;date;pm25;pm10;o3;no2;so2;co;year_x;fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;tmax;dir;velmedia;racha;sol;presmax;presmin;month;week;year_y;season;season_name
2018-02-07;2018-02-07;37.0;14.0;23.0;32.0;3.0;;2018;2018-02-07;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;1.5;0.0;-3.8;-3.8;7.0;2.8;9.4;9.3;939.6;933.6;2;6;2018;1;Winter
2018-02-08;2018-02-08;46.0;26.0;20.0;47.0;3.0;;2018;2018-02-08;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;2.1;0.0;-2.9;-2.9;3.0;1.7;5.3;8.5;940.3;938.4;2;6;2018;1;Winter
2018-02-08;2018-02-08;46.0;26.0;20.0;47.0;3.0;;2018;2018-02-08;3195;MADRID, RETIRO;MADRID;667.0;3.0;0.0;-1.0;-1.0;5.0;2.8;8.3;8.5;942.1;939.9;2;6;2018;1;Winter
2018-02-08;2018-02-08;46.0;26.0;20.0;47.0;3.0;;2018;2018-02-08;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;1.5;0.0;-5.0;-5.0;5.0;1.7;7.5;8.5;941.2;939.15;2;6;2018;1;Winter
2018-02-09;2018-02-09;68.0;9.0;31.0;24.0;2.0;;2018;2018-02-09;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;3.1;0.0;-3.0;-3.0;99.0;0.8;5.6;6.3;941.7;938.2;2;6;2018;1;Winter
2018-02-09;2018-02-09;68.0;9.0;31.0;24.0;2.0;;2018;2018-02-09;3195;MADRID, RETIRO;MADRID;667.0;3.3;0.0;-1.9;-1.9;1.0;1.1;10.0;6.3;944.2;941.3;2;6;2018;1;Winter
2018-02-09;2018-02-09;68.0;9.0;31.0;24.0;2.0;;2018;2018-02-09;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;2.2;0.0;-4.6;-4.6;7.0;0.6;7.5;6.3;942.95;939.75;2;6;2018;1;Winter
2018-02-10;2018-02-10;32.0;17.0;25.0;31.0;3.0;;2018;2018-02-10;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;5.3;0.0;0.4;0.4;35.0;1.9;6.1;10.0;942.8;940.2;2;6;2018;1;Winter
2018-02-10;2018-02-10;32.0;17.0;25.0;31.0;3.0;;2018;2018-02-10;3195;MADRID, RETIRO;MADRID;667.0;5.7;0.0;2.3;2.3;2.0;2.2;10.8;10.0;944.8;942.2;2;6;2018;1;Winter
2018-02-10;2018-02-10;32.0;17.0;25.0;31.0;3.0;;2018;2018-02-10;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;5.2;0.0;-0.9;-0.9;5.0;1.4;9.2;10.0;943.8;941.2;2;6;2018;1;Winter
2018-02-11;2018-02-11;54.0;9.0;29.0;27.0;2.0;;2018;2018-02-11;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;8.2;0.0;0.9;0.9;30.0;4.7;13.3;9.1;942.1;938.5;2;6;2018;1;Winter
2018-02-11;2018-02-11;54.0;9.0;29.0;27.0;2.0;;2018;2018-02-11;3195;MADRID, RETIRO;MADRID;667.0;7.5;0.1;0.7;0.7;28.0;3.1;11.7;9.1;944.7;940.6;2;6;2018;1;Winter
2018-02-11;2018-02-11;54.0;9.0;29.0;27.0;2.0;;2018;2018-02-11;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.1;0.1;-1.0;-1.0;28.0;2.8;11.1;9.1;943.4;939.55;2;6;2018;1;Winter
2018-02-12;2018-02-12;29.0;16.0;28.0;34.0;2.0;;2018;2018-02-12;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.6;0.0;2.6;2.6;31.0;1.7;11.4;7.0;941.2;937.7;2;7;2018;1;Winter
2018-02-12;2018-02-12;29.0;16.0;28.0;34.0;2.0;;2018;2018-02-12;3195;MADRID, RETIRO;MADRID;667.0;6.8;0.0;2.5;2.5;34.0;1.7;9.7;7.0;943.4;940.0;2;7;2018;1;Winter
2018-02-12;2018-02-12;29.0;16.0;28.0;34.0;2.0;;2018;2018-02-12;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;5.2;0.0;0.3;0.3;26.0;1.7;8.9;7.0;942.3;938.85;2;7;2018;1;Winter
2018-02-13;2018-02-13;47.0;10.0;26.0;23.0;1.0;;2018;2018-02-13;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;4.2;0.0;-0.5;-0.5;24.0;6.4;13.9;5.7;941.0;937.4;2;7;2018;1;Winter
2018-02-13;2018-02-13;47.0;10.0;26.0;23.0;1.0;;2018;2018-02-13;3195;MADRID, RETIRO;MADRID;667.0;4.7;0.0;-0.8;-0.8;26.0;3.6;13.6;5.7;943.4;940.0;2;7;2018;1;Winter
2018-02-13;2018-02-13;47.0;10.0;26.0;23.0;1.0;;2018;2018-02-13;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;3.8;0.0;-1.8;-1.8;23.0;2.5;11.9;5.7;942.2;938.7;2;7;2018;1;Winter
2018-02-14;2018-02-14;36.0;21.0;20.0;32.0;2.0;;2018;2018-02-14;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.2;0.0;4.2;4.2;25.0;6.1;13.3;0.9;942.8;938.4;2;7;2018;1;Winter
2018-02-14;2018-02-14;36.0;21.0;20.0;32.0;2.0;;2018;2018-02-14;3195;MADRID, RETIRO;MADRID;667.0;8.2;0.0;5.8;5.8;27.0;3.1;11.4;0.9;944.7;941.0;2;7;2018;1;Winter
2018-02-14;2018-02-14;36.0;21.0;20.0;32.0;2.0;;2018;2018-02-14;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;8.2;0.0;5.6;5.6;24.0;3.1;11.1;0.9;943.75;939.7;2;7;2018;1;Winter
2018-02-15;2018-02-15;59.0;26.0;10.0;28.0;3.0;;2018;2018-02-15;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;8.5;0.0;5.6;5.6;25.0;1.4;8.9;0.0;946.2;942.5;2;7;2018;1;Winter
2018-02-15;2018-02-15;59.0;26.0;10.0;28.0;3.0;;2018;2018-02-15;3195;MADRID, RETIRO;MADRID;667.0;8.4;0.0;6.0;6.0;25.0;1.4;7.2;0.0;948.5;944.7;2;7;2018;1;Winter
2018-02-15;2018-02-15;59.0;26.0;10.0;28.0;3.0;;2018;2018-02-15;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.8;0.0;5.0;5.0;24.0;1.1;5.0;0.0;947.35;943.6;2;7;2018;1;Winter
2018-02-16;2018-02-16;74.0;26.0;28.0;24.0;3.0;;2018;2018-02-16;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.0;0.0;6.8;6.8;24.0;1.7;5.3;6.4;945.8;941.4;2;7;2018;1;Winter
2018-02-16;2018-02-16;74.0;26.0;28.0;24.0;3.0;;2018;2018-02-16;3195;MADRID, RETIRO;MADRID;667.0;10.7;0.0;6.8;6.8;24.0;1.7;5.0;6.4;948.0;943.4;2;7;2018;1;Winter
2018-02-16;2018-02-16;74.0;26.0;28.0;24.0;3.0;;2018;2018-02-16;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;11.0;0.0;6.5;6.5;23.0;1.1;4.7;6.4;946.9;942.4;2;7;2018;1;Winter
2018-02-17;2018-02-17;69.0;9.0;31.0;17.0;4.0;;2018;2018-02-17;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.0;0.0;4.8;4.8;7.0;2.8;10.8;3.6;944.4;941.7;2;7;2018;1;Winter
2018-02-17;2018-02-17;69.0;9.0;31.0;17.0;4.0;;2018;2018-02-17;3195;MADRID, RETIRO;MADRID;667.0;10.7;0.0;6.7;6.7;5.0;1.4;10.6;3.6;946.8;943.8;2;7;2018;1;Winter
2018-02-17;2018-02-17;69.0;9.0;31.0;17.0;4.0;;2018;2018-02-17;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.0;0.0;5.6;5.6;9.0;1.7;11.9;3.6;945.6;942.75;2;7;2018;1;Winter
2018-02-18;2018-02-18;25.0;8.0;29.0;24.0;5.0;;2018;2018-02-18;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.6;0.0;1.5;1.5;2.0;1.4;7.8;10.2;944.3;940.2;2;7;2018;1;Winter
2018-02-18;2018-02-18;25.0;8.0;29.0;24.0;5.0;;2018;2018-02-18;3195;MADRID, RETIRO;MADRID;667.0;8.0;0.0;2.6;2.6;99.0;2.8;8.3;10.2;946.4;942.5;2;7;2018;1;Winter
2018-02-18;2018-02-18;25.0;8.0;29.0;24.0;5.0;;2018;2018-02-18;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;6.4;0.0;-1.2;-1.2;7.0;1.7;8.9;10.2;945.35;941.35;2;7;2018;1;Winter
2018-02-19;2018-02-19;26.0;9.0;29.0;25.0;4.0;;2018;2018-02-19;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;11.2;0.0;6.3;6.3;2.0;1.9;10.3;8.1;940.4;937.5;2;8;2018;1;Winter
2018-02-19;2018-02-19;26.0;9.0;29.0;25.0;4.0;;2018;2018-02-19;3195;MADRID, RETIRO;MADRID;667.0;10.8;0.0;6.5;6.5;3.0;2.2;10.0;8.1;943.1;940.3;2;8;2018;1;Winter
2018-02-19;2018-02-19;26.0;9.0;29.0;25.0;4.0;;2018;2018-02-19;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.8;0.0;4.0;4.0;99.0;1.1;9.2;8.1;941.75;938.9;2;8;2018;1;Winter
2018-02-20;2018-02-20;26.0;8.0;32.0;22.0;3.0;;2018;2018-02-20;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.1;0.0;4.4;4.4;4.0;3.3;11.4;9.6;938.8;935.3;2;8;2018;1;Winter
2018-02-20;2018-02-20;26.0;8.0;32.0;22.0;3.0;;2018;2018-02-20;3195;MADRID, RETIRO;MADRID;667.0;10.9;0.0;7.3;7.3;3.0;3.6;12.8;9.6;941.3;937.6;2;8;2018;1;Winter
2018-02-20;2018-02-20;26.0;8.0;32.0;22.0;3.0;;2018;2018-02-20;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.4;0.0;3.4;3.4;5.0;2.2;13.1;9.6;940.05;936.45;2;8;2018;1;Winter
2018-02-21;2018-02-21;26.0;15.0;28.0;29.0;3.0;;2018;2018-02-21;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.9;0.0;2.2;2.2;99.0;3.3;12.5;10.4;935.4;929.0;2;8;2018;1;Winter
2018-02-21;2018-02-21;26.0;15.0;28.0;29.0;3.0;;2018;2018-02-21;3195;MADRID, RETIRO;MADRID;667.0;7.6;0.0;3.2;3.2;2.0;4.2;13.9;10.4;937.6;931.6;2;8;2018;1;Winter
2018-02-21;2018-02-21;26.0;15.0;28.0;29.0;3.0;;2018;2018-02-21;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.0;0.0;1.5;1.5;4.0;3.6;12.5;10.4;936.5;930.3;2;8;2018;1;Winter
2018-02-22;2018-02-22;44.0;18.0;25.0;31.0;3.0;;2018;2018-02-22;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;4.5;0.0;-2.5;-2.5;5.0;2.2;7.2;10.5;931.2;927.2;2;8;2018;1;Winter
2018-02-22;2018-02-22;44.0;18.0;25.0;31.0;3.0;;2018;2018-02-22;3195;MADRID, RETIRO;MADRID;667.0;5.4;0.0;-0.5;-0.5;5.0;2.8;10.3;10.5;933.8;929.5;2;8;2018;1;Winter
2018-02-22;2018-02-22;44.0;18.0;25.0;31.0;3.0;;2018;2018-02-22;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;4.2;0.0;-3.4;-3.4;2.0;1.4;7.5;10.5;932.5;928.35;2;8;2018;1;Winter
2018-02-23;2018-02-23;51.0;23.0;32.0;37.0;3.0;;2018;2018-02-23;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;4.0;0.0;-2.6;-2.6;8.0;1.4;7.2;10.7;928.9;925.0;2;8;2018;1;Winter
2018-02-23;2018-02-23;51.0;23.0;32.0;37.0;3.0;;2018;2018-02-23;3195;MADRID, RETIRO;MADRID;667.0;4.3;0.0;-1.3;-1.3;10.0;1.4;11.1;10.7;930.8;927.7;2;8;2018;1;Winter
2018-02-23;2018-02-23;51.0;23.0;32.0;37.0;3.0;;2018;2018-02-23;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;2.7;0.0;-5.4;-5.4;7.0;0.8;8.3;10.7;929.85;926.35;2;8;2018;1;Winter
2018-02-24;2018-02-24;61.0;26.0;34.0;38.0;3.0;;2018;2018-02-24;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;4.8;0.0;-2.1;-2.1;9.0;1.9;5.6;10.7;929.6;925.6;2;8;2018;1;Winter
2018-02-24;2018-02-24;61.0;26.0;34.0;38.0;3.0;;2018;2018-02-24;3195;MADRID, RETIRO;MADRID;667.0;5.4;0.0;-0.3;-0.3;17.0;1.4;5.8;10.7;931.6;928.4;2;8;2018;1;Winter
2018-02-24;2018-02-24;61.0;26.0;34.0;38.0;3.0;;2018;2018-02-24;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;3.6;0.0;-4.8;-4.8;26.0;0.8;5.8;10.7;930.6;927.0;2;8;2018;1;Winter
2018-02-25;2018-02-25;70.0;30.0;24.0;51.0;4.0;;2018;2018-02-25;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.7;0.0;-1.0;-1.0;21.0;1.7;7.2;10.6;932.7;929.6;2;8;2018;1;Winter
2018-02-25;2018-02-25;70.0;30.0;24.0;51.0;4.0;;2018;2018-02-25;3195;MADRID, RETIRO;MADRID;667.0;6.8;0.0;0.0;0.0;23.0;1.4;5.6;10.6;935.8;931.4;2;8;2018;1;Winter
2018-02-25;2018-02-25;70.0;30.0;24.0;51.0;4.0;;2018;2018-02-25;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;5.6;0.0;-3.9;-3.9;22.0;1.1;5.8;10.6;934.25;930.5;2;8;2018;1;Winter
2018-02-26;2018-02-26;74.0;22.0;27.0;35.0;2.0;;2018;2018-02-26;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.0;0.0;1.1;1.1;7.0;1.9;8.9;8.4;931.9;923.8;2;9;2018;1;Winter
2018-02-26;2018-02-26;74.0;22.0;27.0;35.0;2.0;;2018;2018-02-26;3195;MADRID, RETIRO;MADRID;667.0;8.8;0.0;1.7;1.7;8.0;1.1;10.3;8.4;935.1;925.0;2;9;2018;1;Winter
2018-02-26;2018-02-26;74.0;22.0;27.0;35.0;2.0;;2018;2018-02-26;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.5;0.0;-2.2;-2.2;6.0;1.1;8.1;8.4;933.5;924.4;2;9;2018;1;Winter
2018-02-27;2018-02-27;62.0;15.0;26.0;34.0;1.0;;2018;2018-02-27;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;3.0;16.3;0.2;0.2;4.0;1.7;8.3;0.0;925.5;921.7;2;9;2018;1;Winter
2018-02-27;2018-02-27;62.0;15.0;26.0;34.0;1.0;;2018;2018-02-27;3195;MADRID, RETIRO;MADRID;667.0;3.6;19.9;1.5;1.5;4.0;1.7;11.1;0.0;927.6;924.4;2;9;2018;1;Winter
2018-02-27;2018-02-27;62.0;15.0;26.0;34.0;1.0;;2018;2018-02-27;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;3.6;17.5;1.9;1.9;6.0;0.8;8.9;0.0;926.55;923.05;2;9;2018;1;Winter
2018-02-28;2018-02-28;54.0;8.0;35.0;22.0;1.0;;2018;2018-02-28;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.8;18.8;3.0;3.0;20.0;3.9;17.5;0.0;921.7;912.0;2;9;2018;1;Winter
2018-02-28;2018-02-28;54.0;8.0;35.0;22.0;1.0;;2018;2018-02-28;3195;MADRID, RETIRO;MADRID;667.0;7.8;19.2;3.6;3.6;21.0;1.9;14.2;0.0;924.4;915.0;2;9;2018;1;Winter
2018-02-28;2018-02-28;54.0;8.0;35.0;22.0;1.0;;2018;2018-02-28;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.8;17.3;3.5;3.5;23.0;1.7;14.2;0.0;923.05;913.5;2;9;2018;1;Winter
2018-03-01;2018-03-01;30.0;11.0;30.0;31.0;2.0;;2018;2018-03-01;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.2;14.2;4.9;4.9;26.0;7.8;26.4;0.6;919.2;905.0;3;9;2018;2;Spring
2018-03-01;2018-03-01;30.0;11.0;30.0;31.0;2.0;;2018;2018-03-01;3195;MADRID, RETIRO;MADRID;667.0;8.4;17.3;5.4;5.4;25.0;4.2;23.3;0.6;919.2;905.0;3;9;2018;2;Spring
2018-03-01;2018-03-01;30.0;11.0;30.0;31.0;2.0;;2018;2018-03-01;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;8.0;17.6;4.7;4.7;23.0;3.6;25.8;0.6;919.2;905.0;3;9;2018;2;Spring
2018-03-02;2018-03-02;43.0;9.0;37.0;20.0;1.0;;2018;2018-03-02;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.0;14.7;3.2;3.2;23.0;2.5;15.0;0.1;921.1;915.8;3;9;2018;2;Spring
2018-03-02;2018-03-02;43.0;9.0;37.0;20.0;1.0;;2018;2018-03-02;3195;MADRID, RETIRO;MADRID;667.0;6.4;15.3;4.2;4.2;22.0;1.9;13.1;0.1;921.1;915.8;3;9;2018;2;Spring
2018-03-02;2018-03-02;43.0;9.0;37.0;20.0;1.0;;2018;2018-03-02;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;5.5;16.9;3.0;3.0;24.0;0.6;14.7;0.1;921.1;915.8;3;9;2018;2;Spring
2018-03-03;2018-03-03;36.0;7.0;34.0;18.0;1.0;;2018;2018-03-03;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.2;12.6;5.4;5.4;22.0;6.1;16.1;3.8;923.3;918.3;3;9;2018;2;Spring
2018-03-03;2018-03-03;36.0;7.0;34.0;18.0;1.0;;2018;2018-03-03;3195;MADRID, RETIRO;MADRID;667.0;9.4;13.8;5.3;5.3;26.0;3.6;13.6;3.8;923.3;918.3;3;9;2018;2;Spring
2018-03-03;2018-03-03;36.0;7.0;34.0;18.0;1.0;;2018;2018-03-03;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.0;12.9;5.2;5.2;26.0;3.6;15.8;3.8;923.3;918.3;3;9;2018;2;Spring
2018-03-04;2018-03-04;28.0;8.0;35.0;25.0;1.0;;2018;2018-03-04;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.3;5.5;5.6;5.6;19.0;3.9;12.8;5.2;921.2;917.3;3;9;2018;2;Spring
2018-03-04;2018-03-04;28.0;8.0;35.0;25.0;1.0;;2018;2018-03-04;3195;MADRID, RETIRO;MADRID;667.0;9.2;4.9;5.4;5.4;17.0;2.5;10.6;5.2;921.2;917.3;3;9;2018;2;Spring
2018-03-04;2018-03-04;28.0;8.0;35.0;25.0;1.0;;2018;2018-03-04;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.4;5.5;5.0;5.0;23.0;1.7;11.1;5.2;921.2;917.3;3;9;2018;2;Spring
2018-03-05;2018-03-05;28.0;9.0;30.0;25.0;1.0;;2018;2018-03-05;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.0;1.9;5.0;5.0;21.0;4.7;13.3;1.2;921.4;913.0;3;10;2018;2;Spring
2018-03-05;2018-03-05;28.0;9.0;30.0;25.0;1.0;;2018;2018-03-05;3195;MADRID, RETIRO;MADRID;667.0;7.4;2.1;5.8;5.8;30.0;3.6;10.6;1.2;921.4;913.0;3;10;2018;2;Spring
2018-03-05;2018-03-05;28.0;9.0;30.0;25.0;1.0;;2018;2018-03-05;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.0;1.3;5.1;5.1;24.0;2.8;11.4;1.2;921.4;913.0;3;10;2018;2;Spring
2018-03-06;2018-03-06;33.0;9.0;34.0;24.0;1.0;;2018;2018-03-06;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.8;2.7;3.5;3.5;24.0;6.4;13.9;3.6;926.2;921.1;3;10;2018;2;Spring
2018-03-06;2018-03-06;33.0;9.0;34.0;24.0;1.0;;2018;2018-03-06;3195;MADRID, RETIRO;MADRID;667.0;7.4;1.0;4.2;4.2;28.0;3.1;11.9;3.6;926.2;921.1;3;10;2018;2;Spring
2018-03-06;2018-03-06;33.0;9.0;34.0;24.0;1.0;;2018;2018-03-06;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.4;1.3;3.4;3.4;24.0;2.8;12.5;3.6;926.2;921.1;3;10;2018;2;Spring
2018-03-07;2018-03-07;33.0;12.0;23.0;30.0;1.0;;2018;2018-03-07;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;6.8;2.6;2.6;2.6;27.0;2.5;8.9;8.4;932.6;926.2;3;10;2018;2;Spring
2018-03-07;2018-03-07;33.0;12.0;23.0;30.0;1.0;;2018;2018-03-07;3195;MADRID, RETIRO;MADRID;667.0;6.8;2.6;2.5;2.5;23.0;2.2;8.3;8.4;932.6;926.2;3;10;2018;2;Spring
2018-03-07;2018-03-07;33.0;12.0;23.0;30.0;1.0;;2018;2018-03-07;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;6.5;2.7;1.3;1.3;25.0;1.7;9.2;8.4;932.6;926.2;3;10;2018;2;Spring
2018-03-08;2018-03-08;44.0;13.0;20.0;29.0;1.0;;2018;2018-03-08;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;7.5;0.3;4.0;4.0;16.0;1.1;6.1;0.6;933.9;928.2;3;10;2018;2;Spring
2018-03-08;2018-03-08;44.0;13.0;20.0;29.0;1.0;;2018;2018-03-08;3195;MADRID, RETIRO;MADRID;667.0;7.7;1.0;4.5;4.5;17.0;1.7;5.8;0.6;933.9;928.2;3;10;2018;2;Spring
2018-03-08;2018-03-08;44.0;13.0;20.0;29.0;1.0;;2018;2018-03-08;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;7.9;1.5;4.6;4.6;18.0;1.1;5.3;0.6;933.9;928.2;3;10;2018;2;Spring
2018-03-09;2018-03-09;46.0;8.0;27.0;23.0;1.0;;2018;2018-03-09;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;10.2;7.9;9.0;9.0;15.0;3.9;11.4;0.0;934.2;928.3;3;10;2018;2;Spring
2018-03-09;2018-03-09;46.0;8.0;27.0;23.0;1.0;;2018;2018-03-09;3195;MADRID, RETIRO;MADRID;667.0;10.5;11.9;9.4;9.4;16.0;3.1;11.1;0.0;934.2;928.3;3;10;2018;2;Spring
2018-03-09;2018-03-09;46.0;8.0;27.0;23.0;1.0;;2018;2018-03-09;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.2;9.4;9.0;9.0;15.0;1.7;10.0;0.0;934.2;928.3;3;10;2018;2;Spring
2018-03-10;2018-03-10;28.0;8.0;36.0;13.0;1.0;;2018;2018-03-10;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.8;24.8;7.0;7.0;24.0;5.3;14.4;0.9;928.3;923.8;3;10;2018;2;Spring
2018-03-10;2018-03-10;28.0;8.0;36.0;13.0;1.0;;2018;2018-03-10;3195;MADRID, RETIRO;MADRID;667.0;9.7;23.7;7.5;7.5;23.0;2.8;11.9;0.9;928.3;923.8;3;10;2018;2;Spring
2018-03-10;2018-03-10;28.0;8.0;36.0;13.0;1.0;;2018;2018-03-10;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.6;24.4;7.0;7.0;22.0;1.9;12.8;0.9;928.3;923.8;3;10;2018;2;Spring
2018-03-11;2018-03-11;26.0;9.0;34.0;19.0;1.0;;2018;2018-03-11;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;8.6;1.3;5.8;5.8;23.0;10.3;20.6;6.3;929.4;922.8;3;10;2018;2;Spring
2018-03-11;2018-03-11;26.0;9.0;34.0;19.0;1.0;;2018;2018-03-11;3195;MADRID, RETIRO;MADRID;667.0;8.2;1.1;6.0;6.0;28.0;5.0;17.5;6.3;929.4;922.8;3;10;2018;2;Spring
2018-03-11;2018-03-11;26.0;9.0;34.0;19.0;1.0;;2018;2018-03-11;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;8.4;1.8;5.6;5.6;24.0;6.4;17.5;6.3;929.4;922.8;3;10;2018;2;Spring
2018-03-12;2018-03-12;27.0;13.0;29.0;28.0;1.0;;2018;2018-03-12;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.4;1.2;5.8;5.8;24.0;7.8;14.4;8.5;937.9;929.4;3;11;2018;2;Spring
2018-03-12;2018-03-12;27.0;13.0;29.0;28.0;1.0;;2018;2018-03-12;3195;MADRID, RETIRO;MADRID;667.0;9.8;1.5;6.5;6.5;23.0;3.9;13.3;8.5;937.9;929.4;3;11;2018;2;Spring
2018-03-12;2018-03-12;27.0;13.0;29.0;28.0;1.0;;2018;2018-03-12;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.2;1.1;6.2;6.2;24.0;4.2;13.3;8.5;937.9;929.4;3;11;2018;2;Spring
2018-03-13;2018-03-13;39.0;11.0;41.0;28.0;1.0;;2018;2018-03-13;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.9;0.5;5.8;5.8;20.0;3.6;10.3;3.2;937.3;934.7;3;11;2018;2;Spring
2018-03-13;2018-03-13;39.0;11.0;41.0;28.0;1.0;;2018;2018-03-13;3195;MADRID, RETIRO;MADRID;667.0;10.3;0.3;6.6;6.6;23.0;2.2;9.2;3.2;937.3;934.7;3;11;2018;2;Spring
2018-03-13;2018-03-13;39.0;11.0;41.0;28.0;1.0;;2018;2018-03-13;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;10.5;0.3;6.4;6.4;24.0;1.9;10.0;3.2;937.3;934.7;3;11;2018;2;Spring
2018-03-14;2018-03-14;39.0;8.0;38.0;21.0;1.0;;2018;2018-03-14;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.2;22.6;5.0;5.0;23.0;5.3;18.6;0.0;936.1;920.8;3;11;2018;2;Spring
2018-03-14;2018-03-14;39.0;8.0;38.0;21.0;1.0;;2018;2018-03-14;3195;MADRID, RETIRO;MADRID;667.0;9.8;22.9;6.6;6.6;20.0;3.1;13.1;0.0;936.1;920.8;3;11;2018;2;Spring
2018-03-14;2018-03-14;39.0;8.0;38.0;21.0;1.0;;2018;2018-03-14;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.0;27.9;5.8;5.8;26.0;2.2;16.7;0.0;936.1;920.8;3;11;2018;2;Spring
2018-03-15;2018-03-15;27.0;8.0;34.0;23.0;1.0;;2018;2018-03-15;3196;MADRID, CUATRO VIENTOS;MADRID;690.0;9.2;0.05;5.8;5.8;23.0;9.7;17.5;8.3;926.7;920.7;3;11;2018;2;Spring
2018-03-15;2018-03-15;27.0;8.0;34.0;23.0;1.0;;2018;2018-03-15;3195;MADRID, RETIRO;MADRID;667.0;8.9;0.1;6.2;6.2;99.0;5.0;13.6;8.3;926.7;920.7;3;11;2018;2;Spring
2018-03-15;2018-03-15;27.0;8.0;34.0;23.0;1.0;;2018;2018-03-15;3194U;MADRID, CIUDAD UNIVERSITARIA;MADRID;664.0;9.1;0.0;5.6;5.6;24.0;5.3;15.8;8.3;926.7;920.7;3;11;2018;2;Spring
