date, pm10, o3, no2, so2, co
2016/7/23, 17, 46, 6, , 
2016/7/24, 14, 41, 14, , 
2016/7/25, 19, 40, 11, , 
2016/7/26, 20, 40, 14, , 
2016/7/27, 20, 42, 8, , 
2016/7/28, 18, 48, 10, , 
2016/7/29, 20, , , , 
2016/7/31, 22, 30, 6, , 
2016/8/1, 20, 36, 7, , 
2016/8/2, 19, 37, 9, , 
2016/8/3, 20, 40, 13, , 
2016/8/4, 18, 32, 7, , 
2016/8/5, 19, 36, 8, , 
2016/8/6, 17, 42, 11, , 
2016/8/7, 17, 45, 9, , 
2016/8/8, 17, 31, 7, , 
2016/8/9, 18, 34, 7, , 
2016/8/10, 14, 40, 7, , 
2016/8/11, 17, 45, 8, , 
2016/8/12, 24, 44, 6, , 
2016/8/13, 19, 33, 15, , 
2016/8/14, 16, 41, 7, , 
2016/8/15, 13, 36, 7, , 
2016/8/16, 12, 37, 8, , 
2016/8/17, 23, 42, 8, , 
2016/8/18, 28, 38, 12, , 
2016/8/19, 30, 35, 7, , 
2016/8/20, 35, 34, 5, , 
2016/8/21, 18, 38, 9, , 
2016/8/22, 20, 40, 18, , 
2016/8/23, 21, 38, 21, , 
2016/8/24, 20, 48, 17, , 
2016/8/25, 19, 44, 17, , 
2016/8/26, 15, 41, 16, , 
2016/8/27, 20, 39, 3, , 
2016/8/28, 17, 27, 8, , 
2016/8/29, 18, 24, 12, , 
2016/8/30, 20, 27, 15, , 
2016/8/31, 15, 45, 11, , 
2016/9/1, 15, 37, 19, , 
2016/9/2, 20, 32, 10, , 
2016/9/3, 25, 43, 12, , 
2016/9/4, 25, 42, 22, , 
2016/9/5, 28, 41, 14, , 
2016/9/6, 26, 41, 4, , 
2016/9/8, 14, 34, 12, , 
2016/9/9, 19, 39, 11, , 
2016/9/10, 18, 41, 8, , 
2016/9/11, 17, 39, 8, , 
2016/9/12, 20, 43, 12, , 
2016/9/13, 21, 33, 9, , 
2016/9/14, 15, 29, 8, , 
2016/9/15, 9, 31, 12, , 
2016/9/16, 9, 25, 5, , 
2016/9/17, 10, 25, 7, , 
2016/9/18, 8, , , , 
2016/9/20, 16, 31, 12, , 
2016/9/21, 17, 40, 9, , 
2016/9/22, 19, 46, 13, , 
2016/9/23, 16, 36, 12, , 
2016/9/24, 13, 39, 9, , 
2016/9/25, 10, 33, 13, , 
2016/9/26, 10, 33, 12, , 
2016/9/27, 14, 41, 11, , 
2016/9/28, 15, 36, 19, , 
2016/9/29, 20, 33, 15, , 
2016/9/30, 18, 36, 12, , 
2016/4/1, 19, 24, 18, , 
2016/4/2, 18, 44, 12, , 
2016/4/3, 21, 38, 18, , 
2016/4/4, 18, 33, 14, , 
2016/4/5, 20, 22, 15, , 
2016/4/6, 44, 34, 8, , 
2016/4/7, 986, 35, 11, , 
2016/4/8, 525, 36, 8, , 
2016/4/9, 47, 47, 11, , 
2016/4/10, 15, 39, 12, , 
2016/4/11, 20, 38, 16, , 
2016/4/12, 18, 38, 7, , 
2016/4/13, 16, 37, 18, , 
2016/4/14, 13, 42, 18, , 
2016/4/15, 20, 39, 14, , 
2016/4/16, 24, 41, 3, , 
2016/4/17, 11, 37, 12, , 
2016/4/18, 11, 19, 15, , 
2016/4/19, 15, , , , 
2016/4/23, 17, 15, 6, , 
2016/4/24, 13, 32, 7, , 
2016/4/26, 20, 22, 8, , 
2016/4/27, 18, 33, 17, , 
2016/4/28, 13, 42, 13, , 
2016/4/29, 17, 33, 10, , 
2016/4/30, 15, 42, 5, , 
2016/5/1, 10, 39, 9, , 
2016/5/2, 9, 19, 19, , 
2016/5/3, 17, 44, 10, , 
2016/5/4, 20, 51, 9, , 
2016/5/5, 17, 46, 13, , 
2016/5/6, 18, 45, 8, , 
2016/5/7, 17, 37, 8, , 
2016/5/8, 12, 36, 11, , 
2016/5/9, 17, 33, 19, , 
2016/5/10, 16, 36, 9, , 
2016/5/11, 10, 37, 13, , 
2016/5/12, 12, 32, 14, , 
2016/5/13, 14, 33, 11, , 
2016/5/14, 14, 49, 5, , 
2016/5/15, 12, 49, 6, , 
2016/5/16, 18, 43, 10, , 
2016/5/17, 21, 40, 9, , 
2016/5/18, 21, 39, 8, , 
2016/5/19, 22, 37, 10, , 
2016/5/20, 18, 39, 10, , 
2016/5/21, 20, 39, 4, , 
2016/5/22, 17, 33, 7, , 
2016/5/23, 12, 35, 11, , 
2016/5/24, 15, 31, 18, , 
2016/5/25, 20, 35, 7, , 
2016/5/26, 21, 36, 18, , 
2016/5/27, 24, 36, 13, , 
2016/5/28, 31, 38, 2, , 
2016/5/29, 20, 36, 9, , 
2016/5/30, 10, 39, 11, , 
2016/5/31, 12, 50, 9, , 
2016/6/1, 15, 40, 13, , 
2016/6/2, 19, 43, 15, , 
2016/6/3, 21, 40, 12, , 
2016/6/4, 16, 47, 6, , 
2016/6/5, 15, 38, 13, , 
2016/6/6, 18, 44, 14, , 
2016/6/7, 23, 37, 14, , 
2016/6/8, 19, 43, 12, , 
2016/6/9, 22, 46, 10, , 
2016/6/10, 19, 40, 7, , 
2016/6/11, 18, 34, 7, , 
2016/6/12, 14, 35, 6, , 
2016/6/13, 18, 35, 6, , 
2016/6/14, 19, 30, 8, , 
2016/6/15, 20, 31, 5, , 
2016/6/16, 15, 33, 9, , 
2016/6/17, 17, 33, 9, , 
2016/6/18, 11, 36, 7, , 
2016/6/19, 8, 41, 16, , 
2016/6/20, 11, 37, 17, , 
2016/6/21, 18, 41, 18, , 
2016/6/22, 21, 44, 16, , 
2016/6/23, 14, 45, 12, , 
2016/6/24, 29, 47, 10, , 
2016/6/25, 19, 37, 8, , 
2016/6/26, 18, 37, 7, , 
2016/6/27, 16, 35, 14, , 
2016/6/28, 22, 36, 17, , 
2016/6/29, 27, 39, 12, , 
2016/6/30, 26, 33, 14, , 
2016/1/4, 10, 24, 8, , 
2016/1/5, 10, 25, 3, , 
2016/1/6, 10, 20, 5, , 
2016/1/7, 9, 23, 12, , 
2016/1/8, 10, 29, 9, , 
2016/1/9, 14, 29, 4, , 
2016/1/10, 13, 30, 2, , 
2016/1/11, 21, 22, 8, , 
2016/1/12, 12, 22, 7, , 
2016/1/13, 12, 15, 10, , 
2016/1/14, 14, 19, 13, , 
2016/1/15, 15, 30, 7, , 
2016/1/16, 11, 25, 12, , 
2016/1/17, 11, 15, 22, , 
2016/1/18, 21, 22, 11, , 
2016/1/19, 21, 17, 22, , 
2016/1/20, 17, 17, 21, , 
2016/1/21, 28, 15, 25, , 
2016/1/22, 40, 4, 25, , 
2016/2/3, 32, 22, 17, , 
2016/2/4, 20, 26, 20, , 
2016/2/5, 27, 29, 14, , 
2016/2/6, 23, 32, 6, , 
2016/2/7, 19, 28, 8, , 
2016/2/8, 12, 28, 6, , 
2016/2/9, 19, 33, 19, , 
2016/2/10, 17, 28, 16, , 
2016/2/11, 12, 21, 11, , 
2016/2/12, 18, 28, 7, , 
2016/2/13, 10, 33, 5, , 
2016/2/14, 7, 28, 12, , 
2016/2/15, 7, 27, 19, , 
2016/2/16, 10, 27, 10, , 
2016/2/17, 16, 27, 15, , 
2016/2/18, 16, 26, 19, , 
2016/2/19, 24, 29, 19, , 
2016/2/20, 23, 29, 20, , 
2016/2/21, 22, 25, 31, , 
2016/2/22, 40, 25, 15, , 
2016/2/23, 69, 32, 18, , 
2016/2/24, 56, 28, 10, , 
2016/2/25, 35, 24, 13, , 
2016/2/26, 16, 34, 9, , 
2016/2/27, 14, 32, 4, , 
2016/2/28, 7, 28, 12, , 
2016/2/29, 10, 30, 9, , 
2016/3/1, 20, 30, 10, , 
2016/3/2, 17, 32, 8, , 
2016/3/3, 14, 34, 10, , 
2016/3/4, 13, 33, 4, , 
2016/3/5, 15, 26, 3, , 
2016/3/6, 9, 29, 12, , 
2016/3/7, 10, 29, 11, , 
2016/3/8, 14, 23, 9, , 
2016/3/9, 17, 27, 15, , 
2016/3/10, 13, 25, 15, , 
2016/3/11, 17, , , , 
2016/3/14, 27, 25, 16, , 
2016/3/15, 24, 34, 9, , 
2016/3/16, 19, 25, 11, , 
2016/3/17, 17, 29, 18, , 
2016/3/18, 17, 29, 19, , 
2016/3/19, 22, 41, 7, , 
2016/3/20, 13, 36, 13, , 
2016/3/21, 15, 27, 12, , 
2016/3/22, 14, 36, 15, , 
2016/3/23, 18, 38, 11, , 
2016/3/24, 19, 42, 11, , 
2016/3/25, 25, 40, 11, , 
2016/3/26, 34, 36, 9, , 
2016/3/27, 17, 32, 5, , 
2016/3/28, 11, 30, 9, , 
2016/3/29, 11, 44, 23, , 
2016/3/30, 19, 37, 14, , 
2016/3/31, 28, 29, 17, , 
2015/10/2, 6, 36, 12, , 
2015/10/3, 18, 31, 15, , 
2015/10/4, 20, 29, 12, , 
2015/10/5, 26, 26, 20, , 
2015/10/6, 29, 21, 8, , 
2015/10/8, 15, 28, 13, , 
2015/10/9, 15, 25, 20, , 
2015/10/10, 18, 37, 11, , 
2015/10/11, 15, 30, 14, , 
2015/10/12, 28, 31, 11, , 
2015/10/13, 25, 16, 16, , 
2015/10/14, 16, 19, 16, , 
2015/10/15, 20, 28, 13, , 
2015/10/16, 23, 27, 17, , 
2015/10/17, 76, 30, 13, , 
2015/10/18, 131, 26, 21, , 
2015/10/19, 62, 22, 16, , 
2015/10/20, 29, 16, 18, , 
2015/10/21, 27, 21, 13, , 
2015/10/22, 19, 26, 17, , 
2015/10/23, 22, 27, 14, , 
2015/10/24, 24, 17, 27, , 
2015/10/25, 30, 26, 12, , 
2015/10/26, 23, 20, 19, , 
2015/10/27, 19, 23, 17, , 
2015/10/28, 15, 28, 10, , 
2015/10/29, 11, 23, 20, , 
2015/10/30, 18, 21, 22, , 
2015/10/31, 19, 34, 12, , 
2015/11/1, 22, 35, 8, , 
2015/11/2, 28, 33, 6, , 
2015/11/3, 21, 28, 14, , 
2015/11/4, 15, 23, 15, , 
2015/11/5, 19, 20, 23, , 
2015/11/6, 36, 9, 31, , 
2015/11/7, 42, 10, 29, , 
2015/11/8, 49, 24, 19, , 
2015/11/9, 25, 32, 11, , 
2015/11/10, 16, 15, 18, , 
2015/11/11, 21, 14, 28, , 
2015/11/12, 32, 17, 22, , 
2015/11/13, 26, 20, 14, , 
2015/11/14, 21, 17, 7, , 
2015/11/15, 16, 16, 17, , 
2015/11/16, 17, 15, 21, , 
2015/11/17, 24, 7, 18, , 
2015/11/18, 29, 5, 28, , 
2015/11/19, 31, 9, 31, , 
2015/11/20, 30, 16, 8, , 
2015/11/21, 34, 27, 4, , 
2015/11/22, 14, 24, 9, , 
2015/11/23, 10, 24, 13, , 
2015/11/24, 13, 20, 12, , 
2015/11/25, 19, 18, 20, , 
2015/11/26, 24, 20, 18, , 
2015/11/27, 19, 17, 22, , 
2015/11/28, 19, 18, 14, , 
2015/11/30, 116, 20, 21, , 
2015/12/1, 972, 12, 25, , 
2015/12/2, 480, 8, 37, , 
2015/12/3, 50, 13, 27, , 
2015/12/4, 51, 9, 31, , 
2015/12/5, 56, 6, 29, , 
2015/12/6, 54, 17, 22, , 
2015/12/7, 43, 11, 23, , 
2015/12/8, 23, 22, 17, , 
2015/12/9, 23, 15, 17, , 
2015/12/10, 30, 11, 26, , 
2015/12/11, 31, 14, 19, , 
2015/12/12, 28, 21, 14, , 
2015/12/13, 20, 23, 12, , 
2015/12/14, 23, 16, 30, , 
2015/12/15, 36, 15, 16, , 
2015/12/16, 49, 2, 51, , 
2015/12/17, 51, 4, 36, , 
2015/12/18, 53, , 23, , 
2015/12/21, 42, 11, 16, , 
2015/12/22, 40, 14, 16, , 
2015/12/23, 40, 16, 19, , 
2015/12/24, 34, 20, 15, , 
2015/12/28, 29, 15, 24, , 
2015/12/29, 25, 25, 15, , 
2015/12/30, 28, 18, 13, , 
2016/1/3, 10, 23, 5, , 
2021/1/6, , 15, 15, , 
2021/1/7, , 23, 14, , 
2021/1/8, , 27, 4, , 
2020/7/20, , 27, 14, , 
2020/9/12, , 47, 9, , 
2020/9/27, , 32, 12, , 
2020/9/28, , 36, 17, , 
2020/4/8, , 43, 17, , 
2020/5/13, , 32, 7, , 
2020/6/14, , 39, 8, , 
2020/6/15, , 20, 10, , 
2019/12/31, , 14, 18, 1, 
2020/3/3, , 25, 17, , 
2019/7/4, , 46, 14, , 
2019/4/1, , 43, 18, , 
2019/4/2, , 40, 23, 1, 
2019/4/3, , 34, 10, , 
2019/4/4, , 36, 9, , 
2019/4/5, , 37, 19, , 
2019/4/6, , 35, 10, 1, 
2019/4/7, , 38, 8, , 
2019/4/8, , 35, 13, , 
2019/4/9, , 33, 14, , 
2019/4/10, , 34, 13, 1, 
2019/4/11, , 34, 14, , 
2019/4/12, , 41, 17, 1, 
2019/4/13, , 43, 17, 1, 
2019/4/14, , 44, 14, , 
2019/4/15, , 42, 13, , 
2019/4/16, , 43, 9, , 
2019/4/17, , 42, 11, , 
2019/4/18, , 44, 8, , 
2019/4/19, , 53, 3, , 
2019/4/20, , 55, 4, , 
2019/4/21, , 50, 3, , 
2019/4/22, , 50, 4, , 
2019/4/23, , 38, 9, , 
2019/4/24, , 40, 7, 1, 
2019/4/25, , 36, 9, , 
2019/4/26, , 36, 10, , 
2019/4/27, , 36, 15, 1, 
2019/4/28, , 21, 21, 2, 
2019/4/29, , 34, 14, 3, 
2019/4/30, , 35, 11, , 
2019/5/1, , 25, 7, , 
2019/5/2, , 30, 17, , 
2019/5/3, , 29, 20, 1, 
2019/5/4, , 38, 7, , 
2019/6/25, , 40, 5, , 
2018/12/31, , 22, 16, 4, 
2019/1/13, , 22, 13, 1, 
2019/2/1, , 33, 6, , 
2019/2/2, , 33, 4, , 
2019/2/3, , 27, 12, , 
2019/2/4, , 17, 21, 1, 
2019/2/5, , 12, 25, 1, 
2019/2/6, , 12, 25, , 
2019/2/7, , 23, 19, 1, 
2019/2/8, , 21, 13, 1, 
2019/2/9, , 27, 10, 1, 
2019/2/10, , 25, 16, , 
2019/2/11, , 21, 18, 1, 
2019/2/12, , 27, 15, , 
2019/2/13, , 31, 20, , 
2019/2/14, , 23, 34, 1, 
2019/2/15, , 21, 31, , 
2019/2/16, , 31, 26, 1, 
2019/2/17, , 37, 16, , 
2019/2/18, , 36, 14, , 
2019/2/19, , 30, 21, , 
2019/2/20, , 28, 26, 1, 
2019/2/21, , 25, 20, 1, 
2019/2/22, , 31, 17, , 
2019/2/23, , 36, 11, , 
2019/2/24, , 25, 31, 1, 
2019/2/25, , 37, 32, , 
2019/2/26, , 24, 36, 1, 
2019/2/27, , 33, 34, 1, 
2019/2/28, , 33, 24, 1, 
2019/3/1, , 37, 14, , 
2019/3/2, , 41, 18, 1, 
2019/3/3, , 35, 8, 1, 
2019/3/4, , 36, 12, 1, 
2019/3/5, , 27, 12, 1, 
2019/3/6, , 33, 8, , 
2019/3/7, , 32, 13, , 
2019/3/8, , 34, 20, 1, 
2019/3/9, , 34, 18, 1, 
2019/3/10, , 32, 12, , 
2019/3/11, , 31, 13, , 
2019/3/12, , 34, 13, , 
2019/3/13, , 30, 10, , 
2019/3/14, , 31, 11, 1, 
2019/3/15, , 36, 21, 1, 
2019/3/16, , 38, 22, , 
2019/3/17, , 35, 12, , 
2019/3/18, , 35, 13, , 
2019/3/19, , 38, 10, , 
2019/3/20, , 42, 14, , 
2019/3/21, , 45, 17, , 
2019/3/22, , 42, 22, 1, 
2019/3/23, , 48, 12, 1, 
2019/3/24, , 42, 16, 1, 
2019/3/25, , 39, 11, , 
2019/3/26, , 38, 20, , 
2019/3/27, , 43, 17, , 
2019/3/28, , 46, 12, , 
2019/3/29, , 44, 9, , 
2019/3/30, , 43, 6, , 
2018/10/24, , 23, 14, 5, 
2018/11/1, , 17, 18, , 
2018/7/1, , 33, 6, 3, 
2018/7/2, , 37, 13, 5, 
2018/8/18, , 36, 5, 2, 
2018/8/19, , 26, 6, 2, 
2018/8/21, , 46, 12, 1, 
2018/4/14, , 34, 10, , 
2018/4/15, , 30, 23, 1, 
2018/6/24, , 38, 12, 1, 
2018/1/28, , 15, 25, , 
2017/10/15, , 18, 21, , 
2017/11/16, , 14, 33, , 
2017/12/26, , 25, 6, , 
2017/9/9, , 3, 32, , 
2017/4/30, , 41, 5, , 
2017/5/26, , 10, 6, , 
2017/5/27, , 8, 14, , 
2017/5/28, , 36, 22, , 
2017/1/1, , 21, 13, , 
2017/1/31, , 22, 25, , 
2017/2/26, , 23, 14, , 
2017/2/27, , 29, 7, , 
2017/3/26, , 26, 21, , 
2016/10/9, , 14, 18, , 
2016/10/16, , 18, 20, , 
2016/10/17, , 8, 19, , 
2016/10/19, , 29, 13, , 
2016/10/23, , 22, 15, , 
2016/10/24, , 6, 23, , 
2016/11/6, , 15, 19, , 
2016/11/7, , 21, 8, , 
2016/11/20, , 21, 11, , 
2016/11/27, , 17, 12, , 
2016/12/4, , 28, 6, , 
2016/12/7, , 20, 16, , 
2016/12/11, , 4, 34, , 
2016/12/13, , 7, 31, , 
2016/12/22, , 37, 6, , 
2016/12/24, , 13, 7, , 
2016/12/27, , 1, 42, , 
2016/12/29, , 20, 20, , 
2016/7/30, , 37, 16, , 
2016/9/7, , 37, 10, , 
2016/9/19, , 31, 14, , 
2016/4/21, , 18, 14, , 
2016/4/22, , 21, 10, , 
2016/4/25, , 30, 12, , 
2016/1/24, , 24, 21, , 
2016/1/25, , 17, 15, , 
2016/1/26, , 18, 10, , 
2016/1/27, , 21, 21, , 
2016/1/28, , 13, 21, , 
2016/1/29, , 23, 7, , 
2016/1/30, , 20, 9, , 
2016/1/31, , 19, 12, , 
2016/2/1, , 17, 17, , 
2016/2/2, , 20, 12, , 
2016/3/13, , 37, 15, , 
2015/10/1, , 34, 10, , 
2015/10/7, , 27, 9, , 
2015/7/1, , 39, 12, , 
2015/7/2, , 42, 14, , 
2015/7/3, , 45, 14, , 
2015/7/4, , 55, 7, , 
2015/7/5, , 54, 7, , 
2015/7/6, , 46, 25, , 
2015/7/7, , 42, 16, , 
2015/7/8, , 32, 12, , 
2015/7/9, , 37, 9, , 
2015/7/10, , 30, 11, , 
2015/7/11, , 43, 7, , 
2015/7/12, , 39, 6, , 
2015/7/13, , 39, 12, , 
2015/7/14, , 40, 13, , 
2015/7/15, , 37, 19, , 
2015/7/16, , 43, 19, , 
2015/7/17, , 33, 16, , 
2015/7/18, , 35, 10, , 
2015/7/19, , 41, 5, , 
2015/7/20, , 26, 11, , 
2015/7/21, , 34, 13, , 
2015/7/22, , 53, 9, , 
2015/7/23, , 38, 6, , 
2015/7/24, , 35, 4, , 
2015/7/25, , 34, 6, , 
2015/7/26, , 37, 3, , 
2015/7/27, , 25, 8, , 
2015/7/28, , 24, 9, , 
2015/7/29, , 29, 6, , 
2015/7/30, , 26, 7, , 
2015/7/31, , 43, 11, , 
2015/8/1, , 42, 5, , 
2015/8/2, , 47, 6, , 
2015/8/3, , 41, 8, , 
2015/8/4, , 42, 10, , 
2015/8/5, , 39, 15, , 
2015/8/6, , 34, 14, , 
2015/8/7, , 36, 12, , 
2015/8/8, , 35, 11, , 
2015/8/9, , 38, 5, , 
2015/8/10, , 34, 9, , 
2015/8/11, , 41, 6, , 
2015/8/12, , 30, 11, , 
2015/8/13, , 38, 10, , 
2015/8/14, , 34, 8, , 
2015/8/15, , 33, 6, , 
2015/8/16, , 35, 10, , 
2015/8/17, , 34, 8, , 
2015/8/18, , 20, 3, , 
2015/8/19, , 38, 4, , 
2015/8/20, , 36, 9, , 
2015/8/21, , 38, 7, , 
2015/8/22, , 36, 9, , 
2015/8/23, , 39, 5, , 
2015/8/24, , 33, 5, , 
2015/8/25, , 31, 11, , 
2015/8/26, , 28, 6, , 
2015/8/27, , 28, 13, , 
2015/8/29, , 32, 6, , 
2015/8/30, , 32, 6, , 
2015/8/31, , 34, 15, , 
2015/9/1, , 31, 9, , 
2015/9/2, , 32, 9, , 
2015/9/3, , 39, 8, , 
2015/9/4, , 28, 15, , 
2015/9/5, , 38, 7, , 
2015/9/6, , 37, 6, , 
2015/9/7, , 35, 10, , 
2015/9/8, , 38, 17, , 
2015/9/9, , 47, 14, , 
2015/9/10, , 34, 17, , 
2015/9/11, , 35, 13, , 
2015/9/12, , 27, 8, , 
2015/9/13, , 41, 9, , 
2015/9/14, , 29, 9, , 
2015/9/15, , 37, 12, , 
2015/9/16, , 33, 16, , 
2015/9/17, , 33, 6, , 
2015/9/18, , 30, 9, , 
2015/9/19, , 41, 11, , 
2015/9/20, , 37, 7, , 
2015/9/21, , 30, 20, , 
2015/9/22, , 34, 15, , 
2015/9/23, , 28, 7, , 
2015/9/24, , 34, 10, , 
2015/9/25, , 39, 18, , 
2015/9/26, , 26, 15, , 
2015/9/27, , 34, 11, , 
2015/9/28, , 35, 12, , 
2015/9/29, , 30, 12, , 
2015/9/30, , 27, 12, , 
2015/4/1, , 30, 28, , 
2015/4/2, , 8, 8, , 
2015/4/3, , 37, 7, , 
2015/4/4, , 35, 4, , 
2015/4/5, , 34, 5, , 
2015/4/6, , 37, 10, , 
2015/4/7, , 25, 12, , 
2015/4/8, , 15, 18, , 
2015/4/9, , 42, 17, , 
2015/4/10, , 45, 8, , 
2015/4/11, , 42, 14, , 
2015/4/12, , 44, 27, , 
2015/4/13, , 38, 36, , 
2015/4/14, , 36, 17, , 
2015/4/15, , 41, 15, , 
2015/4/16, , 33, 13, , 
2015/4/17, , 38, 15, , 
2015/4/18, , 37, 6, , 
2015/4/19, , 36, 13, , 
2015/4/20, , 31, 15, , 
2015/4/21, , 37, 24, , 
2015/4/22, , 30, 16, , 
2015/4/23, , 41, 16, , 
2015/4/24, , 36, 9, , 
2015/4/25, , 37, 11, , 
2015/4/26, , 32, 6, , 
2015/4/27, , 30, 8, , 
2015/4/28, , 36, 15, , 
2015/4/29, , 40, 13, , 
2015/4/30, , 38, 16, , 
2015/5/1, , 37, 12, , 
2015/5/2, , 35, 20, , 
2015/5/3, , 37, 10, , 
2015/5/4, , 30, 13, , 
2015/5/5, , 32, 16, , 
2015/5/6, , 36, 22, , 
2015/5/7, , 37, 19, , 
2015/5/8, , 24, 8, , 
2015/5/9, , 42, 14, , 
2015/5/10, , 38, 31, , 
2015/5/11, , 24, 22, , 
2015/5/12, , 36, 23, , 
2015/5/13, , 37, 20, , 
2015/5/14, , 32, 6, , 
2015/5/15, , 29, 6, , 
2015/5/16, , 39, 8, , 
2015/5/17, , 42, 15, , 
2015/5/18, , 39, 16, , 
2015/5/19, , 25, 9, , 
2015/5/20, , 31, 14, , 
2015/5/21, , 33, 9, , 
2015/5/22, , 38, 7, , 
2015/5/23, , 39, 6, , 
2015/5/24, , 40, 11, , 
2015/5/25, , 40, 7, , 
2015/5/26, , 37, 7, , 
2015/5/27, , 37, 11, , 
2015/5/28, , 38, 11, , 
2015/5/29, , 40, 11, , 
2015/5/30, , 37, 11, , 
2015/5/31, , 41, 8, , 
2015/6/1, , 45, 15, , 
2015/6/2, , 38, 24, , 
2015/6/3, , 34, 21, , 
2015/6/4, , 39, 15, , 
2015/6/5, , 41, 19, , 
2015/6/6, , 59, 15, , 
2015/6/7, , 52, 13, , 
2015/6/8, , 52, 20, , 
2015/6/9, , 25, 13, , 
2015/6/10, , 58, 11, , 
2015/6/11, , 41, 10, , 
2015/6/12, , 43, 6, , 
2015/6/13, , 45, 5, , 
2015/6/14, , 30, 10, , 
2015/6/15, , 39, 11, , 
2015/6/16, , 43, 13, , 
2015/6/17, , 40, 8, , 
2015/6/18, , 35, 14, , 
2015/6/19, , 45, 11, , 
2015/6/20, , 50, 10, , 
2015/6/21, , 41, 13, , 
2015/6/22, , 40, 13, , 
2015/6/23, , 44, 8, , 
2015/6/24, , 38, 10, , 
2015/6/25, , 47, 11, , 
2015/6/26, , 44, 15, , 
2015/6/27, , 42, 14, , 
2015/6/28, , 38, 16, , 
2015/6/29, , 46, 13, , 
2015/6/30, , 51, 17, , 
2015/1/1, , 24, 14, , 
2015/1/2, , 22, 6, , 
2015/1/3, , 25, 9, , 
2015/1/4, , 19, 22, 11, 
2015/1/5, , 16, 11, 1, 
2015/1/6, , 18, 26, 1, 
2015/1/7, , 9, 15, , 
2015/1/8, , 8, 9, , 
2015/1/9, , 15, 10, , 
2015/1/10, , 17, 9, , 
2015/1/11, , 14, 16, 1, 
2015/1/12, , 22, 23, , 
2015/1/13, , 22, 12, , 
2015/1/14, , 25, 15, 1, 
2015/1/15, , 22, 20, , 
2015/1/16, , 4, 9, , 
2015/1/17, , 24, 7, , 
2015/1/18, , 27, 14, , 
2015/1/19, , 20, 11, 1, 
2015/1/20, , 13, , , 
2015/1/22, , 14, 10, , 
2015/1/23, , 19, 4, , 
2015/1/24, , 24, 6, , 
2015/1/25, , 33, 13, , 
2015/1/26, , 21, 18, , 
2015/1/27, , 17, 24, , 
2015/1/28, , 13, 7, , 
2015/1/29, , 19, 6, , 
2015/1/30, , 25, 5, , 
2015/1/31, , 26, 2, , 
2015/2/1, , 27, 11, , 
2015/2/2, , 23, 21, , 
2015/2/3, , 9, 10, , 
2015/2/4, , 22, 14, , 
2015/2/5, , 22, 9, , 
2015/2/6, , 18, , , 
2015/2/11, , 11, 29, , 
2015/2/12, , 10, 20, , 
2015/2/13, , 27, 10, , 
2015/2/14, , 25, 14, , 
2015/2/15, , 24, 24, , 
2015/2/16, , 17, 22, , 
2015/2/17, , 13, 16, , 
2015/2/18, , 24, 18, , 
2015/2/19, , 31, 20, , 
2015/2/20, , 30, 10, , 
2015/2/21, , 29, 6, , 
2015/2/22, , 34, 14, , 
2015/2/23, , 23, 6, , 
2015/2/24, , 29, 11, , 
2015/2/25, , 29, 25, , 
2015/2/26, , 22, 17, , 
2015/2/27, , 26, 10, , 
2015/2/28, , 29, 17, , 
2015/3/1, , 22, 10, , 
2015/3/2, , 20, 16, , 
2015/3/3, , 25, 17, , 
2015/3/4, , 21, 14, , 
2015/3/5, , 32, 18, , 
2015/3/6, , 30, 16, , 
2015/3/7, , 31, 18, , 
2015/3/8, , 37, 28, , 
2015/3/9, , 28, 30, , 
2015/3/10, , 23, 44, , 
2015/3/11, , 15, 20, , 
2015/3/12, , 25, 20, , 
2015/3/13, , 23, 10, , 
2015/3/14, , 21, 10, , 
2015/3/15, , 23, 15, , 
2015/3/16, , 20, 12, , 
2015/3/17, , 23, 7, , 
2015/3/18, , 26, 15, , 
2015/3/19, , 26, 8, , 
2015/3/20, , 35, , , 
2015/3/22, , 25, 6, , 
2015/3/23, , 30, 12, , 
2015/3/24, , 28, 10, , 
2015/3/25, , 23, 17, , 
2015/3/26, , 31, 16, , 
2015/3/27, , 23, 13, , 
2015/3/28, , 23, , , 
2015/3/30, , 27, 10, , 
2015/3/31, , 37, 10, , 
2014/10/1, , 15, 15, , 
2014/10/2, , 35, 19, 1, 
2014/10/3, , 36, 15, 1, 
2014/10/4, , 41, 6, 1, 
2014/10/5, , 35, 16, 2, 
2014/10/6, , 30, 19, 2, 
2014/10/7, , 29, 22, 2, 
2014/10/8, , 33, 16, 2, 
2014/10/9, , 33, 17, 2, 
2014/10/10, , 22, 8, 2, 
2014/10/11, , 29, 10, 1, 
2014/10/12, , 28, 8, 1, 
2014/10/13, , 22, , , 
2014/10/15, , 24, 11, 1, 
2014/10/16, , 23, 21, 1, 
2014/10/17, , 18, 23, 2, 
2014/10/18, , 28, 15, 1, 
2014/10/19, , 34, 32, 2, 
2014/10/20, , 20, 27, 1, 
2014/10/21, , 25, 13, 1, 
2014/10/22, , 27, 19, 6, 
2014/10/23, , 19, 30, 4, 
2014/10/24, , 17, 27, 2, 
2014/10/25, , 19, , , 
2014/10/27, , 32, 15, 1, 
2014/10/28, , 30, 19, 1, 
2014/10/29, , 25, 22, 1, 
2014/10/30, , 21, 14, 1, 
2014/10/31, , 26, 12, 1, 
2014/11/1, , 28, 13, , 
