fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,month,week,year,season,season_name
2018-05-19,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.6,0.0,15.0,15.0,17.0,3.3,7.2,10.6,1016.6,1014.6,5,20,2018,2,Spring
2018-05-20,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.4,0.0,16.6,16.6,99.0,4.2,8.3,11.7,1015.5,1012.4,5,20,2018,2,Spring
2018-05-21,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,18.7,0.0,15.6,15.6,14.0,3.1,8.3,10.5,1012.7,1010.3,5,21,2018,2,Spring
2018-05-22,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.6,0.0,16.7,16.7,99.0,2.8,7.2,8.4,1016.7,1010.7,5,21,2018,2,Spring
2018-05-23,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,19.4,0.0,15.9,15.9,24.0,4.2,10.8,11.4,1018.4,1016.1,5,21,2018,2,Spring
2018-05-24,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.0,0.0,17.3,17.3,3.0,2.5,8.9,10.6,1017.6,1015.6,5,21,2018,2,Spring
2018-05-25,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.2,0.9,17.3,17.3,9.0,9.2,16.4,9.5,1015.9,1012.8,5,21,2018,2,Spring
2018-05-26,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.2,0.0,18.7,18.7,8.0,8.9,15.0,4.0,1015.1,1012.5,5,21,2018,2,Spring
2018-05-27,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,22.0,0.0,19.8,19.8,99.0,7.5,14.4,6.1,1013.5,1010.5,5,21,2018,2,Spring
2018-05-28,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.6,0.0,19.6,19.6,19.0,4.2,9.2,7.5,1015.3,1011.4,5,22,2018,2,Spring
2018-05-29,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,21.6,0.9,19.5,19.5,99.0,5.3,10.3,9.5,1015.0,1012.5,5,22,2018,2,Spring
2018-05-30,0076,BARCELONA AEROPUERTO,BARCELONA,4.0,20.9,0.0,18.3,18.3,23.0,4.2,8.3,8.8,1013.8,1011.8,5,22,2018,2,Spring
