date,pm10,no2,year,month,day,week,season,season_name,diadelasemana,findesemana,PCA1,PCA2,PCA3,PCA4,PCA5
2018-02-16,36.0,17.0,2018,2,16,7,1,Winter,4,0,-2.71752953752632,-9.680782961280245,2.4147098096286763,-6.400927414374053,-0.7751610883054217
2018-02-17,31.0,14.0,2018,2,17,7,1,Winter,5,1,-15.741324783786899,-7.642894703253102,1.7057634769594043,-8.28920452769582,-0.7005051425107856
2018-02-18,16.0,23.0,2018,2,18,7,1,Winter,6,1,2.223420309771292,-6.958732425521735,0.9832048541010867,-5.772061918107232,-2.056650900834236
2018-02-19,17.0,24.0,2018,2,19,8,1,Winter,0,0,74.99037305932346,1.4600798350955486,1.7764372421925725,-4.753783972150402,-2.825761009668176
2018-02-20,20.0,20.0,2018,2,20,8,1,Winter,1,0,-4.160386876397249,5.463332783546295,-2.3628146574161017,-6.016714794679456,-2.7991837267648845
2018-02-21,28.0,19.0,2018,2,21,8,1,Winter,2,0,-15.484178944693515,11.759165002839604,-3.4511531874331665,-7.779459802104794,4.445423702726596
2018-02-22,22.0,24.0,2018,2,22,8,1,Winter,3,0,-13.226116763449584,11.574071463290673,-4.458495240113738,-8.969964973450946,-4.988371988379799
2018-02-23,27.0,26.0,2018,2,23,8,1,Winter,4,0,-4.226791101559864,11.313710679996658,-3.8291905706313845,-8.802531224599617,-4.633108412507889
2018-02-24,28.0,28.0,2018,2,24,8,1,Winter,5,1,-2.157213199659003,8.624145625284896,-3.6042242688829393,-7.61755132911003,-4.914858006470177
2018-02-25,30.0,19.0,2018,2,25,8,1,Winter,6,1,-16.227168606184524,8.230605666606971,-4.342161001972638,-5.730880256300019,-3.819644378073172
2018-02-26,33.0,18.0,2018,2,26,9,1,Winter,0,0,-15.354215762892858,12.092219927487724,-1.9122096087633877,-13.00994408598473,4.560100117421831
2018-02-27,21.0,22.0,2018,2,27,9,1,Winter,1,0,-16.131884916595624,9.261061510487142,2.1195968481786727,-15.397994884638958,-1.8488426401883804
2018-02-28,14.0,29.0,2018,2,28,9,1,Winter,2,0,-15.590128565969337,19.13656348404822,3.5935567584126775,-14.051211544899592,-1.3531890962152597
2018-03-01,19.0,17.0,2018,3,1,9,2,Spring,3,0,2.0531070204756383,31.94480729308293,-8.07423254584181,-7.739114011579973,-3.1027686933392475
2018-03-02,20.0,23.0,2018,3,2,9,2,Spring,4,0,3.7312693696556103,29.991880210925608,-4.486093430579166,-5.448121918322886,9.036198198551222
2018-03-03,11.0,25.0,2018,3,3,9,2,Spring,5,1,2.0765355858678194,24.1230920409005,-7.258865540068644,-3.694663033751068,2.5852544019297263
2018-03-04,17.0,27.0,2018,3,4,9,2,Spring,6,1,-15.745707354673089,24.16295732333065,-7.121780818216716,-5.558793643548527,-5.66159559570324
2018-03-05,18.0,15.0,2018,3,5,10,2,Spring,0,0,6.88312169349276,31.10355722950973,-5.544833467614212,-4.51804524714251,-1.2350065261005498
2018-03-06,12.0,23.0,2018,3,6,10,2,Spring,1,0,1.0479492249585436,26.59947644618457,-8.917045066780366,-2.933768740683611,-0.5023668648284466
2018-03-07,11.0,29.0,2018,3,7,10,2,Spring,2,0,8.543356289025585,13.016534716561097,-4.915618995953802,-3.713683985416319,-1.7943312620533254
2018-03-08,14.0,30.0,2018,3,8,10,2,Spring,3,0,-1.262055675898619,7.4163377599170035,-1.926637488081501,-7.3723916881281495,0.6393032392831621
2018-03-09,25.0,20.0,2018,3,9,10,2,Spring,4,0,-4.202958289567577,5.178593513337346,-3.291983351352221,-3.92872958007797,-2.9480170470723017
2018-03-10,29.0,16.0,2018,3,10,10,2,Spring,5,1,0.3730993491585121,13.338049281218836,-4.974005804596221,-0.6654388883660985,-0.2865216593778737
2018-03-11,22.0,12.0,2018,3,11,10,2,Spring,6,1,0.12156881772968713,20.898646518467874,-6.842869020569904,-2.1598442488438208,2.569362091958472
2018-03-12,12.0,28.0,2018,3,12,11,2,Spring,0,0,5.420371755599774,10.592074281233893,-3.6352548615833244,-2.400203721446514,5.78428228192542
2018-03-13,16.0,29.0,2018,3,13,11,2,Spring,1,0,1.8931362096080389,1.4266275193248477,-0.4647144602198618,-6.1482552128770696,0.49953905920053226
2018-03-14,26.0,21.0,2018,3,14,11,2,Spring,2,0,-2.2724361872531835,10.661340732222353,-3.4367727660237466,-7.011008432731993,-3.0596706640194484
2018-03-15,24.0,20.0,2018,3,15,11,2,Spring,3,0,2.1914750939350105,21.040966043049796,-7.643864870116242,-1.156412609210365,-1.7537287559395172
2018-03-16,17.0,11.0,2018,3,16,11,2,Spring,4,0,4.346851149778285,17.887633313690657,-6.933755944105757,-1.8025883301529937,-3.33763225825934
2018-03-17,14.0,12.0,2018,3,17,11,2,Spring,5,1,-0.77818765780092,22.94048021164986,-6.525561376846052,-5.693771931460665,-0.5684660946774105
2018-03-18,7.0,23.0,2018,3,18,11,2,Spring,6,1,7.410696261107342,19.47156895426132,-6.848690233554105,-4.752792511792183,-3.9143456846388376
2018-03-19,12.0,16.0,2018,3,19,12,2,Spring,0,0,-2.530467009042951,23.2182405097447,17.867290333968942,-0.7553849976077375,-3.7352568786273777
2018-03-20,15.0,17.0,2018,3,20,12,2,Spring,1,0,6.726945474154201,12.376923833514011,-2.4961816073974092,-10.85723442021793,0.47590965390109824
2018-03-21,13.0,22.0,2018,3,21,12,2,Spring,2,0,9.092006028133909,-2.720737434244755,0.07518873227076003,-6.430363115419682,-1.163529963248934
2018-03-22,18.0,17.0,2018,3,22,12,2,Spring,3,0,5.951320531508029,-0.5961854400411678,-0.8673758738297779,-4.833918003969189,0.21641438357581108
2018-03-23,19.0,22.0,2018,3,23,12,2,Spring,4,0,9.513671119996733,13.888197996770314,-3.0326614363343247,-2.9471480918427253,-5.34110232846455
2018-03-24,18.0,13.0,2018,3,24,12,2,Spring,5,1,6.053016400801002,33.633184712591536,22.930313185135567,-2.711736333393918,-5.0495882111916925
2018-03-25,7.0,17.0,2018,3,25,12,2,Spring,6,1,10.698304578902551,12.594801021991662,-2.8392265501285205,-8.632015249957627,-1.7327682339675505
2018-03-26,14.0,19.0,2018,3,26,13,2,Spring,0,0,-2.085857164238747,-0.9020659647283459,0.4484254261067929,-3.4506388509951744,-2.2883256289380087
2018-03-27,13.0,23.0,2018,3,27,13,2,Spring,1,0,-1.8739841923882559,-5.966932768628311,0.3198189469497945,-4.86300864994595,-0.977453499426031
2018-03-28,21.0,18.0,2018,3,28,13,2,Spring,2,0,1.720512137703687,2.2035467545187832,-2.5920527473646073,-0.8447149673360442,1.3748888915037631
2018-03-29,23.0,11.0,2018,3,29,13,2,Spring,3,0,-2.3001289937456453,8.266557862742687,-4.69206707240287,-2.51604890037037,-4.783861458168096
2018-03-30,16.0,7.0,2018,3,30,13,2,Spring,4,0,2.2680806302252012,16.518016805896043,-6.120200283142808,-1.4594084829560912,2.117269799678787
2018-03-31,12.0,8.0,2018,3,31,13,2,Spring,5,1,7.339608354244651,13.236823585525103,-3.7293735711407163,-4.22249352691201,7.451839454708181
2018-04-01,9.0,17.0,2018,4,1,13,2,Spring,6,1,0.011544716943065556,-2.136888959688133,-1.118948560973689,-4.048455206554265,-2.0931681733230043
2018-04-02,12.0,20.0,2018,4,2,14,2,Spring,0,0,-16.17645383355694,4.606441259449987,-3.26884431232702,-4.680689106694368,-2.7169140869104043
2018-04-03,21.0,17.0,2018,4,3,14,2,Spring,1,0,0.5831930674330912,9.53290203977762,-4.6149569750011254,-1.9765043049581918,-2.1218160790303062
2018-04-04,33.0,20.0,2018,4,4,14,2,Spring,2,0,5.502893157224706,5.8414792866056215,-3.6767840073559737,1.3007767822544176,3.2438397243105306
2018-04-05,29.0,22.0,2018,4,5,14,2,Spring,3,0,-14.974567278395883,-4.5299962722631415,-1.507059905585173,-2.1287640888935098,-2.242977390466984
2018-04-06,26.0,5.0,2018,4,6,14,2,Spring,4,0,-16.04686478696604,-0.2727043283928441,-1.1139022200266184,-5.687817217629039,-0.49705712141822944
2018-04-07,22.0,8.0,2018,4,7,14,2,Spring,5,1,-15.50813475986857,9.191518985409273,-2.347803723115097,-6.338131810351484,6.142270049347003
2018-04-08,24.0,16.0,2018,4,8,14,2,Spring,6,1,-15.769971318077525,16.534094100133537,0.6435342785163451,-4.832290951284875,-1.160302842553004
2018-04-09,14.0,16.0,2018,4,9,15,2,Spring,0,0,5.539801665322705,11.825729307535129,-4.551119624996235,-3.218495734332008,-1.6486888469898742
2018-04-10,15.0,10.0,2018,4,10,15,2,Spring,1,0,-5.35163846205091,23.217372663770924,10.787320959878244,-0.5611005023061969,-4.316523602252434
2018-04-11,24.0,20.0,2018,4,11,15,2,Spring,2,0,-11.155156745079006,30.215136822901275,-7.0770659413974855,-5.544534625968317,3.4963262545989213
2018-04-12,22.0,21.0,2018,4,12,15,2,Spring,3,0,-4.64671171157809,19.831903233125303,-7.269640006110687,-4.130946863892917,-3.6370189462119606
2018-04-13,20.0,15.0,2018,4,13,15,2,Spring,4,0,-9.31225597739975,8.756492360543332,-1.800505066868401,-7.252547581310957,-0.2581062885926203
2018-04-14,22.0,16.0,2018,4,14,15,2,Spring,5,1,9.60505826077302,3.087627755085042,7.145340288815601,-4.1443421530579165,-0.5482999862546607
2018-04-15,23.712691771269174,24.0,2018,4,15,15,2,Spring,6,1,-2.2813462427678806,2.705218703854364,-3.4452740629975143,0.5571509101266297,-1.901392553068126
2018-04-16,27.0,31.0,2018,4,16,16,2,Spring,0,0,-17.024027608004047,-0.48390091011353537,-0.8466497276048697,-5.88862162955246,-0.5624604306284393
2018-04-17,23.0,26.0,2018,4,17,16,2,Spring,1,0,-1.8932933817688598,-10.124867103447926,-0.2788175988282403,1.3238827643456226,-1.9572455494231038
