fecha,pm10,no2,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presmax,presmin,intensidad
2018-01-01,8.0,15.0,6.9,0.0,1.7,11.6,26.0,3.1,10.0,5.9,953.25,950.0,128.0
2018-01-02,8.5,18.0,10.4,0.0,6.3,13.4,29.0,2.8,11.9,7.0,953.25,950.9,177.0
2018-01-03,8.0,16.0,10.9,0.0,7.2,14.6,23.0,1.7,8.6,4.6,954.15,951.05,189.0
2018-01-04,5.0,16.5,11.3,0.0,7.9,14.3,25.0,2.2,7.8,5.8,951.55,942.35,198.0
2018-01-05,3.0,14.5,8.2,13.6,5.2,11.4,22.0,3.1,11.7,1.6,942.35,925.0,201.0
2018-01-06,3.0,14.0,3.3,21.1,1.4,5.3,4.0,1.7,8.6,0.0,925.0,918.6,142.0
2018-01-07,9.5,24.0,2.2,3.3,0.9,3.8,12.0,2.8,7.5,0.0,928.4,918.45,130.0
2018-01-08,16.0,30.0,3.9,0.0,-0.5,8.5,26.0,1.4,6.1,8.5,936.6,928.25,204.0
2018-01-09,10.0,24.5,1.5,2.2,-1.5,4.5,21.0,1.1,4.7,0.0,940.2,935.9,207.0
2018-01-10,5.5,19.0,5.0,0.6,2.0,7.0,24.0,2.2,10.0,0.3,942.15,938.1,210.0
2018-01-11,13.0,30.0,5.7,0.0,2.0,9.0,29.0,3.3,13.6,8.6,945.7,941.35,216.0
2018-01-12,16.5,31.0,3.8,0.0,-0.3,9.0,28.0,1.4,6.4,6.7,946.8,942.95,230.0
2018-01-13,7.0,15.0,3.2,6.0,1.5,4.9,26.0,1.1,7.2,1.1,943.15,937.45,177.0
2018-01-14,12.5,25.0,4.6,0.0,1.5,7.4,23.0,1.9,6.1,5.2,943.3,938.45,143.0
2018-01-15,16.0,28.0,3.8,0.0,-1.1,8.7,23.0,1.1,6.4,8.1,948.8,943.1,203.0
2018-01-16,14.0,25.5,7.6,0.0,1.8,13.5,25.0,1.25,7.65,9.3,949.95,946.65,205.0
2018-01-17,16.0,35.0,9.1,0.0,4.15,14.1,28.0,1.9500000000000002,10.25,9.3,947.5999999999999,944.8499999999999,212.0
2018-01-18,20.5,40.0,7.8,0.0,2.2,15.0,10.0,1.4,4.7,9.4,947.3,942.0,216.0
2018-01-19,17.5,31.5,8.9,0.0,2.8,15.4,12.0,1.1,5.3,8.8,946.45,940.9,229.0
2018-01-20,9.5,22.0,8.1,0.0,3.6,13.4,33.0,1.9,7.8,2.0,948.6,945.95,178.0
2018-01-21,14.5,26.0,11.4,0.0,5.8,18.3,33.0,1.1,8.3,9.4,950.7,948.25,147.0
2018-01-22,16.0,32.5,9.75,0.0,4.5,14.95,52.5,0.8500000000000001,5.55,9.2,950.2,947.55,202.0
2018-01-23,23.5,32.0,10.3,0.0,3.75,16.799999999999997,2.5,1.25,5.15,8.7,949.9,947.6,205.0
2018-01-24,24.5,28.5,9.1,0.0,3.4,15.0,24.0,1.1,3.9,8.8,948.9,945.2,209.0
2018-01-25,4.5,18.5,5.8,3.1,3.0,8.5,36.0,1.9,9.2,0.4,945.35,937.2,215.0
2018-01-26,4.0,12.5,5.9,0.0,2.6,9.2,19.0,3.9,13.9,8.9,947.9,938.35,228.0
2018-01-27,5.0,11.5,6.8,0.0,2.2,10.5,4.0,3.3,13.3,8.1,952.3,947.4,173.0
2018-01-28,15.0,24.5,8.4,0.0,3.5,14.0,5.0,4.7,15.0,8.2,956.7,951.15,145.0
2018-01-29,17.5,33.5,9.0,0.0,4.0,14.0,6.0,1.1,6.1,9.4,956.5,951.1,204.0
2018-01-30,20.0,38.5,7.9,0.0,2.4,13.4,5.0,1.4,5.6,9.2,952.15,946.45,205.0
2018-01-31,20.0,36.0,7.6,0.0,1.7,13.9,27.0,0.8,4.2,9.2,947.55,938.75,211.0
2018-02-01,5.0,20.0,6.3,0.1,0.6,11.7,32.0,2.8,13.3,4.0,938.75,928.6,215.0
2018-02-02,7.0,18.5,3.6,0.0,-1.0,8.2,99.0,2.8,13.3,9.4,939.2,930.2,230.0
2018-02-03,5.0,15.0,5.2,2.3,0.2,10.6,28.0,3.1,11.1,6.1,940.8,933.75,176.0
2018-02-04,4.5,19.5,3.0,17.3,0.8,5.3,4.0,2.2,10.6,0.0,933.75,928.6,149.0
2018-02-05,7.0,19.5,1.6,13.9,0.6,2.6,4.0,2.2,9.4,0.0,929.8,926.2,187.0
2018-02-06,8.0,23.0,4.0,0.0,0.5,7.5,1.0,2.8,9.2,6.9,933.65,929.2,204.0
2018-02-07,9.5,26.0,2.2,0.0,-2.3,6.8,6.0,2.8,9.2,9.3,939.6,933.6,210.0
2018-02-08,18.0,35.5,2.1,0.0,-2.9,7.1,5.0,1.7,7.5,8.5,941.2,939.15,216.0
2018-02-09,6.5,19.0,3.1,0.0,-3.0,9.0,7.0,0.8,7.5,6.3,942.95,939.75,230.0
2018-02-10,13.0,24.5,5.3,0.0,0.4,10.2,5.0,1.9,9.2,10.0,943.8,941.2,176.0
2018-02-11,6.5,21.0,7.5,0.1,0.7,15.2,28.0,3.1,11.7,9.1,943.4,939.55,149.0
2018-02-12,11.0,24.0,6.6,0.0,2.5,10.5,31.0,1.7,9.7,7.0,942.3,938.85,205.0
2018-02-13,7.5,17.5,4.2,0.0,-0.8,9.3,24.0,3.6,13.6,5.7,942.2,938.7,208.0
2018-02-14,15.0,24.0,8.2,0.0,5.6,10.5,25.0,3.1,11.4,0.9,943.75,939.7,218.0
2018-02-15,20.5,23.5,8.4,0.0,5.6,10.9,25.0,1.4,7.2,0.0,947.35,943.6,210.0
2018-02-16,21.0,19.0,11.0,0.0,6.8,15.1,24.0,1.7,5.0,6.4,946.9,942.4,213.0
2018-02-17,7.5,13.0,10.0,0.0,5.6,14.7,7.0,1.7,10.8,3.6,945.6,942.75,167.0
2018-02-18,6.5,19.0,7.6,0.0,1.5,13.6,7.0,1.7,8.3,10.2,945.35,941.35,144.0
2018-02-19,8.0,20.5,10.8,0.0,6.3,15.6,3.0,1.9,10.0,8.1,941.75,938.9,216.0
2018-02-20,7.0,18.0,10.1,0.0,4.4,15.4,4.0,3.3,12.8,9.6,940.05,936.45,206.0
2018-02-21,12.0,24.0,7.0,0.0,2.2,12.0,4.0,3.6,12.5,10.4,936.5,930.3,210.0
2018-02-22,14.0,26.5,4.5,0.0,-2.5,11.5,5.0,2.2,7.5,10.5,932.5,928.35,215.0
2018-02-23,19.0,30.5,4.0,0.0,-2.6,10.6,8.0,1.4,8.3,10.7,929.85,926.35,231.0
2018-02-24,23.0,31.0,4.8,0.0,-2.1,11.8,17.0,1.4,5.8,10.7,930.6,927.0,178.0
2018-02-25,24.5,41.0,6.7,0.0,-1.0,14.4,22.0,1.4,5.8,10.6,934.25,930.5,149.0
2018-02-26,19.0,30.5,8.8,0.0,1.1,16.8,7.0,1.1,8.9,8.4,933.5,924.4,204.0
2018-02-27,13.0,30.5,3.6,17.5,1.5,5.6,4.0,1.7,8.9,0.0,926.55,923.05,208.0
2018-02-28,6.0,19.0,7.8,18.8,3.5,12.0,21.0,1.9,14.2,0.0,923.05,913.5,215.0
2018-03-01,7.0,24.5,8.4,17.3,4.9,11.5,25.0,4.2,25.8,0.6,919.2,905.0,220.0
2018-03-02,6.0,15.5,6.0,15.3,3.2,8.5,23.0,1.9,14.7,0.1,921.1,915.8,236.0
2018-03-03,5.5,14.0,9.2,12.9,5.3,13.0,26.0,3.6,15.8,3.8,923.3,918.3,181.0
2018-03-04,5.5,16.5,9.3,5.5,5.4,13.0,19.0,2.5,11.1,5.2,921.2,917.3,150.0
2018-03-05,5.5,17.5,7.0,1.9,5.1,8.9,24.0,3.6,11.4,1.2,921.4,913.0,209.0
2018-03-06,6.0,16.0,7.4,1.3,3.5,10.7,24.0,3.1,12.5,3.6,926.2,921.1,208.0
2018-03-07,10.0,24.0,6.8,2.6,2.5,11.1,25.0,2.2,8.9,8.4,932.6,926.2,214.0
2018-03-08,12.0,26.0,7.7,1.0,4.5,11.0,17.0,1.1,5.8,0.6,933.9,928.2,216.0
2018-03-09,7.0,21.0,10.2,9.4,9.0,11.5,15.0,3.1,11.1,0.0,934.2,928.3,235.0
2018-03-10,6.5,10.5,9.7,24.4,7.0,12.3,23.0,2.8,12.8,0.9,928.3,923.8,157.0
2018-03-11,6.5,12.0,8.4,1.3,5.8,11.1,24.0,6.4,17.5,6.3,929.4,922.8,151.0
2018-03-12,9.5,19.5,9.8,1.2,6.2,13.2,24.0,4.2,13.3,8.5,937.9,929.4,219.0
2018-03-13,9.5,22.0,10.3,0.3,6.4,14.0,23.0,2.2,10.0,3.2,937.3,934.7,199.0
2018-03-14,6.0,16.5,9.2,22.9,5.8,13.1,23.0,3.1,16.7,0.0,936.1,920.8,214.0
2018-03-15,6.0,14.5,9.1,0.05,5.8,12.5,24.0,5.3,15.8,8.3,926.7,920.7,222.0
2018-03-16,5.5,12.5,8.2,3.2,4.6,11.7,25.0,3.3,11.9,7.5,928.0,925.4,236.0
2018-03-17,5.0,11.0,6.2,7.3,2.0,10.2,26.0,2.8,11.7,2.3,927.3,920.8,177.0
2018-03-18,6.0,15.5,8.4,0.0,3.0,13.2,29.0,3.9,11.4,8.9,931.5,922.0,153.0
2018-03-19,5.5,14.0,6.5,4.4,3.4,9.6,30.0,3.9,20.0,2.5,931.5,924.4,217.0
2018-03-20,7.5,15.0,6.1,0.0,1.9,10.0,5.0,5.3,15.6,9.2,941.6,929.8,211.0
2018-03-21,10.0,23.0,7.1,0.0,1.1,12.3,34.0,4.2,12.8,10.8,945.1,940.9,215.0
2018-03-22,15.0,26.5,6.0,0.0,-2.0,13.5,27.0,2.2,6.4,10.8,944.8,939.0,223.0
2018-03-23,7.0,7.0,8.4,3.5,3.5,14.2,27.0,3.1,18.6,0.7,939.1,921.9,224.0
2018-03-24,4.5,8.5,7.6,0.0,3.4,11.3,30.0,6.1,22.5,5.0,928.8,921.8,160.0
2018-03-25,7.0,19.5,8.6,0.0,4.4,13.4,29.0,2.5,10.8,7.2,937.8,928.0,138.0
2018-03-26,9.0,18.0,9.2,0.0,3.5,15.5,31.0,1.9,8.6,10.5,944.5,937.8,180.0
2018-03-27,13.5,21.0,14.3,0.0,8.1,20.6,27.0,2.5,12.5,10.7,945.6,943.2,179.0
2018-03-28,8.5,7.0,14.7,0.0,8.4,21.0,24.0,3.3,12.2,10.6,943.3,934.0,178.0
2018-03-29,6.0,6.0,11.3,0.8,7.4,15.3,24.0,4.2,14.7,9.0,934.2,928.3,107.0
2018-03-30,4.0,7.5,7.8,1.9,4.0,11.7,24.0,4.2,17.5,8.2,928.5,925.1,96.0
2018-03-31,7.5,15.0,8.8,0.0,2.5,14.5,26.0,3.9,13.3,10.5,938.5,926.9,114.0
2018-04-01,9.0,20.0,10.7,0.0,3.9,17.5,12.0,1.4,6.7,7.6,939.6,932.35,120.0
2018-04-02,8.0,12.0,13.8,2.4,8.0,19.4,24.0,3.3,11.7,9.1,932.4,927.65,198.0
2018-04-03,7.0,9.0,12.3,0.0,8.0,16.2,21.0,4.4,15.3,6.7,931.55,928.8,208.0
2018-04-04,11.0,23.0,11.2,0.0,6.4,16.0,25.0,5.0,15.3,7.8,941.2,931.5,214.0
2018-04-05,14.0,31.0,11.6,0.0,4.7,18.5,11.0,1.1,6.7,10.0,942.0,935.6,222.0
2018-04-06,10.0,18.0,13.1,3.3,8.7,17.5,13.0,1.9,8.9,2.9,935.6,928.1,237.0
2018-04-07,6.0,9.0,9.4,3.0,7.0,11.4,23.5,2.25,7.9,0.3,930.05,927.8,181.0
2018-04-08,5.0,12.0,10.4,2.5,5.0,15.5,26.5,3.6,12.9,8.4,930.55,928.35,155.0
2018-04-09,4.0,20.0,6.1,2.0,3.6,8.6,23.0,5.55,15.4,2.5,930.6,927.7,208.0
2018-04-10,5.0,16.0,5.0,15.2,2.9,7.1,24.0,6.4,13.6,0.0,929.6,916.45,210.0
2018-04-11,6.0,17.0,6.8,0.1,2.5,11.1,28.0,5.800000000000002,17.2,0.6,925.9,918.45,215.0
2018-04-12,6.0,20.0,8.1,7.0,4.5,11.7,25.5,2.6,9.85,1.7,932.4,923.25,232.0
2018-04-13,8.0,19.0,9.8,0.3,4.6,14.3,23.5,2.05,8.75,7.7,934.55,923.55,231.0
2018-04-14,8.0,12.0,10.8,0.1,4.5,17.4,24.5,1.1,6.800000000000002,11.0,939.05,934.55,179.0
2018-04-15,7.0,13.0,12.6,11.2,8.2,17.1,62.0,4.75,12.75,6.9,939.35,934.2,151.0
2018-04-16,12.0,25.0,12.3,0.0,5.6,18.3,30.5,3.6,10.8,11.8,943.65,935.3,208.0
2018-04-17,15.0,27.0,14.5,0.0,7.0,21.6,25.5,1.4,5.699999999999998,12.1,946.25,943.65,208.0
2018-04-18,19.0,17.0,17.1,0.0,10.0,24.5,14.5,1.9,7.75,12.5,946.1,943.45,214.0
2018-04-19,26.0,12.0,17.4,0.0,12.0,22.9,11.0,2.8,9.2,12.1,945.65,941.3,223.0
2018-04-20,27.0,13.0,16.9,0.0,11.6,22.2,12.0,3.3,12.2,10.5,943.15,939.55,234.0
2018-04-21,25.0,18.0,15.7,0.0,10.4,19.9,4.0,2.8,9.2,2.9,942.05,938.5,179.0
2018-04-22,23.0,21.0,17.6,0.0,12.1,23.0,9.0,1.9,8.9,7.8,940.3,936.0,151.0
2018-04-23,24.0,19.0,19.4,0.0,14.2,24.3,6.0,2.8,8.3,6.6,940.95,938.8,210.0
2018-04-24,23.0,23.0,19.3,0.0,13.3,25.6,13.0,1.4,7.8,6.9,940.4,937.95,212.0
2018-04-25,24.0,22.0,20.4,0.0,12.4,28.5,16.0,2.8,10.8,11.3,940.6,936.1,216.0
2018-04-26,22.0,15.0,18.8,0.0,12.0,26.4,25.0,2.5,8.3,12.2,940.5,936.05,222.0
2018-04-27,14.0,8.0,18.6,0.0,13.0,24.4,23.0,3.1,10.8,12.0,936.2,932.95,232.0
2018-04-28,9.0,7.0,14.4,6.2,9.2,18.7,24.0,3.6,11.9,10.9,933.75,929.15,154.0
2018-04-29,6.0,12.0,8.2,3.8,3.4,12.6,24.0,4.4,14.4,6.4,936.1,927.8,122.0
2018-04-30,5.0,10.0,7.4,2.5,2.9,12.2,27.0,1.9,12.5,9.0,937.1,934.9,166.0
2018-05-01,7.0,13.0,10.5,0.0,4.6,16.4,10.0,1.7,7.2,11.8,937.6,935.0,111.0
2018-05-02,8.0,20.0,11.6,0.0,5.6,17.8,26.0,1.9,8.6,9.8,937.6,935.6,125.0
2018-05-03,8.0,11.0,14.4,0.0,9.3,19.5,6.0,2.5,9.7,10.0,937.55,934.6,214.0
2018-05-04,11.0,10.0,13.4,0.0,5.9,20.7,5.0,2.8,11.7,12.6,937.8,935.05,227.0
2018-05-05,12.0,8.0,16.4,0.1,8.6,24.3,12.0,1.7,13.3,12.8,939.85,936.05,183.0
2018-05-06,13.0,20.0,18.4,1.5,12.4,24.4,8.0,1.7,12.5,12.4,940.85,936.45,163.0
2018-05-07,14.0,28.0,17.6,1.2,12.0,23.0,9.0,1.4,10.6,5.2,939.4,935.25,209.0
2018-05-08,16.0,21.0,18.8,0.0,11.9,26.3,5.0,1.4,7.8,8.3,936.15,932.9,212.0
2018-05-09,12.0,14.0,19.1,0.0,12.4,26.4,30.0,1.9,9.7,11.5,934.7,931.6,212.0
2018-05-10,14.0,20.0,19.0,0.0,13.4,24.9,5.0,2.5,10.3,11.1,938.6,933.7,224.0
2018-05-11,13.0,9.0,18.8,0.0,12.6,25.1,26.0,2.2,9.4,11.9,940.15,937.0,233.0
2018-05-12,7.0,7.0,14.6,0.0,9.5,20.2,25.0,3.9,12.5,8.7,940.5,936.35,171.0
2018-05-13,6.0,14.0,11.3,0.0,5.0,17.6,26.0,3.9,10.3,12.7,943.05,940.45,143.0
2018-05-14,7.0,7.0,14.6,0.0,9.9,19.4,7.0,1.9,10.8,10.4,942.3,939.45,206.0
2018-05-15,11.0,12.0,15.7,0.0,7.7,23.7,4.0,2.2,12.2,12.8,941.3,936.95,141.0
2018-05-16,12.0,16.0,18.4,0.0,11.5,25.3,4.0,2.5,11.4,12.8,939.15,935.05,215.0
2018-05-17,14.0,17.0,20.0,0.0,14.5,25.9,5.0,1.4,9.4,9.7,937.9,934.45,219.0
2018-05-18,13.0,13.0,18.2,0.7,13.6,22.9,17.0,1.7,9.2,8.0,939.2,936.45,229.0
2018-05-19,10.0,8.0,18.8,0.05,12.4,25.2,4.0,0.6,11.1,8.7,939.95,936.6,172.0
2018-05-20,12.0,19.0,17.8,0.0,12.7,22.5,8.0,1.4,11.9,8.7,938.6,933.5,148.0
2018-05-21,12.0,25.0,18.7,0.0,13.0,24.3,8.0,0.8,9.4,7.0,935.8,932.4,208.0
2018-05-22,14.0,24.0,17.8,0.05,11.7,24.1,33.0,1.7,7.8,6.2,938.1,935.2,209.0
2018-05-23,14.0,20.0,20.4,0.35,13.5,27.2,23.0,1.7,16.4,10.3,939.05,936.0,212.0
2018-05-24,13.0,24.0,20.5,28.9,13.8,27.7,12.0,4.05,12.6,6.1,938.4,932.1,219.0
2018-05-25,11.0,17.0,16.0,6.1,12.0,20.0,26.0,1.7999999999999998,10.3,4.1,937.4,933.7,234.0
2018-05-26,12.0,16.0,16.9,0.0,11.5,22.0,22.0,1.8,7.050000000000002,9.4,936.35,934.85,171.0
2018-05-27,12.0,21.0,19.3,2.1,13.1,25.5,25.0,2.65,11.7,10.5,937.1,933.65,155.0
2018-05-28,14.0,23.0,17.0,9.7,13.2,21.7,25.0,1.65,6.699999999999998,1.6,937.15,934.4,211.0
2018-05-29,12.0,20.0,16.2,1.0,12.6,19.9,25.5,2.1,13.45,6.5,936.75,934.6,210.0
2018-05-30,13.0,17.0,15.8,0.15000000000000002,11.0,20.5,26.0,3.9,10.7,4.7,938.2,934.9,220.0
2018-05-31,18.0,23.0,17.8,0.0,12.5,23.6,29.5,2.75,8.75,11.7,940.3,938.1,253.0
2018-06-01,13.0,10.0,18.6,2.3,11.8,25.0,6.5,1.95,11.55,11.7,940.7,936.95,237.0
2018-06-02,14.0,12.0,18.2,9.5,12.8,23.9,18.0,1.9,11.7,5.6,940.2,937.5,177.0
2018-06-03,11.0,11.0,18.0,0.0,11.0,24.9,24.0,2.5,11.4,11.2,939.0,935.3,153.0
2018-06-04,11.0,12.0,16.1,0.0,11.2,20.0,24.0,3.1,10.8,12.0,936.85,934.95,210.0
2018-06-05,9.0,16.0,15.7,1.4,10.8,20.3,27.0,2.2,9.7,6.1,935.9,933.95,211.0
2018-06-06,15.0,20.0,15.5,3.5,10.5,20.5,33.0,1.7,8.6,8.2,939.0,934.45,216.0
2018-06-07,15.0,19.0,17.7,2.6,11.0,24.8,24.0,2.5,8.9,7.9,939.65,937.65,222.0
2018-06-08,12.0,14.0,16.4,2.8,13.0,19.6,23.0,2.5,10.6,1.9,937.85,932.5,233.0
2018-06-09,12.0,12.0,15.9,0.25,10.7,21.1,24.0,2.8,10.6,8.4,936.95,935.0,176.0
2018-06-10,10.0,12.0,15.3,0.0,10.0,21.0,24.0,2.5,10.6,4.7,936.75,933.8,151.0
2018-06-11,11.0,18.0,16.8,0.0,11.6,21.9,26.0,2.8,8.3,7.7,937.1,934.85,208.0
2018-06-12,12.0,12.0,18.6,0.0,12.6,25.2,29.0,1.9,8.1,12.5,940.55,936.55,211.0
2018-06-13,14.0,13.0,19.4,0.0,12.7,25.7,29.0,2.5,8.6,13.1,941.4,938.4,216.0
2018-06-14,17.0,20.0,19.8,0.0,12.7,27.5,7.0,2.2,8.1,13.3,940.2,937.5,221.0
2018-06-15,15.0,11.0,22.4,0.0,14.3,30.7,6.0,1.1,9.4,13.3,939.65,935.95,229.0
2018-06-16,14.0,7.0,24.4,0.0,16.9,31.3,5.0,1.9,7.8,13.0,940.35,937.2,168.0
2018-06-17,13.0,11.0,23.6,0.0,15.6,32.3,8.0,2.8,8.3,13.4,944.85,940.35,148.0
2018-06-18,15.0,13.0,24.5,0.0,17.0,32.1,7.0,2.5,11.4,13.1,944.95,941.05,211.0
2018-06-19,20.0,15.0,24.9,0.0,16.2,32.5,5.0,1.9,8.3,13.5,943.25,939.3,212.0
2018-06-20,23.0,17.0,26.6,0.0,20.2,33.2,13.0,1.7,8.9,13.1,942.0,938.05,212.0
2018-06-21,23.0,20.0,26.8,0.0,20.2,33.3,10.0,1.7,7.2,13.3,941.95,938.75,221.0
2018-06-22,23.0,12.0,27.3,0.0,20.4,34.2,8.0,1.7,8.3,13.2,941.5,937.85,230.0
2018-06-23,34.0,12.0,28.6,0.0,21.2,36.0,6.0,1.7,8.6,13.0,940.45,937.25,166.0
2018-06-24,47.5,21.5,29.3,0.0,21.6,37.0,8.0,1.4,8.3,11.8,939.85,936.3,145.0
2018-06-25,49.5,19.5,29.4,0.0,22.0,36.8,17.0,1.9,8.3,11.0,939.25,936.2,203.0
2018-06-26,43.0,19.5,28.2,0.0,21.5,35.0,25.0,1.9,8.1,12.9,939.6,936.75,208.0
2018-06-27,31.0,18.0,26.8,0.0,20.3,31.9,26.0,2.5,9.7,10.6,939.95,936.55,212.0
2018-06-28,26.5,14.5,25.6,0.1,19.1,31.6,24.0,2.2,8.3,10.8,937.1,931.55,220.0
2018-06-29,25.0,9.0,26.0,0.0,19.2,32.5,6.0,1.7,9.7,11.9,933.3,929.2,229.0
2018-06-30,17.0,6.5,24.4,0.35,19.5,29.4,16.0,2.8,9.7,9.6,933.35,930.8,165.0
2018-07-01,17.0,13.5,22.6,0.0,16.2,28.0,26.0,2.8,10.3,12.3,936.25,933.25,140.0
2018-07-02,19.5,19.5,22.0,0.0,15.3,27.6,24.0,2.8,10.0,13.2,939.75,935.6,204.0
2018-07-03,20.5,19.5,22.6,0.0,14.8,30.7,27.0,1.1,8.6,13.4,940.75,937.5,202.0
2018-07-04,17.5,16.5,22.2,0.0,16.5,28.0,23.0,3.1,13.3,13.2,941.3,936.8,207.0
2018-07-05,19.0,17.5,22.5,0.0,15.5,28.6,8.0,1.1,6.9,12.1,942.7,940.7,212.0
2018-07-06,22.5,15.0,25.1,0.0,16.8,31.7,6.0,1.9,8.9,11.2,943.0,939.45,212.0
2018-07-07,22.5,10.0,26.8,0.0,20.2,33.6,10.0,1.9,9.7,12.1,941.9,937.9,149.0
2018-07-08,22.0,17.0,28.2,0.0,20.8,34.6,7.0,2.2,9.4,13.1,942.5,939.15,137.0
2018-07-09,23.5,15.5,28.2,0.0,21.0,34.8,7.0,2.2,10.8,12.9,942.35,938.6,200.0
2018-07-10,25.5,17.5,28.1,0.0,20.9,35.2,6.0,1.9,11.1,12.2,941.35,937.1,196.0
2018-07-11,24.0,17.0,26.6,0.0,19.7,33.2,23.0,2.8,10.8,11.9,939.0,934.25,197.0
2018-07-12,30.5,15.5,26.5,0.0,19.6,33.0,4.0,1.9,9.2,13.3,938.05,935.5,205.0
2018-07-13,30.0,14.5,27.2,0.0,21.0,33.5,7.0,2.5,9.4,12.9,939.05,936.05,209.0
2018-07-14,23.5,9.0,26.0,0.0,18.6,33.2,23.0,1.7,9.7,12.9,940.45,937.75,149.0
2018-07-15,18.5,12.5,23.2,0.0,16.7,29.6,24.0,2.5,13.3,13.2,940.6,937.6,132.0
2018-07-16,21.0,18.0,23.3,0.0,15.5,30.2,29.0,2.8,10.6,13.1,941.7,939.4,193.0
2018-07-17,30.0,19.0,26.4,0.0,17.7,34.1,12.0,1.9,8.6,13.2,941.65,935.5,192.0
2018-07-18,28.5,24.0,27.1,0.0,20.8,33.4,25.0,3.1,11.1,13.1,938.05,935.7,195.0
2018-07-19,27.5,20.0,25.6,0.0,18.1,33.0,25.0,2.8,10.3,13.1,939.25,936.4,199.0
2018-07-20,18.0,6.5,24.8,0.0,18.0,32.0,21.0,1.9,12.5,12.9,937.85,935.45,199.0
2018-07-21,16.0,9.0,24.0,0.0,16.7,31.0,3.0,2.2,10.0,11.6,939.1,935.2,139.0
2018-07-22,23.0,17.5,24.9,0.0,17.4,32.4,8.0,1.7,8.1,10.9,938.15,935.65,122.0
2018-07-23,23.5,19.0,27.6,0.0,20.4,34.7,23.0,1.9,10.0,13.2,939.9,935.95,185.0
2018-07-24,26.0,23.5,26.2,0.0,18.5,33.2,24.0,1.9,10.6,13.1,938.1,935.8,185.0
2018-07-25,31.0,26.0,26.1,0.0,17.6,34.6,23.0,1.1,8.9,13.1,938.8,935.25,190.0
2018-07-26,28.5,24.5,27.0,0.0,19.5,34.5,24.0,1.7,8.9,13.1,937.25,934.8,195.0
2018-07-27,21.0,11.0,26.8,0.0,19.0,34.5,25.0,2.8,11.1,12.2,937.05,934.55,195.0
2018-07-28,18.5,8.0,25.8,0.0,18.4,33.2,25.0,2.2,10.8,13.1,937.65,935.85,125.0
2018-07-29,20.5,19.5,26.0,0.0,18.3,32.6,22.0,2.2,8.9,12.8,939.1,936.45,111.0
2018-07-30,21.5,20.0,26.6,0.0,18.8,34.3,24.0,1.4,8.3,13.1,940.3,937.65,171.0
2018-07-31,27.0,27.5,28.1,0.0,21.0,35.3,22.0,1.1,8.3,13.2,940.5,937.55,173.0
2018-08-01,35.0,31.0,29.5,0.0,21.5,37.5,8.0,1.1,6.4,13.1,940.25,937.8,167.0
2018-08-02,49.5,19.0,31.5,0.0,22.6,39.2,7.0,1.4,7.5,12.4,942.35,938.7,171.0
2018-08-03,54.0,10.0,32.9,0.0,25.1,40.8,4.0,1.7,9.2,11.4,941.55,938.75,167.0
2018-08-04,46.5,8.0,31.0,0.0,23.2,39.4,20.0,1.7999999999999998,9.3,11.9,942.6,939.1,120.0
2018-08-05,49.5,19.5,31.0,0.0,23.4,38.0,6.0,1.9,9.2,12.6,941.05,937.5,108.0
2018-08-06,66.0,17.5,30.6,0.0,23.2,39.5,17.0,1.7,11.9,9.3,939.9,935.55,149.0
2018-08-07,52.0,13.0,29.8,0.0,22.8,36.8,24.0,3.3,12.2,11.8,936.65,932.55,147.0
2018-08-08,31.5,11.5,27.6,0.0,20.2,35.0,24.0,3.1,14.2,12.1,936.3,932.6,148.0
2018-08-09,25.5,9.5,24.9,0.0,18.5,31.3,6.0,2.2,12.5,12.9,942.25,935.15,151.0
2018-08-10,32.0,10.5,24.6,0.0,17.2,32.0,4.0,1.9,12.2,10.9,944.65,941.15,148.0
2018-08-11,39.0,14.0,28.4,0.0,22.1,34.4,16.0,1.7,6.7,11.2,944.95,940.05,110.0
2018-08-12,31.0,13.5,29.2,0.0,22.6,35.3,26.0,3.3,11.9,11.6,940.9,935.25,100.0
2018-08-13,19.5,10.5,27.1,0.0,20.4,33.8,28.0,2.2,9.2,12.8,938.05,935.05,140.0
2018-08-14,20.0,7.0,26.3,0.0,18.6,33.6,4.0,1.4,9.7,12.7,941.0,938.0,138.0
2018-08-15,27.5,12.5,26.8,0.0,19.4,34.3,9.0,2.2,7.8,12.2,940.8,936.5,99.0
2018-08-16,22.5,10.5,27.5,0.0,22.1,32.7,19.0,2.2,8.6,8.7,939.6,936.55,138.0
2018-08-17,15.5,4.5,26.2,0.0,19.5,32.8,6.0,2.5,11.9,11.9,941.95,937.25,133.0
2018-08-18,17.0,11.0,24.0,0.0,16.8,31.4,5.0,1.7,10.8,11.2,942.2,939.0,102.0
2018-08-19,20.5,14.5,26.1,0.0,19.7,32.5,6.0,1.9,7.8,10.8,943.85,940.6,96.0
2018-08-20,21.0,20.0,26.4,0.0,20.0,32.8,11.0,1.4,6.1,12.5,943.35,938.9,141.0
2018-08-21,23.5,16.0,27.6,0.0,20.8,34.5,8.0,1.7,8.3,12.1,940.95,937.15,136.0
2018-08-22,28.0,23.0,27.8,0.0,21.8,34.1,14.0,1.1,10.0,9.4,941.45,938.0,141.0
2018-08-23,25.5,15.5,27.0,0.0,20.2,34.2,25.0,1.4,9.4,9.9,941.65,938.5,143.0
