date, pm25, pm10, o3, no2, so2, co
2017/4/16, 29, 13, , 24, , 
2017/4/17, 40, 10, , 12, , 
2017/4/18, 25, 13, , 8, , 
2017/4/19, 37, 7, , 7, , 
2017/4/20, 19, 10, , 10, , 
2017/4/21, 30, 5, , 8, , 
2017/4/22, 15, 9, , 18, , 
2017/4/23, 24, 17, , 24, , 
2017/4/24, 41, 26, , 20, , 
2017/4/25, 51, 13, , 15, , 
2017/4/26, 35, 4, , 7, , 
2017/4/27, 13, 7, , 8, , 
2017/4/28, 20, 6, , 9, , 
2017/4/29, 20, 9, , 14, , 
2017/4/30, 32, 5, , 8, , 
2017/5/1, 16, 8, , 13, , 
2017/5/2, 28, 8, , 17, , 
2017/5/3, 27, 13, , 26, , 
2017/5/4, 41, 12, , 18, , 
2017/5/5, 32, 5, , 11, , 
2017/5/6, 17, 5, , 10, , 
2017/5/7, 19, 13, , 19, , 
2017/5/8, 34, 15, , 21, , 
2017/5/9, 38, 9, , 12, , 
2017/5/10, 28, 6, , 15, , 
2017/5/11, 20, 6, , 17, , 
2017/5/12, 21, 8, , 10, , 
2017/5/13, 27, 8, , 12, , 
2017/5/14, 27, 9, , 14, , 
2017/5/15, 31, 10, , 16, , 
2017/5/16, 30, 11, , 16, , 
2017/5/17, 35, 8, , 14, , 
2017/5/18, 27, 6, , 16, , 
2017/5/19, 16, 8, , 13, , 
2017/5/20, 25, 10, , 14, , 
2017/5/21, 32, 16, , 23, , 
2017/5/22, 43, 14, , 12, , 
2017/5/23, 41, 14, , 14, , 
2017/5/24, 41, 14, , 19, , 
2017/5/25, 42, 21, , 21, , 
2017/5/26, 47, 17, , 11, , 
2017/5/27, 44, 11, , 8, , 
2017/5/28, 34, 15, , 15, , 
2017/5/29, 49, 9, , 13, , 
2017/5/30, 33, 12, , 17, , 
2017/5/31, 42, 12, , 16, , 
2017/6/1, 41, 19, , 21, , 
2017/6/2, 51, 13, , 10, , 
2017/6/3, 41, 10, , 6, , 
2017/6/4, 36, 6, , 14, , 
2017/6/5, 19, 9, , 15, , 
2017/6/6, 30, 8, , 15, , 
2017/6/7, 26, 14, , 19, , 
2017/6/8, 38, 16, , 20, , 
2017/6/9, 44, 14, , 13, , 
2017/6/10, 38, 16, , 14, , 
2017/6/11, 45, 14, , 15, , 
2017/6/12, 39, 15, , 14, , 
2017/6/13, 42, 20, , 23, , 
2017/6/14, 47, 27, , 29, , 
2017/6/15, 55, 17, , 19, , 
2017/6/16, 39, 18, , 18, , 
2017/6/17, 49, 10, , 8, , 
2017/6/18, 28, 15, , 14, , 
2017/6/19, 37, 15, , 18, , 
2017/6/20, 41, 18, , 21, , 
2017/6/21, 48, 21, , 28, , 
2017/6/22, 54, 19, , 25, , 
2017/6/23, 46, 14, , 15, , 
2017/6/24, 36, 13, , 13, , 
2017/6/25, 30, 10, , 16, , 
2017/6/26, 26, 9, , 19, , 
2017/6/27, 25, 8, , 11, , 
2017/6/28, 15, 5, , 11, , 
2017/6/29, 13, 5, , 13, , 
2017/6/30, 14, 2, , 6, , 
2017/1/2, 62, 29, , 31, , 
2017/1/3, 76, 42, , 41, , 
2017/1/4, 101, 31, , 35, , 
2017/1/5, 74, 15, , 25, , 
2017/1/6, 45, 19, , 29, , 
2017/1/7, 50, 18, , 30, , 
2017/1/8, 52, 18, , 36, , 
2017/1/9, 48, 25, , 36, , 
2017/1/10, 66, 8, , 24, , 
2017/1/11, 18, 20, , 28, , 
2017/1/12, 55, 9, , 20, , 
2017/1/13, 25, 7, , 20, , 
2017/1/14, 21, 7, , 20, , 
2017/1/15, 19, 14, , 30, , 
2017/1/16, 37, 6, , 17, , 
2017/1/17, 15, 8, , 13, , 
2017/1/18, 18, 9, , 12, , 
2017/1/19, 27, 9, , 11, , 
2017/1/20, 29, 7, , 13, , 
2017/1/21, 24, 14, , 22, , 
2017/1/22, 44, 11, , 24, , 
2017/1/23, 32, 25, , 42, , 
2017/1/24, 62, 21, , 34, , 
2017/1/25, 58, 25, , 31, , 
2017/1/26, 70, 15, , 26, , 
2017/1/27, 53, 7, , 15, , 
2017/1/28, 22, 14, , 20, , 
2017/1/29, 48, 12, , 22, , 
2017/1/30, 41, 12, , 19, , 
2017/1/31, 41, 22, , 27, , 
2017/2/1, 64, 10, , 22, , 
2017/2/2, 30, 10, , 17, , 
2017/2/3, 22, 5, , 9, , 
2017/2/4, 14, 5, , 8, , 
2017/2/5, 14, 7, , 15, , 
2017/2/6, 21, 12, , 19, , 
2017/2/7, 35, 6, , 18, , 
2017/2/8, 16, 17, , 33, , 
2017/2/9, 49, 16, , 25, , 
2017/2/10, 54, 9, , 15, , 
2017/2/11, 32, 20, , 14, , 
2017/2/12, 34, 13, , 16, , 
2017/2/13, 24, 12, , 21, , 
2017/2/14, 38, 11, , 18, , 
2017/2/15, 36, 13, , 21, , 
2017/2/16, 35, 17, , 26, , 
2017/2/17, 49, 23, , 28, , 
2017/2/18, 65, 17, , 14, , 
2017/2/19, 54, 12, , 18, , 
2017/2/20, 44, 10, , 20, , 
2017/2/21, 38, 25, , 24, , 
2017/2/22, 44, 70, , 27, , 
2017/2/23, 101, 40, , 22, , 
2017/2/24, 60, 13, , 23, , 
2017/2/25, 38, 22, , 18, , 
2017/2/26, 61, 14, , 16, , 
2017/2/27, 44, 7, , 15, , 
2017/2/28, 22, 13, , 23, , 
2017/3/1, 41, 18, , 28, , 
2017/3/2, 54, 15, , 24, , 
2017/3/3, 49, 6, , 12, , 
2017/3/4, 21, 7, , 13, , 
2017/3/5, 26, 7, , 17, , 
2017/3/6, 24, 8, , 18, , 
2017/3/7, 25, 18, , 34, , 
2017/3/8, 51, 19, , 33, , 
2017/3/9, 53, 18, , 29, , 
2017/3/10, 48, 17, , 23, , 
2017/3/11, 50, 6, , 9, , 
2017/3/12, 17, 5, , 8, , 
2017/3/13, 12, 9, , 9, , 
2017/3/14, 29, 11, , 11, , 
2017/3/15, 33, 14, , 14, , 
2017/3/16, 44, 9, , 17, , 
2017/3/17, 30, 12, , 21, , 
2017/3/18, 41, 15, , 20, , 
2017/3/19, 48, 10, , 13, , 
2017/3/20, 36, 13, , 16, , 
2017/3/21, 46, 6, , 15, , 
2017/3/22, 20, 6, , 19, , 
2017/3/23, 23, 9, , 18, , 
2017/3/24, 34, 11, , 20, , 
2017/3/25, 40, 6, , 10, , 
2017/3/26, 21, 8, , 18, , 
2017/3/27, 27, 12, , 18, , 
2017/3/28, 40, 13, , 22, , 
2017/3/29, 42, 15, , 23, , 
2017/3/30, 49, 14, , 19, , 
2017/3/31, 43, 5, , 9, , 
2016/10/1, 44, 15, , 23, , 
2016/10/2, 36, 18, , 24, , 
2016/10/3, 42, 27, , 29, , 
2016/10/4, 49, 46, , 28, , 
2016/10/5, 49, 29, , 33, , 
2016/10/6, 40, 20, , 29, , 
2016/10/7, 42, 15, , 25, , 
2016/10/8, 31, 16, , 15, , 
2016/10/9, 35, 13, , 19, , 
2016/10/10, 30, 20, , 26, , 
2016/10/11, 43, 14, , 12, , 
2016/10/12, 41, 13, , 19, , 
2016/10/13, 37, 15, , 19, , 
2016/10/14, 40, 16, , 21, , 
2016/10/15, 47, 15, , 19, , 
2016/10/16, 42, 16, , 23, , 
2016/10/17, 46, 12, , 18, , 
2016/10/18, 36, 19, , 26, , 
2016/10/19, 55, 19, , 23, , 
2016/10/20, 54, 20, , 22, , 
2016/10/21, 54, 19, , 22, , 
2016/10/22, 55, 7, , 12, , 
2016/10/23, 20, 6, , 17, , 
2016/10/24, 17, 16, , 19, , 
2016/10/25, 31, 41, , 23, , 
2016/10/26, 51, 37, , 21, , 
2016/10/27, 49, 32, , 22, , 
2016/10/28, 52, 22, , 24, , 
2016/10/29, 51, 14, , 30, , 
2016/10/30, 36, 17, , 34, , 
2016/10/31, 41, 23, , 28, , 
2016/11/1, 61, 27, , 28, , 
2016/11/2, 64, 31, , 30, , 
2016/11/3, 60, 24, , 29, , 
2016/11/4, 56, 8, , 15, , 
2016/11/5, 27, 6, , 14, , 
2016/11/6, 20, 9, , 22, , 
2016/11/7, 28, 9, , 22, , 
2016/11/8, 26, 9, , 16, , 
2016/11/9, 22, 20, , 32, , 
2016/11/10, 48, 23, , 34, , 
2016/11/11, 60, 25, , 28, , 
2016/11/12, 68, 18, , 20, , 
2016/11/13, 50, 6, , 16, , 
2016/11/14, 16, 8, , 18, , 
2016/11/15, 19, 15, , 30, , 
2016/11/16, 38, 26, , 37, , 
2016/11/17, 66, 34, , 37, , 
2016/11/18, 83, 27, , 24, , 
2016/11/19, 73, 11, , 18, , 
2016/11/20, 36, 9, , 20, , 
2016/11/21, 23, 10, , 22, , 
2016/11/22, 26, 11, , 25, , 
2016/11/23, 30, 13, , 25, , 
2016/11/24, 39, 10, , 20, , 
2016/11/25, 33, 8, , 16, , 
2016/11/26, 30, 7, , 12, , 
2016/11/27, 20, 10, , 11, , 
2016/11/28, 20, 9, , 20, , 
2016/11/29, 24, 8, , 15, , 
2016/11/30, 22, 9, , 18, , 
2016/12/1, 21, 18, , 27, , 
2016/12/2, 47, 16, , 20, , 
2016/12/3, 46, 8, , 13, , 
2016/12/4, 28, 8, , 13, , 
2016/12/5, 24, , , , , 
2016/12/7, 69, 19, , 23, , 
2016/12/8, 55, 14, , 25, , 
2016/12/9, 44, 13, , 24, , 
2016/12/10, 41, 18, , 23, , 
2016/12/11, 56, 32, , 36, , 
2016/12/12, 84, 29, , 28, , 
2016/12/13, 72, 26, , 27, , 
2016/12/14, 71, 18, , 23, , 
2016/12/15, 56, 11, , 21, , 
2016/12/16, 38, 7, , 10, , 
2016/12/17, 21, 7, , 10, , 
2016/12/18, 22, 10, , 19, , 
2016/12/19, 28, 21, , 36, , 
2016/12/20, 58, 11, , 29, , 
2016/12/21, 32, 28, , 38, , 
2016/12/22, 70, 23, , 31, , 
2016/12/23, 63, 8, , 19, , 
2016/12/24, 27, 12, , 19, , 
2016/12/25, 35, 26, , 40, , 
2016/12/26, 66, 12, , 29, , 
2016/12/27, 34, 16, , 32, , 
2016/12/28, 42, 23, , 35, , 
2016/12/29, 59, 24, , 37, , 
2016/12/30, 58, 20, , 26, , 
2016/12/31, 61, 23, , 23, , 
2017/1/1, 70, 20, , 23, , 
2016/7/1, 45, 16, , 20, , 
2016/7/2, 46, 18, , 6, , 
2016/7/3, 36, 29, , 15, , 
2016/7/4, 47, 20, , 17, , 
2016/7/5, 44, 21, , 19, , 
2016/7/6, 46, 17, , 17, , 
2016/7/7, 38, 22, , 29, , 
2016/7/8, 49, 19, , 16, , 
2016/7/9, 48, 28, , 20, , 
2016/7/10, 55, 17, , 26, , 
2016/7/11, 44, 15, , 21, , 
2016/7/12, 37, 12, , 8, , 
2016/7/13, 25, 9, , 9, , 
2016/7/14, 15, 9, , 10, , 
2016/7/15, 14, 15, , 13, , 
2016/7/16, 31, 18, , 14, , 
2016/7/17, 37, 17, , 13, , 
2016/7/18, 31, 28, , 18, , 
2016/7/19, 42, 65, , 26, , 
2016/7/20, 79, 28, , 28, , 
2016/7/21, 56, 19, , 16, , 
2016/7/22, 39, 8, , 4, , 
2016/7/23, 17, 8, , 4, , 
2016/7/24, 21, 10, , 9, , 
2016/7/25, 21, 15, , 17, , 
2016/7/26, 33, 23, , 19, , 
2016/7/27, 51, 21, , 15, , 
2016/7/28, 42, 27, , 24, , 
2016/7/29, 47, 32, , 18, , 
2016/7/30, 54, 17, , 12, , 
2016/7/31, 41, 14, , 13, , 
2016/8/1, 32, 19, , 19, , 
2016/8/2, 40, 22, , 26, , 
2016/8/3, 42, 23, , 26, , 
2016/8/4, 48, 10, , 7, , 
2016/8/5, 21, 8, , 6, , 
2016/8/6, 16, 9, , 6, , 
2016/8/7, 21, 14, , 14, , 
2016/8/8, 27, 17, , 18, , 
2016/8/9, 32, 8, , 5, , 
2016/8/10, 16, 8, , 6, , 
2016/8/11, 17, 15, , 10, , 
2016/8/12, 30, 15, , 10, , 
2016/8/13, 33, 14, , 6, , 
2016/8/14, 33, 21, , 9, , 
2016/8/15, 33, 37, , 20, , 
2016/8/16, 56, 26, , 19, , 
2016/8/17, 50, 18, , 17, , 
2016/8/18, 41, 14, , 17, , 
2016/8/19, 39, 8, , 10, , 
2016/8/20, 24, 11, , 6, , 
2016/8/21, 31, 15, , 13, , 
2016/8/22, 33, 19, , 16, , 
2016/8/23, 40, 15, , 10, , 
2016/8/24, 28, 13, , 10, , 
2016/8/25, 28, 17, , 13, , 
2016/8/26, 33, 31, , 16, , 
2016/8/27, 51, 45, , 22, , 
2016/8/28, 63, 23, , 15, , 
2016/8/29, 48, 16, , 15, , 
2016/8/30, 32, 20, , 20, , 
2016/8/31, 41, 21, , 13, , 
2016/9/1, 39, 19, , 25, , 
2016/9/2, 41, 22, , 24, , 
2016/9/3, 50, 27, , 25, , 
2016/9/4, 47, 38, , 26, , 
2016/9/5, 57, 32, , 32, , 
2016/9/6, 50, 37, , 29, , 
2016/9/7, 55, 37, , 29, , 
2016/9/8, 70, 20, , 19, , 
2016/9/9, 47, 15, , 15, , 
2016/9/10, 41, 16, , 14, , 
2016/9/11, 46, 22, , 24, , 
2016/9/12, 48, 22, , 19, , 
2016/9/13, 40, 9, , 18, , 
2016/9/14, 17, 11, , 21, , 
2016/9/15, 27, 11, , 17, , 
2016/9/16, 27, 6, , 9, , 
2016/9/17, 14, 7, , 9, , 
2016/9/18, 15, 11, , 20, , 
2016/9/19, 22, 13, , 20, , 
2016/9/20, 29, 17, , 27, , 
2016/9/21, 37, 21, , 31, , 
2016/9/22, 48, 22, , 34, , 
2016/9/23, 46, 19, , 24, , 
2016/9/24, 43, 18, , 25, , 
2016/9/25, 48, 15, , 21, , 
2016/9/26, 36, 12, , 12, , 
2016/9/27, 22, 8, , 9, , 
2016/9/28, 16, 18, , 19, , 
2016/9/29, 38, 20, , 27, , 
2016/9/30, 44, 20, , 27, , 
2016/4/1, 15, 11, , 15, , 
2016/4/2, 30, 15, , 17, , 
2016/4/3, 40, 12, , 24, , 
2016/4/4, 32, 7, , 18, , 
2016/4/5, 21, 7, , 16, , 
2016/4/6, 19, 10, , 19, , 
2016/4/7, 26, 6, , 15, , 
2016/4/8, 15, 10, , 17, , 
2016/4/9, 27, 8, , 11, , 
2016/4/10, 22, 12, , 18, , 
2016/4/11, 28, 9, , 21, , 
2016/4/12, 28, 9, , 19, , 
2016/4/13, 23, 12, , 24, , 
2016/4/14, 43, 13, , 25, , 
2016/4/15, 43, 8, , 15, , 
2016/4/16, 26, 7, , 11, , 
2016/4/17, 18, 8, , 13, , 
2016/4/18, 23, 12, , 16, , 
2016/4/19, 35, 10, , 19, , 
2016/4/20, 34, 11, , 21, , 
2016/4/21, 27, 13, , 24, , 
2016/4/22, 31, 16, , 22, , 
2016/4/23, 45, 5, , 9, , 
2016/4/24, 14, 11, , 18, , 
2016/4/25, 30, 13, , 23, , 
2016/4/26, 36, 17, , 25, , 
2016/4/27, 42, 8, , 14, , 
2016/4/28, 23, 11, , 15, , 
2016/4/29, 30, 10, , 12, , 
2016/4/30, 30, 5, , 5, , 
2016/5/1, 13, 5, , 8, , 
2016/5/2, 13, 8, , 16, , 
2016/5/3, 21, 14, , 22, , 
2016/5/4, 32, 17, , 22, , 
2016/5/5, 36, 14, , 19, , 
2016/5/6, 40, 11, , 14, , 
2016/5/7, 34, 6, , 12, , 
2016/5/8, 27, 6, , 17, , 
2016/5/9, 26, 9, , 20, , 
2016/5/10, 27, 9, , 22, , 
2016/5/11, 24, 10, , 19, , 
2016/5/12, 25, 10, , 20, , 
2016/5/13, 27, 9, , 15, , 
2016/5/14, 27, 9, , 14, , 
2016/5/15, 29, 11, , 9, , 
2016/5/16, 37, 12, , 19, , 
2016/5/17, 41, 17, , 27, , 
2016/5/18, 50, 10, , 16, , 
2016/5/19, 27, 9, , 16, , 
2016/5/20, 27, 20, , 22, , 
2016/5/21, 52, 12, , 11, , 
2016/5/22, 32, 10, , 16, , 
2016/5/23, 22, 18, , 22, , 
2016/5/24, 37, 13, , 17, , 
2016/5/25, 28, 17, , 22, , 
2016/5/26, 39, 21, , 24, , 
2016/5/27, 48, 12, , 15, , 
2016/5/28, 26, 8, , 10, , 
2016/5/29, 22, 10, , 18, , 
2016/5/30, 28, 8, , 14, , 
2016/5/31, 19, 11, , 17, , 
2016/6/1, 32, 11, , 21, , 
2016/6/2, 26, 17, , 26, , 
2016/6/3, 44, 15, , 17, , 
2016/6/4, 41, 11, , 11, , 
2016/6/5, 31, 19, , 25, , 
2016/6/6, 47, 13, , 20, , 
2016/6/7, 31, 19, , 29, , 
2016/6/8, 48, 25, , 25, , 
2016/6/9, 49, 26, , 25, , 
2016/6/10, 56, 12, , 12, , 
2016/6/11, 35, 12, , 14, , 
2016/6/12, 31, 13, , 14, , 
2016/6/13, 24, 11, , 14, , 
2016/6/14, 22, 9, , 14, , 
2016/6/15, 16, 8, , 15, , 
2016/6/16, 21, 9, , 17, , 
2016/6/17, 24, 6, , 7, , 
2016/6/18, 14, 6, , 7, , 
2016/6/19, 14, 9, , 15, , 
2016/6/20, 24, 13, , 13, , 
2016/6/21, 24, 14, , 10, , 
2016/6/22, 21, 21, , 17, , 
2016/6/23, 34, 28, , 25, , 
2016/6/24, 51, 21, , 12, , 
2016/6/25, 40, 15, , 6, , 
2016/6/26, 32, 19, , 13, , 
2016/6/27, 39, 32, , 19, , 
2016/6/28, 53, 41, , 25, , 
2016/6/29, 58, 23, , 25, , 
2016/6/30, 50, 18, , 23, , 
2016/1/4, 16, 8, , 19, , 
2016/1/5, 21, 6, , 11, , 
2016/1/6, 18, 7, , 11, , 
2016/1/7, 17, 10, , 18, , 
2016/1/8, 23, 8, , 17, , 
2016/1/9, 22, 6, , 10, , 
2016/1/10, 15, 11, , 19, , 
2016/1/11, 23, 17, , 24, , 
2016/1/12, 38, 26, , 33, , 
2016/1/13, 57, 28, , 35, , 
2016/1/14, 68, 12, , 18, , 
2016/1/15, 31, 7, , 17, , 
2016/1/16, 15, 15, , 24, , 
2016/1/17, 40, 17, , 23, , 
2016/1/18, 42, 25, , 32, , 
2016/1/19, 48, 31, , 33, , 
2016/1/20, 68, 32, , 26, , 
2016/1/21, 74, 35, , 27, , 
2016/1/22, 86, 22, , 22, , 
2016/1/23, 59, 18, , 22, , 
2016/1/24, 48, 25, , 27, , 
2016/1/25, 65, 33, , 25, , 
2016/1/26, 79, 49, , 29, , 
2016/1/27, 107, 31, , 27, , 
2016/1/28, 77, 10, , 20, , 
2016/1/29, 30, 15, , 18, , 
2016/1/30, 40, 16, , 20, , 
2016/1/31, 49, 29, , 33, , 
2016/2/1, 68, 34, , 31, , 
2016/2/2, 79, 14, , 17, , 
2016/2/3, 35, 6, , 17, , 
2016/2/4, 15, 19, , 25, , 
2016/2/5, 42, 31, , 24, , 
2016/2/6, 70, 8, , 13, , 
2016/2/7, 20, 13, , 17, , 
2016/2/8, 26, 8, , 13, , 
2016/2/9, 17, 9, , 13, , 
2016/2/10, 20, 10, , 16, , 
2016/2/11, 22, 7, , 12, , 
2016/2/12, 18, 6, , 8, , 
2016/2/13, 16, 5, , 10, , 
2016/2/14, 11, 7, , 16, , 
2016/2/15, 14, 7, , 17, , 
2016/2/16, 15, 18, , 26, , 
2016/2/17, 42, 10, , 17, , 
2016/2/18, 28, 7, , 15, , 
2016/2/19, 15, 7, , 17, , 
2016/2/20, 18, 41, , 19, , 
2016/2/21, 46, 159, , 27, , 
2016/2/22, 133, 49, , 25, , 
2016/2/23, 63, 35, , 27, , 
2016/2/24, 64, 13, , 22, , 
2016/2/25, 34, 11, , 22, , 
2016/2/26, 34, 6, , 11, , 
2016/2/27, 16, 6, , 12, , 
2016/2/28, 14, 11, , 20, , 
2016/2/29, 27, 22, , 34, , 
2016/3/1, 45, 17, , 28, , 
2016/3/2, 40, 13, , 21, , 
2016/3/3, 34, 20, , 23, , 
2016/3/4, 47, 9, , 13, , 
2016/3/5, 22, 7, , 14, , 
2016/3/6, 18, 7, , 17, , 
2016/3/7, 18, 7, , 17, , 
2016/3/8, 18, 14, , 24, , 
2016/3/9, 35, 7, , 16, , 
2016/3/10, 16, 7, , 15, , 
2016/3/11, 16, 14, , 19, , 
2016/3/12, 41, 15, , 15, , 
2016/3/13, 48, 19, , 16, , 
2016/3/14, 59, 19, , 21, , 
2016/3/15, 54, 28, , 36, , 
2016/3/16, 68, 21, , 28, , 
2016/3/17, 57, 19, , 20, , 
2016/3/18, 50, 11, , 16, , 
2016/3/19, 38, 10, , 15, , 
2016/3/20, 33, 8, , 15, , 
2016/3/21, 25, 9, , 17, , 
2016/3/22, 28, 14, , 19, , 
2016/3/23, 41, 15, , 14, , 
2016/3/24, 50, 18, , 24, , 
2016/3/25, 54, 18, , 16, , 
2016/3/26, 53, 7, , 8, , 
2016/3/27, 17, 12, , 13, , 
2016/3/28, 23, 14, , 16, , 
2016/3/29, 34, 12, , 25, , 
2016/3/30, 45, 9, , 15, , 
2016/3/31, 24, 6, , 16, , 
2015/10/1, 47, 19, , 31, , 
2015/10/2, 44, 21, , 26, , 
2015/10/3, 51, 22, , 25, , 
2015/10/4, 52, 25, , 18, , 
2015/10/5, 53, 13, , 16, , 
2015/10/6, 30, 13, , 20, , 
2015/10/7, 31, 16, , 24, , 
2015/10/8, 40, 23, , 34, , 
2015/10/9, 53, 22, , 30, , 
2015/10/10, 55, 15, , 17, , 
2015/10/11, 41, 12, , 13, , 
2015/10/12, 34, 10, , 19, , 
2015/10/13, 35, 17, , 24, , 
2015/10/14, 47, 16, , 28, , 
2015/10/15, 44, 19, , 34, , 
2015/10/16, 45, 19, , 24, , 
2015/10/17, 52, 13, , 16, , 
2015/10/18, 44, 13, , 21, , 
2015/10/19, 39, 9, , 16, , 
2015/10/20, 23, 15, , 24, , 
2015/10/21, 41, , , 32, , 
2015/10/25, 80, , , 16, , 
2015/10/27, 27, 10, , 19, , 
2015/10/28, 24, 16, , 26, , 
2015/10/29, 36, 20, , 29, , 
2015/10/30, 52, 14, , 15, , 
2015/10/31, 43, 10, , 11, , 
2015/11/1, 31, 7, , 19, , 
2015/11/2, 21, 12, , 25, , 
2015/11/3, 33, 23, , 29, , 
2015/11/4, 57, 20, , 32, , 
2015/11/5, 48, 31, , 37, , 
2015/11/6, 71, 19, , 23, , 
2015/11/7, 53, 11, , 19, , 
2015/11/8, 33, 16, , 18, , 
2015/11/9, 40, 26, , 64, , 
2015/11/10, 57, 28, , 47, , 
2015/11/11, 62, 24, , 42, , 
2015/11/12, 52, 19, , 33, , 
2015/11/13, 46, 19, , 22, , 
2015/11/14, 44, 22, , 26, , 
2015/11/15, 60, 34, , 35, , 
2015/11/16, 82, 41, , 39, , 
2015/11/17, 98, 27, , 38, , 
2015/11/18, 63, 31, , 41, , 
2015/11/19, 69, 30, , 38, , 
2015/11/20, 67, 14, , 13, , 
2015/11/21, 26, 7, , 19, , 
2015/11/22, 19, 6, , 21, , 
2015/11/23, 14, 23, , 43, , 
2015/11/24, 54, 15, , 26, , 
2015/11/25, 35, 17, , 32, , 
2015/11/26, 34, 15, , 28, , 
2015/11/27, 31, 14, , 28, , 
2015/11/28, 38, 16, , 28, , 
2015/11/29, 40, 22, , 36, , 
2015/11/30, 51, 27, , 37, , 
2015/12/1, 54, 43, , 46, , 
2015/12/2, 88, 37, , 41, , 
2015/12/3, 79, 40, , 42, , 
2015/12/4, 82, 36, , 36, , 
2015/12/5, 75, 23, , 23, , 
2015/12/6, 55, 25, , 24, , 
2015/12/7, 63, 30, , 24, , 
2015/12/8, 75, 17, , 22, , 
2015/12/9, 44, 21, , 26, , 
2015/12/10, 55, 17, , 22, , 
2015/12/11, 47, 15, , 19, , 
2015/12/12, 42, 23, , 24, , 
2015/12/13, 61, 35, , 29, , 
2015/12/14, 68, 49, , 34, , 
2015/12/15, 85, 43, , 28, , 
2015/12/16, 74, 47, , 35, , 
2015/12/17, 83, 48, , 36, , 
2015/12/18, 88, 46, , 34, , 
2015/12/19, 89, 43, , 27, , 
2015/12/20, 79, 41, , 31, , 
2015/12/21, 84, 31, , 35, , 
2015/12/22, 68, 33, , 36, , 
2015/12/23, 75, 38, , 32, , 
2015/12/24, 92, 36, , 26, , 
2015/12/25, 90, 26, , 23, , 
2015/12/26, 69, 16, , 14, , 
2015/12/27, 44, 27, , 23, , 
2015/12/28, 54, 24, , 24, , 
2015/12/29, 54, 21, , 25, , 
2015/12/30, 45, , , , , 
2016/1/3, 28, 6, , 11, , 
2015/7/17, 66, 21, , 19, , 
2015/7/18, 45, 14, , 10, , 
2015/7/19, 36, 14, , 10, , 
2015/7/20, 38, 19, , 17, , 
2015/7/21, 49, 17, , 20, , 
2015/7/22, 42, 15, , 14, , 
2015/7/23, 37, 18, , 15, , 
2015/7/24, 48, 7, , 24, , 
2015/7/25, 20, , , 6, , 
2015/7/27, 33, 16, , 17, , 
2015/7/28, 39, 14, , 20, , 
2015/7/29, 37, 14, , 18, , 
2015/7/30, 35, 13, , 12, , 
2015/7/31, 30, 7, , 14, , 
2015/8/1, 20, 14, , 4, , 
2015/8/2, 35, 28, , 7, , 
2015/8/3, 53, 24, , 19, , 
2015/8/4, 50, 22, , 15, , 
2015/8/5, 50, 22, , 21, , 
2015/8/6, 43, 23, , 23, , 
2015/8/7, 42, 41, , 20, , 
2015/8/8, 70, 17, , 8, , 
2015/8/9, 28, 24, , 3, , 
2015/8/10, 46, 34, , 14, , 
2015/8/11, 61, , , 26, , 
2015/8/25, 27, 19, , 16, , 
2015/8/26, 42, 15, , 26, , 
2015/8/27, 36, 18, , 20, , 
2015/8/28, 39, 23, , 21, , 
2015/8/29, 37, 25, , 11, , 
2015/8/30, 40, 27, , 7, , 
2015/8/31, 50, 17, , 19, , 
2015/9/1, 40, 17, , 20, , 
2015/9/2, 40, 19, , 17, , 
2015/9/3, 45, 12, , 21, , 
2015/9/4, 28, 8, , 15, , 
2015/9/5, 22, 9, , 7, , 
2015/9/6, 28, 11, , 11, , 
2015/9/7, 27, 16, , 17, , 
2015/9/8, 41, 19, , 24, , 
2015/9/9, 45, 20, , 29, , 
2015/9/10, 41, 13, , 28, , 
2015/9/11, 25, , , 26, , 
2015/9/14, 27, 18, , 16, , 
2015/9/15, 34, 13, , 21, , 
2015/9/16, 29, 11, , 17, , 
2015/9/17, 25, 9, , 20, , 
2015/9/18, 22, 12, , 18, , 
2015/9/19, 33, 15, , 21, , 
2015/9/20, 37, 17, , 23, , 
2015/9/21, 43, 18, , 32, , 
2015/9/22, 39, 9, , 35, , 
2015/9/23, 22, 9, , 18, , 
2015/9/24, 23, 12, , 17, , 
2015/9/25, 33, 13, , 20, , 
2015/9/26, 35, 14, , 26, , 
2015/9/27, 37, 12, , 19, , 
2015/9/28, 29, 15, , 13, , 
2015/9/29, 35, 14, , 18, , 
2015/9/30, 34, 19, , 23, , 
2015/4/1, 18, 9, , 11, , 
2015/4/2, 15, 7, , 5, , 
2015/4/3, 16, 6, , 7, , 
2015/4/4, 15, 7, , 4, , 
2015/4/5, 16, 6, , 6, , 
2015/4/6, 26, 15, , 7, , 
2015/4/7, 30, 14, , 7, , 
2015/4/8, 29, 11, , 12, , 
2015/4/9, 26, 21, , 17, , 
2015/4/10, 53, 17, , 12, , 
2015/4/11, 39, 25, , 6, , 
2015/4/12, 45, 35, , 10, , 
2015/4/13, 48, 39, , 9, , 
2015/4/14, 54, 23, , 13, , 
2015/4/15, 43, 15, , 18, , 
2015/4/16, 36, 20, , 19, , 
2015/4/17, 46, 21, , 17, , 
2015/4/18, 43, 6, , 11, , 
2015/4/19, 19, 9, , 12, , 
2015/4/20, 20, 11, , 10, , 
2015/4/21, 20, 15, , 13, , 
2015/4/22, 32, 21, , 23, , 
2015/4/23, 46, 24, , 27, , 
