date, pm25, pm10, o3, no2, so2, co
2017/4/17, 37, 14, , 11, , 
2017/4/18, 28, 13, , 8, , 
2017/4/19, 27, 10, , 8, , 
2017/4/20, 25, 10, , 10, , 
2017/4/21, 23, 8, , 7, , 
2017/4/22, 20, 9, , 17, , 
2017/4/23, 24, 20, , 21, , 
2017/4/24, 38, 31, , 18, , 
2017/4/25, 49, 14, , 10, , 
2017/4/26, 37, 6, , 4, , 
2017/4/27, 15, 8, , 6, , 
2017/4/28, 22, 6, , 10, , 
2017/4/29, 21, 8, , 13, , 
2017/4/30, 24, 5, , 6, , 
2017/5/1, 18, 8, , 11, , 
2017/5/2, 26, 10, , 17, , 
2017/5/3, 28, 16, , 26, , 
2017/5/4, 39, 13, , 15, , 
2017/5/5, 29, 5, , 7, , 
2017/5/6, 14, 6, , 7, , 
2017/5/7, 19, 9, , 16, , 
2017/5/8, 23, 14, , 19, , 
2017/5/9, 32, 10, , 10, , 
2017/5/10, 22, 5, , 11, , 
2017/5/11, 15, 7, , 15, , 
2017/5/12, 18, 7, , 8, , 
2017/5/13, 20, 8, , 9, , 
2017/5/14, 22, 9, , 12, , 
2017/5/15, 28, 12, , 14, , 
2017/5/16, 33, 13, , 15, , 
2017/5/17, 33, 8, , 11, , 
2017/5/18, 22, 7, , 12, , 
2017/5/19, 18, 8, , 9, , 
2017/5/20, 25, 10, , 13, , 
2017/5/21, 28, 19, , 22, , 
2017/5/22, 40, 17, , 9, , 
2017/5/23, 38, 15, , 12, , 
2017/5/24, 35, 16, , 18, , 
2017/5/25, 38, 25, , 18, , 
2017/5/26, 46, 20, , 10, , 
2017/5/27, 42, 14, , 7, , 
2017/5/28, 34, 14, , 11, , 
2017/5/29, 35, 11, , 9, , 
2017/5/30, 31, 12, , 13, , 
2017/5/31, 33, 19, , 14, , 
2017/6/1, 44, 22, , 21, , 
2017/6/2, 48, 14, , 7, , 
2017/6/3, 37, 11, , 3, , 
2017/6/4, 28, 9, , 11, , 
2017/6/5, 24, 9, , 11, , 
2017/6/6, 21, 14, , 12, , 
2017/6/7, 28, 20, , 19, , 
2017/6/8, 47, 18, , 19, , 
2017/6/9, 41, 16, , 14, , 
2017/6/10, 41, 20, , 14, , 
2017/6/11, 51, 18, , 18, , 
2017/6/12, 43, 18, , 15, , 
2017/6/13, 40, 25, , 23, , 
2017/6/14, 50, 30, , 27, , 
2017/6/15, 58, 23, , 17, , 
2017/6/16, 45, 21, , 16, , 
2017/6/17, 51, 13, , 8, , 
2017/6/18, 36, 19, , 15, , 
2017/6/19, 39, 17, , 13, , 
2017/6/20, 39, 20, , 18, , 
2017/6/21, 47, 24, , 24, , 
2017/6/22, 51, 20, , 17, , 
2017/6/23, 46, 17, , 11, , 
2017/6/24, 35, 17, , 10, , 
2017/6/25, 33, 15, , 13, , 
2017/6/26, 33, 12, , 16, , 
2017/6/27, 32, 7, , 7, , 
2017/6/28, 13, 8, , 7, , 
2017/6/29, 14, 5, , 7, , 
2017/6/30, 12, 4, , 2, , 
2017/3/20, 35, 16, , 13, , 
2017/3/21, 44, 9, , 14, , 
2017/3/22, 20, 6, , 17, , 
2017/3/23, 18, 9, , 17, , 
2017/3/24, 32, 12, , 21, , 
2017/3/25, 42, 6, , 12, , 
2017/3/26, 20, 8, , 16, , 
2017/3/27, 21, 12, , 19, , 
2017/3/28, 33, 15, , 25, , 
2017/3/29, 40, 17, , 27, , 
2017/3/30, 43, 15, , 20, , 
2017/3/31, 37, 6, , 8, , 
2016/10/1, 46, 15, , 17, , 
2016/10/2, 43, 23, , 25, , 
2016/10/3, 56, 29, , 30, , 
2016/10/4, 56, 34, , 28, , 
2016/10/5, 60, 32, , 31, , 
2016/10/6, 53, 20, , 28, , 
2016/10/7, 39, 16, , 26, , 
2016/10/8, 33, 16, , 15, , 
2016/10/9, 31, 15, , 17, , 
2016/10/10, 30, 19, , 24, , 
2016/10/11, 36, 13, , 11, , 
2016/10/12, 36, 8, , 15, , 
2016/10/13, 23, 9, , 15, , 
2016/10/14, 28, 13, , 19, , 
2016/10/15, 37, 12, , 18, , 
2016/10/16, 37, 16, , 21, , 
2016/10/17, 48, 11, , 14, , 
2016/10/18, 34, 15, , 21, , 
2016/10/19, 47, 17, , 19, , 
2016/10/20, 52, 20, , 19, , 
2016/10/21, 53, 18, , 20, , 
2016/10/22, 53, 5, , 11, , 
2016/10/23, 15, 8, , 16, , 
2016/10/24, 22, 14, , 16, , 
2016/10/25, 27, 39, , 18, , 
2016/10/26, 50, 38, , 22, , 
2016/10/27, 51, 32, , 19, , 
2016/10/28, 54, 21, , 20, , 
2016/10/29, 48, 11, , 20, , 
2016/10/30, 28, 18, , 29, , 
2016/10/31, 42, 20, , 24, , 
2016/11/1, 56, 26, , 27, , 
2016/11/2, 61, 32, , 28, , 
2016/11/3, 58, 22, , 26, , 
2016/11/4, 50, 6, , 15, , 
2016/11/5, 17, 4, , 12, , 
2016/11/6, 12, 7, , 18, , 
2016/11/7, 19, 8, , 19, , 
2016/11/8, 21, 8, , 14, , 
2016/11/9, 21, 18, , 29, , 
2016/11/10, 44, 21, , 29, , 
2016/11/11, 55, 22, , 25, , 
2016/11/12, 61, 16, , 16, , 
2016/11/13, 45, 5, , 13, , 
2016/11/14, 13, 8, , 16, , 
2016/11/15, 19, 15, , 26, , 
2016/11/16, 36, 28, , 34, , 
2016/11/17, 64, 29, , 29, , 
2016/11/18, 71, 26, , 23, , 
2016/11/19, 68, 9, , 16, , 
2016/11/20, 29, 8, , 19, , 
2016/11/21, 17, 10, , 20, , 
2016/11/22, 27, 6, , 18, , 
2016/11/23, 16, 10, , 23, , 
2016/11/24, 32, 9, , 21, , 
2016/11/25, 29, 6, , 16, , 
2016/11/26, 21, 7, , 11, , 
2016/11/27, 20, 9, , 8, , 
2016/11/28, 17, 9, , 19, , 
2016/11/29, 25, 7, , 17, , 
2016/11/30, 19, 8, , 18, , 
2016/12/1, 20, 15, , 24, , 
2016/12/2, 42, 15, , 19, , 
2016/12/3, 44, 6, , 13, , 
2016/12/4, 21, 9, , 10, , 
2016/12/5, 23, , , , , 
2016/12/7, 61, 17, , 21, , 
2016/12/8, 49, 12, , 23, , 
2016/12/9, 40, 11, , 23, , 
2016/12/10, 37, 16, , 21, , 
2016/12/11, 52, 34, , 34, , 
2016/12/12, 86, 28, , 27, , 
2016/12/13, 67, 26, , 26, , 
2016/12/14, 68, 16, , 20, , 
2016/12/15, 52, 11, , 17, , 
2016/12/16, 39, 7, , 5, , 
2016/12/17, 22, 8, , 4, , 
2016/12/18, 25, 10, , 16, , 
2016/12/19, 29, 16, , 30, , 
2016/12/20, 45, 10, , 25, , 
2016/12/21, 29, 25, , 34, , 
2016/12/22, 61, 21, , 28, , 
2016/12/23, 58, 8, , 15, , 
2016/12/24, 26, 11, , 19, , 
2016/12/25, 33, 26, , 37, , 
2016/12/26, 65, 14, , 29, , 
2016/12/27, 36, 16, , 28, , 
2016/12/28, 38, 26, , 35, , 
2016/12/29, 60, 23, , 34, , 
2016/12/30, 55, 17, , 24, , 
2016/12/31, 54, 20, , 20, , 
2017/1/1, 62, , , , , 
2016/7/1, 49, 15, , 14, , 
2016/7/2, 45, 18, , 4, , 
2016/7/3, 39, 30, , 13, , 
2016/7/4, 52, 20, , 13, , 
2016/7/5, 45, 20, , 12, , 
2016/7/6, 45, 17, , 13, , 
2016/7/7, 41, 22, , 22, , 
2016/7/8, 48, 21, , 11, , 
2016/7/9, 53, 28, , 17, , 
2016/7/10, 56, 19, , 20, , 
2016/7/11, 49, 15, , 14, , 
2016/7/12, 36, 12, , 5, , 
2016/7/13, 27, 11, , 7, , 
2016/7/14, 22, 10, , 7, , 
2016/7/15, 20, 18, , 14, , 
2016/7/16, 42, 19, , 13, , 
2016/7/17, 44, 19, , 16, , 
2016/7/18, 37, 30, , 17, , 
2016/7/19, 49, 64, , 23, , 
2016/7/20, 85, 25, , 23, , 
2016/7/21, 53, 19, , 11, , 
2016/7/22, 44, 9, , 2, , 
2016/7/23, 23, 10, , 2, , 
2016/7/24, 26, 13, , 6, , 
2016/7/25, 33, 16, , 14, , 
2016/7/26, 39, 24, , 15, , 
2016/7/27, 52, 20, , 13, , 
2016/7/28, 45, 26, , 19, , 
2016/7/29, 50, 31, , 15, , 
2016/7/30, 55, 16, , 6, , 
2016/7/31, 42, 17, , 9, , 
2016/8/1, 40, 20, , 16, , 
2016/8/2, 43, 25, , 22, , 
2016/8/3, 49, 21, , 16, , 
2016/8/4, 45, 11, , 5, , 
2016/8/5, 24, 11, , 4, , 
2016/8/6, 29, 11, , 4, , 
2016/8/7, 24, 16, , 13, , 
2016/8/8, 34, 21, , 16, , 
2016/8/9, 41, 11, , 2, , 
2016/8/10, 24, 10, , 5, , 
2016/8/11, 21, 16, , 9, , 
2016/8/12, 33, 18, , 9, , 
2016/8/13, 42, 16, , 5, , 
2016/8/14, 41, 23, , 6, , 
2016/8/15, 44, 37, , 12, , 
2016/8/16, 60, 29, , 16, , 
2016/8/17, 56, 20, , 13, , 
2016/8/18, 44, 17, , 11, , 
2016/8/19, 44, 13, , 4, , 
2016/8/20, 35, 13, , 3, , 
2016/8/21, 33, 19, , 11, , 
2016/8/22, 43, 22, , 15, , 
2016/8/23, 47, 18, , 11, , 
2016/8/24, 35, 17, , 11, , 
2016/8/25, 35, 20, , 12, , 
2016/8/26, 42, 32, , 11, , 
2016/8/27, 57, 47, , 19, , 
2016/8/28, 70, 26, , 10, , 
2016/8/29, 55, 20, , 12, , 
2016/8/30, 47, 26, , 16, , 
2016/8/31, 58, 21, , 13, , 
2016/9/1, 31, 18, , 21, , 
2016/9/2, 39, 22, , 22, , 
2016/9/3, 48, 30, , 27, , 
2016/9/4, 54, 41, , 24, , 
2016/9/5, 61, 33, , 30, , 
2016/9/6, 48, 39, , 28, , 
2016/9/7, 56, 36, , 24, , 
2016/9/8, 68, 21, , 15, , 
2016/9/9, 45, 16, , 9, , 
2016/9/10, 40, 17, , 11, , 
2016/9/11, 43, 26, , 24, , 
2016/9/12, 52, 24, , 14, , 
2016/9/13, 41, 6, , 12, , 
2016/9/14, 13, 8, , 15, , 
2016/9/15, 16, 9, , 15, , 
2016/9/16, 20, 5, , 6, , 
2016/9/17, 13, 6, , 6, , 
2016/9/18, 17, 12, , 18, , 
2016/9/19, 29, 15, , 18, , 
2016/9/20, 42, 24, , 23, , 
2016/9/21, 64, 25, , 29, , 
2016/9/22, 63, 28, , 30, , 
2016/9/23, 66, 27, , 23, , 
2016/9/24, 69, 28, , 24, , 
2016/9/25, 74, 36, , 16, , 
2016/9/26, 98, 21, , 10, , 
2016/9/27, 58, 24, , 8, , 
2016/9/28, 71, 30, , 19, , 
2016/9/29, 76, 35, , 23, , 
2016/9/30, 94, 20, , 25, , 
2016/4/1, 12, 10, , 13, , 
2016/4/2, 28, 11, , 16, , 
2016/4/3, 32, 10, , 21, , 
2016/4/4, 30, 7, , 11, , 
2016/4/5, 25, 7, , 12, , 
2016/4/6, 20, 10, , 16, , 
2016/4/7, 28, 5, , 9, , 
2016/4/8, 12, 7, , 14, , 
2016/4/9, 19, 7, , 11, , 
2016/4/10, 18, 9, , 17, , 
2016/4/11, 19, 7, , 19, , 
2016/4/12, 20, 7, , 17, , 
2016/4/13, 21, 10, , 22, , 
2016/4/14, 31, 11, , 23, , 
2016/4/15, 41, 5, , 14, , 
2016/4/16, 20, 5, , 9, , 
2016/4/17, 13, 7, , 12, , 
2016/4/18, 20, 11, , 16, , 
2016/4/19, 32, 9, , 18, , 
2016/4/20, 30, 8, , 16, , 
2016/4/21, 19, 10, , 20, , 
2016/4/22, 26, 13, , 18, , 
2016/4/23, 41, 4, , 6, , 
2016/4/24, 13, 10, , 15, , 
2016/4/25, 29, 12, , 21, , 
2016/4/26, 31, 14, , 20, , 
2016/4/27, 37, 7, , 9, , 
2016/4/28, 22, 11, , 14, , 
2016/4/29, 32, 9, , 8, , 
2016/4/30, 29, 5, , 2, , 
2016/5/1, 12, 6, , 5, , 
2016/5/2, 17, 8, , 13, , 
2016/5/3, 20, 14, , 22, , 
2016/5/4, 30, 18, , 23, , 
2016/5/5, 37, 13, , 17, , 
2016/5/6, 36, 10, , 12, , 
2016/5/7, 31, 8, , 11, , 
2016/5/8, 24, 8, , 17, , 
2016/5/9, 22, 10, , 20, , 
2016/5/10, 26, 8, , 18, , 
2016/5/11, 19, 7, , 15, , 
2016/5/12, 21, 7, , 15, , 
2016/5/13, 17, 6, , 11, , 
2016/5/14, 18, 8, , 10, , 
2016/5/15, 27, 10, , 9, , 
2016/5/16, 35, 12, , 14, , 
2016/5/17, 36, 19, , 22, , 
2016/5/18, 51, 11, , 10, , 
2016/5/19, 30, 12, , 16, , 
2016/5/20, 30, 20, , 20, , 
2016/5/21, 52, 15, , 7, , 
2016/5/22, 37, 11, , 12, , 
2016/5/23, 25, 20, , 18, , 
2016/5/24, 42, 11, , 12, , 
2016/5/25, 26, 16, , 18, , 
2016/5/26, 37, 20, , 17, , 
2016/5/27, 45, 12, , 10, , 
2016/5/28, 30, 6, , 5, , 
2016/5/29, 16, 8, , 11, , 
2016/5/30, 21, 7, , 8, , 
2016/5/31, 17, 12, , 14, , 
2016/6/1, 33, 10, , 16, , 
2016/6/2, 26, 16, , 22, , 
2016/6/3, 43, 15, , 11, , 
2016/6/4, 43, 12, , 8, , 
2016/6/5, 35, 16, , 18, , 
2016/6/6, 44, 14, , 16, , 
2016/6/7, 37, 18, , 26, , 
2016/6/8, 48, 24, , 18, , 
2016/6/9, 50, 24, , 16, , 
2016/6/10, 51, 13, , 7, , 
2016/6/11, 38, 11, , 8, , 
2016/6/12, 28, 14, , 9, , 
2016/6/13, 28, 12, , 9, , 
2016/6/14, 23, 11, , 10, , 
2016/6/15, 16, 8, , 10, , 
2016/6/16, 18, 7, , 11, , 
2016/6/17, 18, 8, , 4, , 
2016/6/18, 22, 7, , 3, , 
2016/6/19, 17, 11, , 12, , 
2016/6/20, 30, 16, , 14, , 
2016/6/21, 37, 17, , 15, , 
2016/6/22, 28, 21, , 15, , 
2016/6/23, 36, 29, , 21, , 
2016/6/24, 53, 22, , 9, , 
2016/6/25, 43, 17, , 4, , 
2016/6/26, 38, 21, , 11, , 
2016/6/27, 43, 33, , 20, , 
2016/6/28, 56, 42, , 22, , 
2016/6/29, 61, 22, , 21, , 
2016/6/30, 49, 19, , 20, , 
2016/1/4, 13, 4, , 17, , 
2016/1/5, 14, 4, , 12, , 
2016/1/6, 15, 7, , 12, , 
2016/1/7, 17, 7, , 16, , 
2016/1/8, 21, 7, , 15, , 
2016/1/9, 21, 6, , 10, , 
2016/1/10, 16, 6, , 15, , 
2016/1/11, 17, 7, , 20, , 
2016/1/12, 28, 16, , 27, , 
2016/1/13, 50, 21, , 26, , 
2016/1/14, 58, 10, , 14, , 
2016/1/15, 30, 5, , 12, , 
2016/1/16, 13, 14, , 23, , 
2016/1/17, 43, 15, , 21, , 
2016/1/18, 44, 18, , 26, , 
2016/1/19, 40, 26, , 28, , 
2016/1/20, 60, 29, , 24, , 
2016/1/21, 72, 35, , 24, , 
2016/1/22, 88, 21, , 19, , 
2016/1/23, 61, 17, , 20, , 
2016/1/24, 51, 24, , 24, , 
2016/1/25, 65, 31, , 23, , 
2016/1/26, 74, 46, , 24, , 
2016/1/27, 108, 27, , 24, , 
2016/1/28, 72, 9, , 17, , 
2016/1/29, 29, 12, , 17, , 
2016/1/30, 36, 12, , 17, , 
2016/1/31, 40, 23, , 27, , 
2016/2/1, 61, 30, , 26, , 
2016/2/2, 77, 14, , 12, , 
2016/2/3, 39, 6, , 14, , 
2016/2/4, 18, 16, , 22, , 
2016/2/5, 39, 27, , 21, , 
2016/2/6, 68, 6, , 11, , 
2016/2/7, 20, 11, , 18, , 
2016/2/8, 24, 7, , 13, , 
2016/2/9, 16, 6, , 13, , 
2016/2/10, 17, 6, , 15, , 
2016/2/11, 17, 6, , 13, , 
2016/2/12, 17, 4, , 8, , 
2016/2/13, 15, 5, , 8, , 
2016/2/14, 12, 5, , 10, , 
2016/2/15, 13, 5, , 10, , 
2016/2/16, 13, 14, , 24, , 
2016/2/17, 36, 7, , 13, , 
2016/2/18, 24, 5, , 12, , 
2016/2/19, 11, 8, , 14, , 
2016/2/20, 22, 41, , 16, , 
2016/2/21, 53, 149, , 23, , 
2016/2/22, 134, 45, , 24, , 
2016/2/23, 60, 31, , 24, , 
2016/2/24, 57, 8, , 17, , 
2016/2/25, 21, 9, , 20, , 
2016/2/26, 27, 4, , 9, , 
2016/2/27, 9, 4, , 9, , 
2016/2/28, 11, 10, , 12, , 
2016/2/29, 24, 19, , 29, , 
2016/3/1, 42, 15, , 24, , 
2016/3/2, 37, 11, , 18, , 
2016/3/3, 31, 15, , 22, , 
2016/3/4, 36, 5, , 11, , 
2016/3/5, 13, 4, , 11, , 
2016/3/6, 13, 5, , 12, , 
2016/3/7, 14, 4, , 10, , 
2016/3/8, 12, 10, , 20, , 
2016/3/9, 24, 7, , 12, , 
2016/3/10, 14, 6, , 9, , 
2016/3/11, 14, 12, , 15, , 
2016/3/12, 35, 13, , 11, , 
2016/3/13, 44, 17, , 13, , 
2016/3/14, 55, 19, , 19, , 
2016/3/15, 54, 26, , 32, , 
2016/3/16, 67, 19, , 25, , 
2016/3/17, 51, 18, , 19, , 
2016/3/18, 48, 9, , 14, , 
2016/3/19, 31, 9, , 14, , 
2016/3/20, 29, 7, , 14, , 
2016/3/21, 24, 7, , 12, , 
2016/3/22, 23, 13, , 14, , 
2016/3/23, 42, 14, , 11, , 
2016/3/24, 47, 17, , 21, , 
2016/3/25, 53, 16, , 15, , 
2016/3/26, 47, 5, , 5, , 
2016/3/27, 13, 10, , 13, , 
2016/3/28, 18, 13, , 16, , 
2016/3/29, 33, 16, , 24, , 
2016/3/30, 40, 8, , 11, , 
2016/3/31, 18, 6, , 7, , 
2015/10/1, 47, 16, , 16, , 
2015/10/2, 37, 17, , 18, , 
2015/10/3, 45, 20, , 15, , 
2015/10/4, 51, 21, , 14, , 
2015/10/5, 46, 9, , 9, , 
2015/10/6, 18, 9, , 15, , 
2015/10/7, 23, 13, , 18, , 
2015/10/8, 32, 18, , 25, , 
2015/10/9, 45, 18, , 21, , 
2015/10/10, 48, 11, , 10, , 
2015/10/11, 37, 7, , 9, , 
2015/10/12, 21, 11, , 15, , 
2015/10/13, 33, 14, , 17, , 
2015/10/14, 44, 16, , 23, , 
2015/10/15, 44, 19, , 28, , 
2015/10/16, 49, 19, , 19, , 
2015/10/17, 53, 13, , 13, , 
2015/10/18, 43, 12, , 17, , 
2015/10/19, 37, 9, , 11, , 
2015/10/20, 24, 11, , 16, , 
2015/10/21, 30, 18, , 24, , 
2015/10/22, 46, 19, , 28, , 
2015/10/23, 48, 21, , 24, , 
2015/10/24, 57, 14, , 15, , 
2015/10/25, 44, 14, , 14, , 
2015/10/26, 44, 10, , 16, , 
2015/10/27, 31, 8, , 14, , 
2015/10/28, 20, 35, , 18, , 
2015/10/29, 54, 20, , 23, , 
2015/10/30, 63, 15, , 12, , 
2015/10/31, 45, 11, , 10, , 
2015/11/1, 32, 8, , 16, , 
2015/11/2, 23, 9, , 19, , 
2015/11/3, 25, 15, , 22, , 
2015/11/4, 43, 14, , 22, , 
2015/11/5, 42, 27, , 29, , 
2015/11/6, 66, 18, , 19, , 
2015/11/7, 54, 11, , 15, , 
2015/11/8, 37, 15, , 24, , 
2015/11/9, 40, 26, , 37, , 
2015/11/10, 61, 28, , 41, , 
2015/11/11, 64, 23, , 35, , 
2015/11/12, 51, 21, , 29, , 
2015/11/13, 50, 16, , 17, , 
2015/11/14, 40, 19, , 20, , 
2015/11/15, 55, 31, , 28, , 
2015/11/16, 76, 39, , 32, , 
2015/11/17, 93, 29, , 32, , 
2015/11/18, 65, 27, , 33, , 
2015/11/19, 62, 28, , 31, , 
2015/11/20, 66, 14, , 8, , 
2015/11/21, 31, 6, , 13, , 
2015/11/22, 14, 6, , 13, , 
2015/11/23, 13, 18, , 30, , 
2015/11/24, 42, 11, , 20, , 
2015/11/25, 26, 17, , 25, , 
2015/11/26, 34, 15, , 24, , 
2015/11/27, 32, 14, , 23, , 
2015/11/28, 39, 16, , 24, , 
2015/11/29, 45, 19, , 31, , 
2015/11/30, 48, 31, , 29, , 
2015/12/1, 54, 43, , 38, , 
2015/12/2, 84, 37, , 34, , 
2015/12/3, 79, 39, , 37, , 
2015/12/4, 80, 39, , 32, , 
2015/12/5, 80, 22, , 19, , 
2015/12/6, 57, 22, , 21, , 
2015/12/7, 54, 30, , 20, , 
2015/12/8, 78, 17, , 19, , 
2015/12/9, 43, 22, , 22, , 
2015/12/10, 56, 17, , 19, , 
2015/12/11, 44, 16, , 16, , 
2015/12/12, 43, 23, , 22, , 
2015/12/13, 61, 30, , 25, , 
2015/12/14, 64, 44, , 26, , 
2015/12/15, 77, 43, , 22, , 
2015/12/16, 75, 49, , 28, , 
2015/12/17, 86, 49, , 30, , 
2015/12/18, 90, 46, , 27, , 
2015/12/19, 89, 39, , 22, , 
2015/12/20, 74, 39, , 26, , 
2015/12/21, 82, 31, , 29, , 
2015/12/22, 68, 32, , 29, , 
2015/12/23, 70, 40, , 28, , 
2015/12/24, 95, 39, , 22, , 
2015/12/25, 99, 27, , 20, , 
2015/12/26, 72, 16, , 13, , 
2015/12/27, 45, 25, , 20, , 
2015/12/28, 51, 20, , 20, , 
2015/12/29, 49, 16, , 19, , 
2015/12/30, 38, , , , , 
2016/1/3, 23, 4, , 10, , 
2015/7/1, 58, 17, , 16, , 
2015/7/2, 40, 30, , 14, , 
2015/7/3, 57, 26, , 9, , 
2015/7/4, 55, 28, , 14, , 
2015/7/5, 60, 38, , 24, , 
2015/7/6, 69, 40, , 25, , 
2015/7/7, 65, 26, , 21, , 
2015/7/8, 54, 22, , 15, , 
2015/7/9, 44, 23, , 21, , 
2015/7/10, 50, 20, , 10, , 
2015/7/11, 48, 20, , 8, , 
2015/7/12, 46, 21, , 16, , 
2015/7/13, 48, 25, , 18, , 
2015/7/14, 51, 26, , 20, , 
2015/7/15, 56, 39, , 25, , 
2015/7/16, 69, 34, , 15, , 
2015/7/17, 64, 22, , 8, , 
2015/7/18, 47, 13, , 8, , 
2015/7/19, 33, 13, , 11, , 
2015/7/20, 36, 19, , 17, , 
2015/7/21, 46, 16, , 12, , 
2015/7/22, 43, 16, , 13, , 
2015/7/23, 40, 20, , 19, , 
2015/7/24, 49, 11, , 5, , 
2015/7/25, 28, 16, , 6, , 
2015/7/26, 38, 13, , 12, , 
2015/7/27, 35, 16, , 17, , 
2015/7/28, 35, 16, , 14, , 
2015/7/29, 37, 14, , 11, , 
2015/7/30, 32, 14, , 11, , 
2015/7/31, 33, 7, , 3, , 
2015/8/1, 20, 15, , 7, , 
2015/8/2, 40, 28, , 20, , 
2015/8/3, 54, 22, , 10, , 
2015/8/4, 48, 22, , 19, , 
2015/8/5, 52, 20, , 22, , 
2015/8/6, 43, 35, , 18, , 
2015/8/7, 55, 50, , 9, , 
2015/8/8, 92, 13, , 3, , 
2015/8/9, 30, 20, , 10, , 
2015/8/10, 41, 35, , 18, , 
2015/8/11, 64, , , , , 
2015/8/25, 45, 21, , 17, , 
2015/8/26, 45, 17, , 15, , 
2015/8/27, 38, 17, , 17, , 
2015/8/28, 40, 25, , 12, , 
2015/8/29, 47, 27, , 4, , 
2015/8/30, 45, 27, , 12, , 
2015/8/31, 52, 16, , 14, , 
2015/9/1, 36, 20, , 13, , 
2015/9/2, 46, 18, , 13, , 
2015/9/3, 42, 11, , 8, , 
2015/9/4, 27, 9, , 3, , 
2015/9/5, 25, 10, , 7, , 
2015/9/6, 28, 12, , 13, , 
2015/9/7, 32, 15, , 16, , 
2015/9/8, 36, 17, , 20, , 
2015/9/9, 41, 16, , 20, , 
2015/9/10, 35, 13, , 21, , 
2015/9/11, 30, , , , , 
2015/9/14, 20, 14, , 14, , 
2015/9/15, 29, 11, , 11, , 
2015/9/16, 19, 8, , 12, , 
2015/9/17, 20, 7, , 13, , 
2015/9/18, 20, 12, , 16, , 
2015/9/19, 35, 15, , 19, , 
2015/9/20, 38, 15, , 25, , 
2015/9/21, 38, 17, , 23, , 
2015/9/22, 42, 13, , 10, , 
2015/9/23, 39, 13, , 15, , 
2015/9/24, 27, 14, , 17, , 
2015/9/25, 34, 15, , 18, , 
2015/9/26, 39, 12, , 15, , 
2015/9/27, 33, 11, , 12, , 
2015/9/28, 27, 13, , 14, , 
2015/9/29, 30, 13, , 17, , 
2015/9/30, 32, 19, , 24, , 
2015/4/1, 23, 9, , 9, , 
2015/4/2, 20, 7, , 5, , 
2015/4/3, 15, 5, , 6, , 
2015/4/4, 19, 7, , 3, , 
2015/4/5, 16, 5, , 5, , 
2015/4/6, 27, 17, , 9, , 
2015/4/7, 39, 14, , 10, , 
2015/4/8, 33, 12, , 12, , 
2015/4/9, 35, 20, , 16, , 
2015/4/10, 55, 16, , 11, , 
2015/4/11, 41, 24, , 7, , 
2015/4/12, 50, 35, , 12, , 
2015/4/13, 56, 38, , 13, , 
2015/4/14, 58, 25, , 14, , 
2015/4/15, 55, 12, , 15, , 
2015/4/16, 34, 17, , 14, , 
2015/4/17, 45, 18, , 17, , 
2015/4/18, 40, 6, , 8, , 
2015/4/19, 21, 8, , 12, , 
2015/4/20, 24, 11, , 14, , 
2015/4/21, 23, 13, , 12, , 
2015/4/22, 29, 19, , 21, , 
2015/4/23, 46, 23, , 24, , 
2015/4/24, 52, 11, , 8, , 
2015/4/25, 29, 4, , 11, , 
2015/4/26, 15, 8, , 11, , 
2015/4/27, 23, 7, , 15, , 
2015/4/28, 18, 11, , 14, , 
2015/4/29, 31, 16, , 21, , 
2015/4/30, 42, 11, , 8, , 
2015/5/1, 34, 10, , 7, , 
2015/5/2, 30, 13, , 11, , 
2015/5/3, 35, 21, , 16, , 
2015/5/4, 46, 11, , 9, , 
2015/5/5, 26, 12, , 14, , 
2015/5/6, 30, 22, , 24, , 
2015/5/7, 43, 16, , 15, , 
2015/5/8, 35, 11, , 15, , 
2015/5/9, 28, , , , , 
2015/5/12, 57, 42, , 34, , 
2015/5/13, 73, 42, , 21, , 
2015/5/14, 62, 16, , 3, , 
2015/5/15, 23, 7, , 3, , 
2015/5/16, 14, 7, , 4, , 
2015/5/17, 20, 15, , 16, , 
2015/5/18, 33, 20, , 9, , 
2015/5/19, 29, 10, , 6, , 
2015/5/20, 17, 10, , 7, , 
2015/5/21, 17, 13, , 6, , 
2015/5/22, 21, 12, , 3, , 
2015/5/23, 28, 10, , 3, , 
2015/5/24, 27, 11, , 7, , 
2015/5/25, 28, 12, , 9, , 
2015/5/26, 24, 11, , 8, , 
2015/5/27, 21, 19, , 17, , 
2015/5/28, 44, 23, , 22, , 
2015/5/29, 44, 15, , 13, , 
2015/5/30, 43, 14, , 9, , 
2015/5/31, 39, 16, , 16, , 
2015/6/1, 43, 20, , 16, , 
2015/6/2, 48, 22, , 16, , 
2015/6/3, 50, 13, , 7, , 
2015/6/4, 33, 18, , 12, , 
2015/6/5, 45, 18, , 10, , 
2015/6/6, 46, 15, , 6, , 
2015/6/7, 41, 14, , 14, , 
2015/6/8, 37, 24, , 16, , 
2015/6/9, 51, , , , , 
2015/6/22, 58, 21, , 13, , 
2015/6/23, 51, 14, , 13, , 
2015/6/24, 38, 19, , 15, , 
2015/6/25, 49, 24, , 25, , 
2015/6/26, 59, 23, , 17, , 
2015/6/27, 61, 21, , 14, , 
2015/6/28, 58, 27, , 19, , 
2015/6/29, 62, 37, , 24, , 
2015/6/30, 68, 31, , 20, , 
2015/1/19, 25, 6, , 16, , 
2015/1/20, 53, 21, , 29, , 
2015/1/21, 33, 11, , 22, , 
2015/1/22, 25, 9, , 19, , 
