date, pm10, o3, no2, so2, co
2016/12/26, 13, , 38, , 
2016/12/27, 23, , 34, , 
2016/12/28, 35, , 24, , 
2016/12/29, 25, , 31, , 
2016/12/30, 25, , 26, , 
2016/12/31, 26, , 16, , 
2017/1/1, 19, , 18, , 
2016/7/1, 26, , 13, , 
2016/7/2, 25, , 6, , 
2016/7/3, 22, , 17, , 
2016/7/4, 28, , 16, , 
2016/7/5, 24, , 12, , 
2016/7/6, 25, , 13, , 
2016/7/7, 29, , 21, , 
2016/7/8, 29, , 18, , 
2016/7/9, 35, , 10, , 
2016/7/10, 31, , 15, , 
2016/7/11, 29, , 7, , 
2016/7/12, 22, , 9, , 
2016/7/13, 17, , 8, , 
2016/7/14, 21, , 8, , 
2016/7/15, 19, , 10, , 
2016/7/16, 21, , 10, , 
2016/7/17, 21, , 14, , 
2016/7/18, 20, , 9, , 
2016/7/19, 19, , 11, , 
2016/7/20, 25, , 18, , 
2016/7/21, 39, , 15, , 
2016/7/22, 37, , 9, , 
2016/7/23, 21, , 9, , 
2016/7/24, 16, , 13, , 
2016/7/25, 22, , 11, , 
2016/7/26, 27, , 12, , 
2016/7/27, 24, , 11, , 
2016/7/28, 19, , 10, , 
2016/7/29, 19, , , , 
2016/7/31, 21, , 13, , 
2016/8/1, 19, , 7, , 
2016/8/2, 19, , 12, , 
2016/8/3, 20, , 13, , 
2016/8/4, 19, , 7, , 
2016/8/5, 21, , 6, , 
2016/8/6, 19, , 11, , 
2016/8/7, 19, , 13, , 
2016/8/8, 20, , 9, , 
2016/8/9, 20, , 8, , 
2016/8/10, 16, , 8, , 
2016/8/11, 20, , 8, , 
2016/8/12, 24, , 9, , 
2016/8/13, 20, , 8, , 
2016/8/14, 16, , 8, , 
2016/8/15, 14, , 9, , 
2016/8/16, 17, , 7, , 
2016/8/17, 27, , 10, , 
2016/8/18, 29, , 9, , 
2016/8/19, 27, , 7, , 
2016/8/20, 32, , 6, , 
2016/8/21, 20, , 8, , 
2016/8/22, 22, , 14, , 
2016/8/23, 20, , 19, , 
2016/8/24, 20, , 23, , 
2016/8/25, 21, , 14, , 
2016/8/26, 20, , 13, , 
2016/8/27, 21, , 5, , 
2016/8/28, 19, , 7, , 
2016/8/29, 20, , 11, , 
2016/8/30, 20, , 14, , 
2016/8/31, 21, , 17, , 
2016/9/1, 23, , 14, , 
2016/9/2, 24, , 11, , 
2016/9/3, 25, , 14, , 
2016/9/4, 28, , 24, , 
2016/9/5, 33, , 18, , 
2016/9/6, 31, , 10, , 
2016/9/7, 20, , 11, , 
2016/9/8, 16, , 10, , 
2016/9/9, 17, , 10, , 
2016/9/10, 17, , 10, , 
2016/9/11, 19, , 10, , 
2016/9/12, 26, , 14, , 
2016/9/13, 25, , 11, , 
2016/9/14, 18, , 12, , 
2016/9/15, 11, , 19, , 
2016/9/16, 12, , 7, , 
2016/9/17, 13, , 7, , 
2016/9/18, 10, , , , 
2016/9/20, 20, , 18, , 
2016/9/21, 19, , 20, , 
2016/9/22, 22, , 16, , 
2016/9/23, 19, , 15, , 
2016/9/24, 14, , 15, , 
2016/9/25, 14, , 18, , 
2016/9/26, 14, , 19, , 
2016/9/27, 19, , 15, , 
2016/9/28, 18, , 16, , 
2016/9/29, 20, , 21, , 
2016/9/30, 20, , 14, , 
2016/4/1, 23, , 12, , 
2016/4/2, 13, , 12, , 
2016/4/3, 18, , 14, , 
2016/4/4, 19, , 15, , 
2016/4/5, 18, , 17, , 
2016/4/6, 15, , 11, , 
2016/4/7, 17, , 11, , 
2016/4/8, 13, , 6, , 
2016/4/9, 10, , 14, , 
2016/4/10, 21, , 16, , 
2016/4/11, 25, , 15, , 
2016/4/12, 22, , 12, , 
2016/4/13, 19, , 17, , 
2016/4/14, 20, , 15, , 
2016/4/15, 21, , 11, , 
2016/4/16, 21, , 6, , 
2016/4/17, 16, , 13, , 
2016/4/18, 17, , 12, , 
2016/4/19, 18, , 9, , 
2016/4/20, 22, , 15, , 
2016/4/21, 18, , 22, , 
2016/4/22, 17, , 13, , 
2016/4/23, 16, , 7, , 
2016/4/24, 11, , 9, , 
2016/4/25, 16, , 16, , 
2016/4/26, 23, , 9, , 
2016/4/27, 20, , 18, , 
2016/4/28, 13, , 16, , 
2016/4/29, 14, , 11, , 
2016/4/30, 15, , 8, , 
2016/5/1, 12, , 14, , 
2016/5/2, 16, , 30, , 
2016/5/3, 22, , 16, , 
2016/5/4, 22, , 12, , 
2016/5/5, 20, , 13, , 
2016/5/6, 30, , 10, , 
2016/5/7, 22, , 10, , 
2016/5/8, 16, , 15, , 
2016/5/9, 23, , 21, , 
2016/5/10, 25, , 18, , 
2016/5/11, 14, , 17, , 
2016/5/12, 16, , 22, , 
2016/5/13, 18, , 9, , 
2016/5/14, 15, , 12, , 
2016/5/15, 13, , 6, , 
2016/5/16, 16, , 11, , 
2016/5/17, 18, , 11, , 
2016/5/18, 21, , 13, , 
2016/5/19, 24, , 11, , 
2016/5/20, 22, , 12, , 
2016/5/21, 22, , 7, , 
2016/5/22, 22, , 7, , 
2016/5/23, 17, , 10, , 
2016/5/24, 17, , 17, , 
2016/5/25, 21, , 10, , 
2016/5/26, 24, , 17, , 
2016/5/27, 27, , 13, , 
2016/5/28, 30, , 5, , 
2016/5/29, 21, , 10, , 
2016/5/30, 15, , 11, , 
2016/5/31, 13, , 11, , 
2016/6/1, 17, , 14, , 
2016/6/2, 20, , 13, , 
2016/6/3, 20, , 15, , 
2016/6/4, 20, , 12, , 
2016/6/5, 21, , 13, , 
2016/6/6, 19, , 19, , 
2016/6/7, 22, , 16, , 
2016/6/8, 24, , 18, , 
2016/6/9, 28, , 18, , 
2016/6/10, 22, , 10, , 
2016/6/11, 19, , 7, , 
2016/6/12, 17, , 10, , 
2016/6/13, 20, , 9, , 
2016/6/14, 21, , 10, , 
2016/6/15, 25, , 8, , 
2016/6/16, 20, , 10, , 
2016/6/17, 23, , 9, , 
2016/6/18, 15, , 7, , 
2016/6/19, 10, , 15, , 
2016/6/20, 15, , 18, , 
2016/6/21, 21, , 21, , 
2016/6/22, 24, , 18, , 
2016/6/23, 19, , 13, , 
2016/6/24, 65, , 9, , 
2016/6/25, 22, , 9, , 
2016/6/26, 25, , 11, , 
2016/6/27, 19, , 11, , 
2016/6/28, 23, , 16, , 
2016/6/29, 24, , 15, , 
2016/6/30, 28, , 15, , 
2016/1/4, 11, , 19, , 
2016/1/5, 10, , 5, , 
2016/1/6, 10, , 12, , 
2016/1/7, 12, , 20, , 
2016/1/8, 18, , 18, , 
2016/1/9, 29, , 7, , 
2016/1/10, 16, , 8, , 
2016/1/11, 23, , 9, , 
2016/1/12, 17, , 13, , 
2016/1/13, 18, , 16, , 
2016/1/14, 22, , 16, , 
2016/1/15, 18, , 8, , 
2016/1/16, 15, , 13, , 
2016/1/17, 16, , 22, , 
2016/1/18, 23, , 19, , 
2016/1/19, 23, , 26, , 
2016/1/20, 20, , 29, , 
2016/1/21, 27, , 29, , 
2016/1/22, 34, , 28, , 
2016/1/23, 34, , 19, , 
2016/1/24, 32, , 22, , 
2016/1/25, 23, , 20, , 
2016/1/26, 24, , 17, , 
2016/1/27, 20, , 19, , 
2016/1/28, 25, , 27, , 
2016/1/29, 39, , 12, , 
2016/1/30, 22, , 16, , 
2016/1/31, 21, , 14, , 
2016/2/1, 16, , 22, , 
2016/2/2, 21, , 15, , 
2016/2/3, 19, , 18, , 
2016/2/4, 17, , 19, , 
2016/2/5, 26, , 21, , 
2016/2/6, 28, , 10, , 
2016/2/7, 18, , 22, , 
2016/2/8, 13, , 14, , 
2016/2/9, 23, , 14, , 
2016/2/10, 22, , 19, , 
2016/2/11, 16, , 17, , 
2016/2/12, 16, , 15, , 
2016/2/13, 17, , 8, , 
2016/2/14, 12, , 12, , 
2016/2/15, 10, , 17, , 
2016/2/16, 12, , 12, , 
2016/2/17, 15, , 17, , 
2016/2/18, 17, , 24, , 
2016/2/19, 20, , 25, , 
2016/2/20, 21, , 16, , 
2016/2/21, 22, , 31, , 
2016/2/22, 35, , 21, , 
2016/2/23, 65, , 18, , 
2016/2/24, 62, , 19, , 
2016/2/25, 38, , 16, , 
2016/2/27, 13, , 7, , 
2016/2/28, 8, , 16, , 
2016/2/29, 12, , 11, , 
2016/3/1, 26, , 16, , 
2016/3/2, 19, , 10, , 
2016/3/3, 15, , 12, , 
2016/3/4, 14, , 6, , 
2016/3/5, 17, , 5, , 
2016/3/6, 10, , 13, , 
2016/3/7, 12, , 11, , 
2016/3/8, 13, , 19, , 
2016/3/9, 15, , 20, , 
2016/3/10, 13, , 14, , 
2016/3/11, 19, , , , 
2016/3/14, 23, , 21, , 
2016/3/15, 24, , 13, , 
2016/3/16, 16, , 20, , 
2016/3/17, 11, , 20, , 
2016/3/18, 15, , 14, , 
2016/3/19, 13, , 10, , 
2016/3/20, 10, , 20, , 
2016/3/21, 13, , 19, , 
2016/3/22, 16, , 13, , 
2016/3/23, 18, , 16, , 
2016/3/24, 20, , 10, , 
2016/3/25, 23, , 8, , 
2016/3/26, 21, , 8, , 
2016/3/27, 18, , 7, , 
2016/3/28, 16, , 13, , 
2016/3/29, 16, , 23, , 
2016/3/30, 21, , 16, , 
2016/3/31, 26, , 16, , 
2015/10/1, 20, , 21, , 
2015/10/2, 24, , 22, , 
2015/10/3, 25, , 15, , 
2015/10/4, 26, , 26, , 
2015/10/5, 28, , 18, , 
2015/10/6, 37, , 14, , 
2015/10/7, 20, , 16, , 
2015/10/8, 19, , 22, , 
2015/10/9, 18, , 17, , 
2015/10/10, 21, , 17, , 
2015/10/11, 22, , 15, , 
2015/10/12, 27, , 22, , 
2015/10/13, 24, , 16, , 
2015/10/14, 18, , 14, , 
2015/10/15, 20, , 15, , 
2015/10/16, 19, , 16, , 
2015/10/17, 18, , 19, , 
2015/10/18, 23, , 16, , 
2015/10/19, 24, , 17, , 
2015/10/20, 21, , 13, , 
2015/10/21, 19, , 17, , 
2015/10/22, 20, , 18, , 
2015/10/23, 25, , 22, , 
2015/10/24, 27, , 15, , 
2015/10/25, 25, , 18, , 
2015/10/26, 19, , 21, , 
2015/10/27, 17, , 18, , 
2015/10/28, 15, , 24, , 
2015/10/29, 18, , 26, , 
2015/10/30, 24, , 16, , 
2015/10/31, 17, , 8, , 
2015/11/1, 24, , 8, , 
2015/11/2, 32, , 19, , 
2015/11/3, 27, , 20, , 
2015/11/4, 18, , 30, , 
2015/11/5, 25, , 29, , 
2015/11/6, 27, , 29, , 
2015/11/7, 34, , 20, , 
2015/11/8, 28, , 21, , 
2015/11/9, 23, , 24, , 
2015/11/10, 25, , 29, , 
2015/11/11, 27, , 22, , 
2015/11/12, 29, , 21, , 
2015/11/13, 20, , 12, , 
2015/11/14, 21, , 22, , 
2015/11/15, 20, , 34, , 
2015/11/16, 34, , 23, , 
2015/11/17, 47, , 38, , 
2015/11/18, 43, , 36, , 
2015/11/19, 49, , 15, , 
2015/11/20, 38, , 8, , 
2015/11/21, 41, , 13, , 
2015/11/22, 22, , 18, , 
2015/11/23, 21, , 18, , 
2015/11/24, 16, , 25, , 
2015/11/25, 21, , 29, , 
2015/11/26, 30, , 32, , 
2015/11/27, 27, , 19, , 
2015/11/28, 33, , , , 
2015/11/30, 27, , 34, , 
2015/12/1, 37, , 34, , 
2015/12/2, 40, , 33, , 
2015/12/3, 38, , 30, , 
2015/12/4, 35, , 33, , 
2015/12/5, 47, , 30, , 
2015/12/6, 40, , 32, , 
2015/12/7, 40, , 23, , 
2015/12/8, 33, , 27, , 
2015/12/9, 28, , 31, , 
2015/12/10, 27, , 23, , 
2015/12/11, 28, , 22, , 
2015/12/12, 25, , 20, , 
2015/12/13, 23, , 34, , 
2015/12/14, 30, , 31, , 
2015/12/15, 53, , 35, , 
2015/12/16, 52, , 41, , 
2015/12/17, 56, , 33, , 
2015/12/18, 55, , 25, , 
2015/12/19, 52, , 22, , 
2015/12/20, 46, , 22, , 
2015/12/21, 44, , 21, , 
2015/12/22, 36, , 27, , 
2015/12/23, 35, , 26, , 
2015/12/24, 32, , 25, , 
2015/12/25, 34, , 24, , 
2015/12/26, 32, , 23, , 
2015/12/27, 28, , 32, , 
2015/12/28, 30, , 26, , 
2015/12/29, 35, , 20, , 
2015/12/30, 34, , , , 
2016/1/3, 13, , 17, , 
2015/7/1, 27, , 13, , 
2015/7/2, 25, , 23, , 
2015/7/3, 25, , 22, , 
2015/7/4, 29, , 15, , 
2015/7/5, 31, , 21, , 
2015/7/6, 36, , 20, , 
2015/7/7, 34, , 13, , 
2015/7/8, 35, , 10, , 
2015/7/9, 31, , 16, , 
2015/7/10, 37, , 8, , 
2015/7/11, 34, , 7, , 
2015/7/12, 33, , 11, , 
2015/7/13, 28, , 16, , 
2015/7/14, 30, , 17, , 
2015/7/15, 32, , 20, , 
2015/7/16, 34, , 17, , 
2015/7/17, 29, , 11, , 
2015/7/18, 22, , 10, , 
2015/7/19, 29, , 11, , 
2015/7/20, 28, , 12, , 
2015/7/21, 14, , 12, , 
2015/7/22, 18, , 11, , 
2015/7/23, 10, , 8, , 
2015/7/24, 16, , 8, , 
2015/7/25, 21, , 7, , 
2015/7/26, 18, , 11, , 
2015/7/27, 42, , 11, , 
2015/7/28, 70, , 10, , 
2015/7/29, 25, , 11, , 
2015/7/30, 21, , 14, , 
2015/7/31, 19, , 8, , 
2015/8/1, 14, , 10, , 
2015/8/2, 13, , 11, , 
2015/8/3, 21, , 15, , 
2015/8/4, 27, , 15, , 
2015/8/5, 23, , 15, , 
2015/8/6, 24, , 14, , 
2015/8/7, 26, , 11, , 
2015/8/8, 26, , 6, , 
2015/8/9, 22, , 9, , 
2015/8/10, 16, , 8, , 
2015/8/11, 16, , 9, , 
2015/8/12, 19, , 12, , 
2015/8/13, 21, , 9, , 
2015/8/14, 20, , 8, , 
2015/8/15, 10, , 12, , 
2015/8/16, 10, , 9, , 
2015/8/17, 11, , 17, , 
2015/8/18, 10, , 15, , 
2015/8/19, 25, , 14, , 
2015/8/20, 40, , 9, , 
2015/8/21, 14, , 9, , 
2015/8/22, 14, , 7, , 
2015/8/23, 15, , 9, , 
2015/8/24, 18, , 9, , 
2015/8/25, 18, , 8, , 
2015/8/26, 20, , 12, , 
2015/8/27, 19, , 14, , 
2015/8/28, 18, , 8, , 
2015/8/29, 14, , 12, , 
2015/8/30, 18, , 13, , 
2015/8/31, 30, , 12, , 
2015/9/1, 32, , 11, , 
2015/9/2, 19, , 8, , 
2015/9/3, 13, , 16, , 
2015/9/4, 11, , 9, , 
2015/9/5, 13, , 9, , 
2015/9/6, 13, , 16, , 
2015/9/7, 16, , 15, , 
2015/9/8, 16, , 20, , 
2015/9/9, 20, , 25, , 
2015/9/10, 20, , 22, , 
2015/9/11, 18, , 12, , 
2015/9/12, 14, , , , 
2015/9/16, 29, , 8, , 
2015/9/17, 28, , 12, , 
2015/9/18, 17, , 12, , 
2015/9/19, 19, , 8, , 
2015/9/20, 15, , 20, , 
2015/9/21, 20, , 20, , 
2015/9/22, 26, , 10, , 
2015/9/23, 22, , 11, , 
2015/9/24, 16, , 22, , 
2015/9/25, 25, , 15, , 
2015/9/26, 21, , 16, , 
2015/9/27, 17, , 20, , 
2015/9/28, 19, , 14, , 
2015/9/29, 19, , 15, , 
2015/9/30, 16, , 18, , 
2015/4/1, 20, , 33, , 
2015/4/2, 28, , 9, , 
2015/4/3, 28, , 10, , 
2015/4/4, 24, , 7, , 
2015/4/5, 18, , 6, , 
2015/4/6, 19, , 10, , 
2015/4/7, 22, , 16, , 
2015/4/8, 19, , 22, , 
2015/4/9, 21, , 24, , 
2015/4/10, 22, , 9, , 
2015/4/11, 20, , 15, , 
2015/4/12, 20, , 36, , 
2015/4/13, 29, , 32, , 
2015/4/14, 35, , 26, , 
2015/4/15, 35, , 22, , 
2015/4/16, 36, , 21, , 
2015/4/17, 29, , 18, , 
2015/4/18, 22, , 8, , 
2015/4/19, 17, , 17, , 
2015/4/20, 15, , 18, , 
2015/4/21, 17, , 36, , 
2015/4/22, 19, , 22, , 
2015/4/23, 26, , 16, , 
2015/4/24, 24, , 8, , 
2015/4/25, 33, , 10, , 
2015/4/26, 41, , 9, , 
2015/4/27, 19, , 11, , 
2015/4/28, 14, , 17, , 
2015/4/29, 21, , 15, , 
2015/4/30, 21, , 13, , 
2015/5/1, 26, , 16, , 
2015/5/2, 27, , 12, , 
2015/5/3, 24, , 18, , 
2015/5/4, 27, , 16, , 
2015/5/5, 32, , 20, , 
2015/5/6, 32, , 20, , 
2015/5/7, 24, , 17, , 
2015/5/8, 30, , 12, , 
2015/5/9, 31, , 16, , 
2015/5/10, 29, , 22, , 
2015/5/11, 33, , 19, , 
2015/5/12, 25, , 18, , 
2015/5/13, 29, , 20, , 
2015/5/14, 36, , 9, , 
2015/5/15, 38, , 7, , 
2015/5/16, 30, , 12, , 
2015/5/17, 22, , 16, , 
2015/5/18, 25, , 19, , 
2015/5/19, 21, , 11, , 
2015/5/20, 14, , 10, , 
2015/5/21, 11, , 11, , 
2015/5/22, 18, , 7, , 
2015/5/23, 18, , 10, , 
2015/5/24, 19, , 15, , 
2015/5/25, 21, , 9, , 
2015/5/26, 21, , 10, , 
2015/5/27, 20, , 12, , 
2015/5/28, 22, , 10, , 
2015/5/29, 28, , 13, , 
2015/5/30, 23, , 10, , 
2015/5/31, 19, , 12, , 
2015/6/1, 20, , 13, , 
2015/6/2, 22, , 18, , 
2015/6/3, 26, , 25, , 
2015/6/4, 31, , 22, , 
2015/6/5, 25, , 20, , 
2015/6/6, 29, , 15, , 
2015/6/7, 26, , 20, , 
2015/6/8, 20, , 17, , 
2015/6/9, 18, , 19, , 
2015/6/10, 21, , 11, , 
2015/6/11, 23, , 14, , 
2015/6/12, 23, , 8, , 
2015/6/13, 21, , 8, , 
2015/6/14, 20, , 12, , 
2015/6/15, 19, , 15, , 
2015/6/16, 13, , 11, , 
2015/6/17, 13, , 11, , 
2015/6/18, 19, , 13, , 
2015/6/19, 25, , 11, , 
2015/6/20, 21, , 15, , 
2015/6/21, 25, , 11, , 
2015/6/22, 20, , 16, , 
2015/6/23, 22, , 7, , 
2015/6/24, 62, , 14, , 
2015/6/25, 20, , 13, , 
2015/6/26, 26, , 10, , 
2015/6/27, 25, , 12, , 
2015/6/28, 24, , 19, , 
2015/6/29, 24, , 15, , 
2015/6/30, 25, , 23, , 
2015/1/1, 28, , 21, , 
2015/1/2, 24, , 9, , 
2015/1/3, 16, , 24, , 
2015/1/4, 54, , 23, , 
2015/1/5, 24, , 15, , 
2015/1/6, 17, , 32, , 
2015/1/7, 33, , 24, , 
2015/1/8, 37, , 14, , 
2015/1/9, 57, , 11, , 
2015/1/10, 22, , 20, , 
2015/1/11, 74, , 21, , 
2015/1/12, 41, , 29, , 
2015/1/13, 38, , 20, , 
2015/1/14, 37, , 26, , 
2015/1/15, 39, , 36, , 
2015/1/16, 33, , 11, , 
2015/1/17, 15, , 14, , 
2015/1/18, 22, , 20, , 
2015/1/19, 9, , 11, , 
2015/1/20, 5, , , , 
2015/1/22, 17, , 13, , 
2015/1/23, 16, , 6, , 
2015/1/24, 15, , 13, , 
2015/1/25, 19, , 16, , 
2015/1/26, 22, , 21, , 
2015/1/27, 21, , 22, , 
2015/1/28, 20, , 17, , 
2015/1/29, 21, , 10, , 
2015/1/30, 23, , 7, , 
2015/1/31, 13, , 5, , 
2015/2/1, 12, , 18, , 
2015/2/2, 14, , 21, , 
2015/2/3, 18, , 16, , 
2015/2/4, 10, , 15, , 
2015/2/5, 8, , 11, , 
2015/2/6, 10, , , , 
2015/2/11, 39, , 39, , 
2015/2/12, 36, , 28, , 
2015/2/13, 35, , 22, , 
2015/2/14, 32, , 16, , 
2015/2/15, 16, , 26, , 
2015/2/16, 19, , 28, , 
2015/2/17, 22, , 17, , 
2015/2/18, 20, , 25, , 
2015/2/19, 25, , 26, , 
2015/2/20, 30, , 19, , 
2015/2/21, 24, , 9, , 
2015/2/22, 13, , 21, , 
2015/2/23, 22, , 7, , 
2015/2/24, 18, , 13, , 
2015/2/25, 13, , 24, , 
2015/2/26, 22, , 20, , 
2015/2/27, 22, , 12, , 
2015/2/28, 18, , 21, , 
2015/3/1, 22, , 18, , 
2015/3/2, 23, , 16, , 
2015/3/3, 19, , 24, , 
2015/3/4, 19, , 20, , 
2015/3/5, 13, , 26, , 
2015/3/6, 26, , 16, , 
2015/3/7, 26, , 25, , 
2015/3/8, 26, , 29, , 
2015/3/9, 29, , 34, , 
2015/3/10, 30, , 39, , 
2015/3/11, 41, , 29, , 
2015/3/12, 48, , 17, , 
2015/3/13, 32, , 10, , 
2015/3/14, 21, , 16, , 
2015/3/15, 10, , 17, , 
2015/3/16, 14, , 15, , 
2015/3/17, 13, , 7, , 
2015/3/18, 16, , 11, , 
2015/3/19, 19, , 8, , 
2015/3/20, 26, , , , 
2015/3/22, 17, , 7, , 
2015/3/23, 14, , 13, , 
2015/3/24, 19, , 17, , 
2015/3/25, 11, , 16, , 
2015/3/26, 12, , 26, , 
2015/3/27, 19, , 15, , 
2015/3/28, 23, , , , 
2015/3/30, 22, , 13, , 
2015/3/31, 20, , 13, , 
2014/10/1, 21, , 20, , 
2014/10/2, 20, , 27, , 
2014/10/3, 19, , 18, , 
2014/10/4, 18, , 11, , 
2014/10/5, 12, , 19, , 
2014/10/6, 19, , 24, , 
2014/10/7, 28, , 24, , 
2014/10/8, 29, , 23, , 
2014/10/9, 29, , 22, , 
2014/10/10, 28, , 11, , 
2014/10/11, 14, , 14, , 
2014/10/12, 18, , 17, , 
2014/10/13, 16, , 23, , 
2014/10/14, 26, , 19, , 
2014/10/15, 20, , 17, , 
2014/10/16, 19, , 26, , 
2014/10/17, 29, , 21, , 
2014/10/18, 28, , 18, , 
2014/10/19, 31, , 25, , 
2014/10/20, 53, , 29, , 
2014/10/21, 55, , 14, , 
2014/10/22, 28, , 21, , 
2014/10/23, 32, , 28, , 
2014/10/24, 38, , 24, , 
2014/10/25, 42, , 18, , 
2014/10/26, 29, , 14, , 
2014/10/27, 20, , 13, , 
2014/10/28, 19, , 26, , 
2014/10/29, 29, , 27, , 
2014/10/30, 34, , 18, , 
2014/10/31, 27, , 17, , 
2014/11/1, 25, , 19, , 
2014/11/2, 29, , 14, , 
2014/11/3, 17, , 12, , 
2014/11/4, 12, , 15, , 
2014/11/5, 14, , 11, , 
2014/11/6, 6, , 17, , 
2014/11/7, 17, , 23, , 
2014/11/8, 15, , , , 
2014/11/11, 23, , , , 
2014/11/14, 46, , 11, , 
2014/11/15, 8, , 10, , 
2014/11/16, 11, , , , 
2014/11/19, 22, , 23, , 
2014/11/20, 25, , 26, , 
2014/11/21, 32, , 20, , 
2014/11/22, 42, , , , 
2014/11/24, 45, , 19, , 
2014/11/25, 51, , 23, , 
2014/11/26, 45, , , , 
2014/11/28, 30, , 8, , 
2014/12/2, 16, , , , 
2014/12/5, 9, , 10, , 
2014/12/6, 9, , 9, , 
2014/12/7, 6, , , , 
2014/12/9, 11, , 12, , 
2014/12/10, 15, , 20, , 
2014/12/11, 24, , 21, , 
2014/12/12, 19, , 26, , 
2014/12/13, 30, , 24, , 
2014/12/14, 39, , 20, , 
2014/12/15, 10, , 13, , 
2014/12/16, 11, , 21, , 
2014/12/17, 13, , 17, , 
2014/12/18, 14, , 12, , 
2014/12/19, 12, , 12, , 
2014/12/20, 12, , 18, , 
2014/12/21, 18, , 22, , 
2014/12/22, 22, , 29, , 
2014/12/23, 35, , 30, , 
2014/12/24, 36, , 25, , 
2014/12/25, 20, , 14, , 
2014/12/26, 18, , 9, , 
2014/12/27, 26, , 6, , 
2014/12/28, 24, , , , 
2014/9/25, 31, , 20, , 
2014/9/26, 33, , 18, , 
2014/9/27, 25, , 16, , 
2014/9/28, 16, , 26, , 
2014/9/29, 19, , 19, , 
2014/9/30, 14, , 25, , 
2020/11/27, , 29, 7, , 
2020/11/28, , 26, 14, , 
2020/11/29, , 23, 16, , 
2020/11/30, , 16, 11, , 
2020/12/31, , 24, 6, , 
2020/3/31, , 35, 3, , 
2018/12/31, , 19, 25, 6, 
2019/1/13, , 18, 19, , 
2019/2/1, , 31, 9, , 
2019/2/2, , 28, 9, , 
2019/2/3, , 23, 16, 1, 
2019/2/4, , 16, 26, , 
2019/2/5, , 10, 25, 1, 
2019/2/6, , 8, 30, 1, 
2019/2/7, , 19, 24, 1, 
2019/2/8, , 14, 22, 3, 
2019/2/9, , 22, 19, 1, 
2019/2/10, , 22, 19, , 
2019/2/11, , 17, 22, , 
2019/2/12, , 21, 20, , 
2019/2/13, , 23, 29, , 
2019/2/14, , 21, 26, 1, 
2019/2/15, , 15, 36, 1, 
2019/2/16, , 29, 27, , 
2019/2/17, , 28, 24, , 
2019/2/18, , 28, 22, , 
2019/2/19, , 23, 22, 1, 
2019/2/20, , 25, 26, , 
2019/2/21, , 19, 22, , 
2019/2/22, , 27, 23, , 
2019/2/23, , 28, 15, , 
2019/2/24, , 22, 31, 1, 
2019/2/25, , 27, 35, 1, 
2019/2/26, , 18, 32, 1, 
2019/2/27, , 18, 41, 1, 
2019/2/28, , 27, 31, 1, 
2019/3/1, , 30, 13, , 
2019/3/2, , 30, 16, 1, 
2019/3/3, , 25, 17, 1, 
2019/3/4, , 28, 13, 1, 
2019/3/5, , 18, 16, 1, 
2019/3/6, , 25, 10, , 
2019/3/7, , 23, 17, 1, 
2019/3/8, , 25, 22, 1, 
2018/11/2, , 9, 22, , 
2018/11/5, , 19, 9, 1, 
2018/11/13, , 14, , 1, 
2018/7/1, , 31, 11, 4, 
2019/12/31, , , 13, , 
2018/4/8, , , 15, , 
2018/4/9, , , 13, , 
2018/4/15, , , 32, , 
2018/4/23, , , 29, , 
2017/12/31, , , 3, , 
2018/1/22, , , 18, , 
2018/1/28, , , 23, , 
2018/3/23, , , 13, , 
2018/3/24, , , 12, , 
2017/12/26, , , 8, , 
2017/9/9, , , 17, , 
2017/6/25, , , 15, , 
2017/6/26, , , 9, , 
2017/6/27, , , 8, , 
2017/6/28, , , 9, , 
2017/1/26, , , 35, , 
2017/3/26, , , 25, , 
2016/10/9, , , 23, , 
2016/11/27, , , 20, , 
2016/12/4, , , 15, , 
2016/7/30, , , 5, , 
2016/9/19, , , 18, , 
2016/2/26, , , 9, , 
2016/3/13, , , 21, , 
2015/11/29, , , 28, , 
2016/1/2, , , 9, , 
2015/9/14, , , 23, , 
2015/9/15, , , 14, , 
2014/12/31, , , 20, , 
2015/1/21, , , 21, , 
2015/2/10, , , 45, , 
2015/3/21, , , 20, , 
2015/3/29, , , 14, , 
2014/11/10, , , 30, , 
2014/11/13, , , 35, , 
2014/11/18, , , 22, , 
2014/11/23, , , 20, , 
2014/11/27, , , 18, , 
2014/11/29, , , 10, , 
2014/12/1, , , 17, , 
2014/12/4, , , 12, , 
2014/12/8, , , 9, , 
2014/9/24, , , 14, , 
