date,pm10,no2,year,month,day,week,season,season_name,estado_trafico,diadelasemana,findesemana,PCA1,PCA2,PCA3,PCA4
2018-09-07,8.0,18.0,2018,9,7,36,4,Autumn,2.078582030908932,4,0,-4.377512895557483,-1.7259305311666417,-1.7768751800664153,5.608053207486367
2018-09-08,8.0,14.0,2018,9,8,36,4,Autumn,1.7117446808510641,5,1,-11.181472137376016,-5.371223299179643,-2.1896353212479918,4.8334293222551965
2018-09-09,9.0,11.0,2018,9,9,36,4,Autumn,1.5758517367661746,6,1,-12.1752402712882,-6.489151139895045,-1.346306686604918,4.305126789901015
2018-09-10,8.0,20.0,2018,9,10,37,4,Autumn,1.8998688954441167,0,0,74.8431874371411,-5.6006681877777025,2.248452473849456,4.9013213572412155
2018-09-11,10.0,16.0,2018,9,11,37,4,Autumn,1.7807558295363173,1,0,-12.998896982241241,-12.680323600097216,-0.7353965444431957,6.2800220062182905
2018-09-12,9.0,19.0,2018,9,12,37,4,Autumn,2.124364191251272,2,0,2.039916194889379,-1.7847565932331335,15.689106505514854,7.0382291203153855
2018-09-13,28.0,20.0,2018,9,13,37,4,Autumn,2.16320933830251,3,0,-2.328110564085711,-3.8415052742464937,-2.4440996846027665,6.054216754028828
2018-09-14,28.0,17.0,2018,9,14,37,4,Autumn,2.1705166224442016,4,0,-1.2595457401144898,-5.02242236517186,-2.229462531619837,6.270567939373074
2018-09-15,15.0,13.0,2018,9,15,37,4,Autumn,1.7332269786404324,5,1,74.71291208098518,-4.38152754484641,2.3596147509078236,6.3108065482247735
2018-09-16,10.0,14.0,2018,9,16,37,4,Autumn,1.6855779879035693,6,1,-4.12656311570292,-7.803371100718641,-1.2596741499826771,5.495064149280092
2018-09-17,11.0,13.0,2018,9,17,38,4,Autumn,2.0787841191067,0,0,10.623630451622763,-4.463617082363179,0.6368879720605606,8.065015211727678
2018-09-18,10.0,20.0,2018,9,18,38,4,Autumn,2.168807595643675,1,0,-14.365612892184839,-2.2915468485267825,0.878142669993322,2.580131969436685
2018-09-19,14.0,16.0,2018,9,19,38,4,Autumn,2.043129913889929,2,0,-10.11024018034874,-7.500422954589714,-2.287625881251735,5.992578819587857
2018-09-20,24.0,31.0,2018,9,20,38,4,Autumn,2.117356485293017,3,0,74.59142231145873,-2.6583790197742108,-0.8344845751089901,10.866381297795776
2018-09-21,31.0,28.0,2018,9,21,38,4,Autumn,2.1600672268907557,4,0,-15.288099249651678,-4.849192382626149,-3.1311736951276177,6.99405892233527
2018-09-22,30.0,23.0,2018,9,22,38,4,Autumn,1.8207744215938304,5,1,-1.2060685959958741,-8.392867600993055,-1.3211116994613545,7.075195333371095
2018-09-23,28.0,23.0,2018,9,23,38,4,Autumn,1.6638722202612073,6,1,-0.23411471801764933,-7.619945928595065,-1.5205535269583896,7.134024466059005
2018-09-24,23.0,13.0,2018,9,24,39,4,Autumn,1.6310958118187031,0,0,-11.133935372835472,-8.113781421105529,-0.22245721988554787,3.0656433853826592
2018-09-25,22.0,12.0,2018,9,25,39,4,Autumn,2.1094158953080115,1,0,-15.11018690224796,-13.126730719948045,1.2579802993920108,2.7534584174734005
2018-09-26,38.0,8.0,2018,9,26,39,4,Autumn,2.1002046384720328,2,0,-15.90747919232102,-18.93982031424303,3.2982390774753396,1.2997980101909963
2018-09-27,31.0,19.0,2018,9,27,39,4,Autumn,2.1356269018195366,3,0,-10.728804910402545,-17.10672369790094,1.4862396620163545,1.8527456706742205
2018-09-28,39.0,37.0,2018,9,28,39,4,Autumn,2.230963623063111,4,0,-1.1750615161278641,-5.993974553398252,-1.7262164862789582,4.715345986556315
2018-09-29,39.0,18.0,2018,9,29,39,4,Autumn,1.9028207774337804,5,1,-14.30551379001442,-2.3413487711301535,-3.0901356762147865,4.1447256914458634
2018-09-30,27.0,20.0,2018,9,30,39,4,Autumn,1.7003312595944091,6,1,-2.3943303693351714,-1.7251288158463887,-2.5263740915139463,5.105845316825207
2018-10-01,27.0,15.0,2018,10,1,40,4,Autumn,2.0690977548459077,0,0,-13.26875507922064,-2.5279671305281752,-2.3113407928804697,2.717152247749047
2018-10-02,40.0,21.0,2018,10,2,40,4,Autumn,2.1630291692648798,1,0,10.841501255571385,-5.323581746213309,-1.048878616830441,3.393323365150978
2018-10-03,56.0,30.0,2018,10,3,40,4,Autumn,2.1165826843792948,2,0,-1.0919728702403269,-8.182803674308,-0.7798608513758124,3.5617616472102145
2018-10-04,43.0,19.0,2018,10,4,40,4,Autumn,2.1334872090786687,3,0,-14.099324688256193,-8.091000278865485,-1.2522876282623128,3.245981330739204
2018-10-05,32.0,22.0,2018,10,5,40,4,Autumn,2.183798242262132,4,0,74.75590194184132,-2.7229434703720057,-0.04235669752787883,6.7027379181755125
2018-10-06,36.0,19.0,2018,10,6,40,4,Autumn,1.84998022933966,5,1,-0.38022687327174187,1.6137298518300844,-2.6518283468509525,2.1780810072594234
2018-10-07,29.0,12.0,2018,10,7,40,4,Autumn,1.7193737095664143,6,1,-15.347762375275641,2.469849093950002,-2.3969331382517933,-1.0507565889180328
2018-10-08,17.0,15.0,2018,10,8,41,4,Autumn,2.1159690920798453,0,0,-11.184230227613098,-1.0614928664495862,0.9292782972982775,-2.0215120808568265
2018-10-09,18.0,16.0,2018,10,9,41,4,Autumn,2.1624574347332577,1,0,-15.987338621017143,6.67797454471097,9.802257692092534,0.9489802239108467
2018-10-10,13.0,25.0,2018,10,10,41,4,Autumn,2.176887801895445,2,0,-16.672896291810435,7.718512589464175,-0.807714767547117,1.470357932021943
2018-10-11,25.0,20.0,2018,10,11,41,4,Autumn,2.195494522450239,3,0,-3.3359076860337953,0.7577347757518627,-2.8136078272282727,2.3430812648079753
2018-10-12,32.0,21.0,2018,10,12,41,4,Autumn,1.6927382217499114,4,0,-3.0177551849705497,-7.664508365031932,-0.4268148008955233,1.9416204583326242
2018-10-13,26.0,11.0,2018,10,13,41,4,Autumn,1.7111600293509441,5,1,-6.228366701870305,-3.6805106381778554,2.9141488953988226,2.4368339813425433
2018-10-14,24.0,17.0,2018,10,14,41,4,Autumn,1.6617012936103488,6,1,-12.256110305080323,13.499463314575587,4.581816787524196,3.1519895097762416
2018-10-15,30.0,16.0,2018,10,15,42,4,Autumn,2.0812789172018507,0,0,-10.776301913627583,12.373213274901037,-4.777515588036266,0.05570238161433662
2018-10-16,17.0,17.0,2018,10,16,42,4,Autumn,2.095203854174157,1,0,-15.27632786004174,0.13729101875960562,-3.174580272819273,1.2907956651323476
2018-10-17,13.0,16.0,2018,10,17,42,4,Autumn,2.1056936143441334,2,0,-14.404669291021289,2.6548356021583546,-2.8975399247732563,0.2620366777162566
